gene
LINC02745
LINC02763
LINC02814
LINC02869
LINC02877
LINC02884
LINGO1
LIPE-AS1
LIX1
LIX1-AS1
LMCD1-AS1
LMNTD1
LMOD1
LNC-LBCS
LOXL1
LPAR4
LRAT
LRGUK
LRMDA
LRP4-AS1
LRRC2
LRRC24
LRRC3B
LRRC4B
LRRC7
LRRC8C
LRRC9
LRRIQ3
LRTM1
LSM11
LSMEM2
LTBP4
LUCAT1
LYN
LYPD6B
LYPLAL1-DT
LYRM4
MACF1
MACROD2
MAFF
MAGI1
MAILR
MALAT1
MALRD1
MAMDC2-AS1
MAML2
MAML3
MAMLD1
MAN1A1
MAN1C1
MAOB
MAP1A
MAP1B
MAP1LC3B2
MAP2
MAP2K6
MAP3K19
MAP3K7CL
MAP3K9
MAP4
MAPK10-AS1
MAPK4
MAPT
MAPT-AS1
MASP1
MAST3
MB21D2
MBNL1
MBNL3
MBP
MCC
MCF2L2
MCPH1
MCUB
MEF2B
MEF2C-AS2
MEG3
MEGF11
MEI4
MEIKIN
METTL2B
METTL7B
MFSD2B
MFSD4B
MGAM
MGAT3
MGAT5
MGC32805
MICAL1
MINK1
MIPOL1
MIR181A1HG
MIR23AHG
MIR34AHG
MIR4300HG
MITF
MLIP
MMADHC-DT
MMP16
MMP17
MN1
MOB3B
MOGAT1
MON1A
MPP6
MPPED2-AS1
MRAS
MRC2
MRGPRF
MROH8
MRPL33
MRPS9-AS2
MSC-AS1
MSMO1
MT1E
MT1G
MT1H
MT1X
MT2A
MT3
MTCL1
MTERF1
MTMR7
MTRNR2L1
MTRNR2L12
MTRNR2L8
MTSS1
MVB12A
MYLK
MYO16
MYO1D
MYO1E
MYO5C
MYO9B
MYOM1
NABP1
NAMPT
NAP1L3
NAV2
NCAM2
NCAN
NCKAP5
NDST3
NDUFAF2
NEAT1
NEB
NECTIN3-AS1
NEDD4L
NEFL
NEGR1
NEUROG2-AS1
NFASC
NFATC2
NFIC
NFIL3
NGEF
NHS
NHSL2
NIPAL3
NKAIN2
NKD1
NLGN1
NLGN4Y
NMD3
NME9
NOL4L
NOTUM
NPAS1
NPAS2
NPIPB2
NPNT
NPSR1-AS1
NPTX1
NR4A1
NRG2
NRG4
NRN1
NRP1
NRP2
NRSN2-AS1
NRXN3
NT5DC2
NT5DC3
NTN1
NTNG1
NUAK1
NUP210L
NUPR1
NWD1
NXN
NXNL1
OBI1-AS1
ODAD2
ODAD4
OLFM2
OPCML
OPRD1
ORAI2
OSBP2
OSBPL3
OSGIN2
OSMR-AS1
OSTN
OTOGL
OVCH1
OXR1
P2RX7
P2RY14
P3H2
PACRG
PACS1
PADI2
PAH
PALLD
PALM
PAM
PAPPA
PAPPA2
PARP8
PARVA
PATJ
PATL2
PAWR
PAX8-AS1
PBX3
PCAT1
PCBP3
PCDH11Y
PCDH7
PCDH9-AS2
PCDH9-AS4
PCED1B
PCLO
PCP4
PCSK5
PCSK6
PDE10A
PDE1C
PDE2A
PDE3A
PDE4A
PDE5A
PDE8B
PDIA5
PDK3
PDPN
PDXP
PDYN-AS1
PDZD4
PDZRN3
PDZRN4
PEBP4
PEX5L
PFKFB3
PFKP
PGK1
PGM2L1
PHACTR2
PHACTR3
PHYHD1
PI16
PID1
PIK3CD
PIR
PIWIL2
PKD1L1
PKD1L3
PKIB
PKN2-AS1
PKNOX2
PLAGL1
PLCB4
PLCE1
PLCG1-AS1
PLCG2
PLCL2
PLCXD3
PLD5
PLEKHA5
PLEKHA7
PLEKHG4B
PLEKHG5
PLIN3
PLIN5
PLK2
PLK5
PLOD2
PLP1
PLS3-AS1
PLSCR1
PLXDC2
PLXNA2
PLXNC1
PMEPA1
PNMA3
PNPLA3
POLD1
PON3
POT1-AS1
POTEG
PPARGC1A
PPEF1
PPFIBP1
PPM1E
PPM1H
PPP1R13L
PPP1R15A
PPP1R16B
PPP1R26-AS1
PPP1R36
PPP1R3C
PPP1R42
PPP1R9A-AS1
PRAG1
PRANCR
PRELID2
PRIMA1
PRKAR2B
PRKAR2B-AS1
PRKCA-AS1
PRKCE
PRKCQ
PRKD2
PROS1
PRPSAP1
PRR36
PRR5L
PRRX1
PRSS23
PRTG
PSD
PSG8
PSMD7-DT
PTCHD1
PTCHD1-AS
PTCHD4
PTCSC3
PTGES3
PTH1R
PTMS
PTN
PTPN9
PTPRE
PTPRG-AS1
PTPRJ
PTPRK
PTPRN
PTPRT
PUDP
PUS7
PWRN1
PXDN
PXDNL
QRICH2
RAB11A
RAB39A
RAD18
RALYL
RANBP17
RANBP3L
RAP1GAP2
RAP2C-AS1
RARB
RASD1
RASGEF1A
RASL12
RASSF1
RASSF3
RBFOX1
RBFOX3
RBMS3-AS3
RBPMS
RCAN2
REEP1
RELB
REPS2
RERG
RETREG1
RFC3
RFLNA
RFTN1
RFTN2
RFX2
RFX3-AS1
RFX4
RFX8
RGMA
RGS22
RGS4
RGS6
RGS7
RHBDL3
RHOBTB1
RHPN1
RILPL1
RIMBP2
RIMS1
RIMS2
RIMS3
RIPK2
RIPOR2
RIT2
RMRP_ENSG00000269900
RMST
RND1
RNF150
RNF165
RNF175
RNF19A
RNF208
RNF212
RNF212B
RNF217-AS1
RNLS
ROBO2
ROR1
ROR2
RORA-AS1
RP1-111D6.3
RP1-158P9.2
RP1-15D23.2
RP1-166D18.1
RP1-167A14.2
RP1-20N4.2
RP1-223B1.1
RP1-230L10.1
RP1-232L24.3
RP1-292B18.4
RP1-30E17.2
RP1-35C21.2
RP1-41C23.1
RP1-45C12.1
RP1-69D17.4
RP1-79C4.4
RP1-84D21.2
RP1-84O15.2
RP11-103P4.1
RP11-104E19.1
RP11-106M7.1
RP11-1081M5.1
RP11-109I13.2
RP11-111A21.1
RP11-114J13.1
RP11-114N1.1
RP11-114N19.3
RP11-115N4.1
RP11-116N8.1
RP11-116O18.4
RP11-11N9.4
RP11-120A1.1
RP11-120D5.1
RP11-120J1.2
RP11-124B13.1
RP11-1252I4.2
RP11-125C10.1
RP11-125D12.3
RP11-1289C17.1
RP11-130F10.1
RP11-131L23.1
RP11-132E11.2
RP11-134O21.1
RP11-138H11.1
RP11-141A19.1
RP11-142A5.1
RP11-144F15.1
RP11-146F11.5
RP11-146I2.1
RP11-147G16.1
RP11-148E17.1
RP11-150C16.1
RP11-154D17.1
RP11-154D6.1
RP11-154D6.3
RP11-154H17.1
RP11-154H23.4
RP11-157E16.1
RP11-157I4.4
RP11-162D16.2
RP11-166M16.1
RP11-167H9.4
RP11-168F16.1
RP11-16B13.1
RP11-170M17.1
RP11-174G6.1
RP11-175O15.1
RP11-17A1.3
RP11-183J19.1
RP11-184D12.1
RP11-190P13.2
RP11-191L9.4
RP11-195C7.1
RP11-1H15.2
RP11-20D14.3
RP11-20E24.1
RP11-20I20.2
RP11-210M15.2
RP11-215I16.3
RP11-221G19.1
RP11-223C24.1
RP11-237N2.1
RP11-239A17.1
RP11-242P2.1
RP11-255O19.2
RP11-259G3.1
RP11-259K15.2
RP11-260G13.1
RP11-266O8.1
RP11-268P4.5
RP11-26J3.1
RP11-26L21.1
RP11-274G22.1
RP11-274H2.2
RP11-279O9.4
RP11-281A20.2
RP11-290O12.2
RP11-298I3.1
RP11-301F14.1
RP11-306O13.1
RP11-307E17.8
RP11-313M3.2
RP11-314E10.1
RP11-315E17.1
RP11-317N12.1
RP11-320L2.1
RP11-323P17.2
RP11-328J6.1
RP11-335E8.3
RP11-341N18.1
RP11-344B5.2
RP11-346I3.7
RP11-346L1.2
RP11-348J24.1
RP11-351A11.1
RP11-352M15.1
RP11-354K4.2
RP11-355F16.1
RP11-358F13.1
RP11-35G9.5
RP11-363J20.2
RP11-364L4.3
RP11-364P22.4
RP11-370I10.2
RP11-373E16.6
RP11-373N22.3
RP11-378A12.1
RP11-379B18.8
RP11-380P13.1
RP11-382N13.7
RP11-384F7.1
RP11-390F4.6
RP11-394G3.3
RP11-396B14.2
RP11-397A16.1
RP11-398J12.1
RP11-399K19.1
RP11-39E3.3
RP11-39M21.1
RP11-403A3.2
RP11-403A3.3
RP11-404C6.6
RP11-404I7.2
RP11-410D17.2
RP11-413N10.3
RP11-417B4.2
RP11-418I22.3
RP11-421A16.1
RP11-423B13.1
RP11-429A20.3
RP11-429B14.1
RP11-431M3.1
RP11-434D9.1
RP11-436D23.1
RP11-436F23.1
RP11-437L7.2
RP11-444C24.1
RP11-446J8.1
RP11-452H21.1
RP11-461O7.1
RP11-463D19.1
RP11-465L10.14
RP11-469A15.2
RP11-46O21.2
RP11-470M1.2
RP11-475C16.2
RP11-492O8.3
RP11-496B10.6
RP11-498J9.2
RP11-499F3.2
RP11-4B14.3
RP11-4D11.1
RP11-507B12.1
RP11-507B12.2
RP11-511B23.2
RP11-513G19.1
RP11-513I15.6
RP11-514P8.10
RP11-517I3.1
RP11-520F22.1
RP11-524F11.2
RP11-525K10.3
RP11-526N18.1
RP11-541P9.3
RP11-542F9.2
RP11-547I7.1
RP11-550I24.2
RP11-555K12.4
RP11-561I11.4
RP11-563D10.1
RP11-563M4.2
RP11-571L19.7
RP11-574F11.4
RP11-576O3.1
RP11-57G22.3
RP11-582J16.4
RP11-586K2.1
RP11-589M4.5
RP11-58G13.1
RP11-592G13.2
RP11-596C23.6
RP11-609L3.3
RP11-60A24.3
RP11-624A4.2
RP11-624C23.1
RP11-624D11.2
RP11-624L4.1
RP11-624M8.1
RP11-627D16.1
RP11-640F22.1
RP11-649G15.2
RP11-657O9.1
RP11-65J21.4
RP11-666F17.1
RP11-669M16.1
RP11-66G15.1
RP11-673E1.1
RP11-679C8.2
RP11-692P14.1
RP11-69I8.3
RP11-6L16.1
RP11-708B6.2
RP11-711G10.1
RP11-711K1.8
RP11-725F23.1
RP11-727A23.10
RP11-72M17.1
RP11-735G4.1
RP11-739G5.1
RP11-745L13.2
RP11-768G7.3
RP11-774D14.2
RP11-788A4.3
RP11-793A3.2
RP11-793H13.14
RP11-798K3.2
RP11-799O21.2
RP11-79E3.2
RP11-804N13.1
RP11-80I3.1
RP11-838N2.5
RP11-867G2.8
RP11-875G18.1
RP11-876N24.2
RP11-887P2.5
RP11-90C4.1
RP11-93B21.2
RP11-958J22.1
RP11-964E11.3
RP11-96C13.1
RP13-143G15.4
RP3-365E2.1
RP3-383B8.1
RP3-414A15.10
RP4-613B23.1
RP4-660H19.1
RP4-660H19.2
RP4-681L3.3
RP4-785G19.5
RP4-799O8.1
RP4-809F18.1
RP5-1015P16.1
RP5-1101C3.1
RP5-1198O20.4
RP5-827C21.2
RP5-847G17.1
RP5-864K19.4
RP5-892C22.1
RP5-921G16.1
RP5-965G21.3
RPH3A
RPL18A
RPL19
RPL34-DT
RPL36
RPLP1
RPN1
RPPH1_ENSG00000259001
RPS15
RPS18
RPS27
RPS6KA2
RPS6KA3
RPS6KA5
RRAGD
RRP12
RTL9
RTN1
RTN2
RTN3
RTN4RL1
RXFP1
RYR2
S100A10
S1PR3
SAMD11
SAMD12
SAMD13
SAMD3
SAMD4A
SAMHD1
SATB1-AS1
SAXO1
SCARNA2_ENSG00000270066
SCD
SCG3
SCLT1
SCN11A
SCN1A
SCN2A
SCN3B
SCOC-AS1
SDK1
SDK2
SEC14L5
SEC24D
SEL1L2
SEM1
SEMA3A
SEMA3C
SEMA3D
SEMA3E
SEMA6A-AS1
SEMA7A
SEPTIN6
SERPINH1
SERPINI2
SERTAD2
SESN1
SETBP1
SEZ6L
SGCD
SGCZ
SGK1
SGK2
SH3D19
SH3GL1
SH3GL3
SH3PXD2A
SH3PXD2B
SHANK1
SHANK2
SHISA5
SHISA6
SHISA9
SHOC1
SHROOM3
SHROOM4
SHTN1
SIDT1
SIPA1L2
SIPA1L3
SLC14A1
SLC16A6
SLC1A1
SLC1A2
SLC20A2
SLC22A3
SLC24A2
SLC24A3
SLC24A4
SLC25A18
SLC25A20
SLC26A3
SLC26A5
SLC26A8
SLC2A1
SLC2A13
SLC2A9
SLC35E3
SLC38A11
SLC39A11
SLC39A14
SLC43A1
SLC43A2
SLC44A5
SLC4A10
SLC4A5
SLC5A11
SLC5A4-AS1
SLC6A15
SLC6A6
SLC6A9
SLC7A1
SLC7A14-AS1
SLC7A2
SLC7A5
SLC8A1
SLC8A3
SLC9B1
SLCO1A2
SLCO3A1
SLIT1
SLITRK5
SMAD9
SMOC1
SMYD2
SMYD3
SNAP25-AS1
SNCAIP
SNHG31
SNTB1
SNTG1
SNX31
SOCS2-AS1
SOCS3
SOHLH2
SOX1-OT
SOX2-OT
SOX21-AS1
SOX5
SP140
SP140L
SPACA6
SPAG1
SPANXA2-OT1
SPATA13_ENSG00000182957
SPATA17
SPATA2L
SPATA6L
SPESP1
SPOCK1
SPP1
SPRED2
SPRY4-AS1
SPSB1
SPTBN4
SQSTM1
SRBD1
SRGAP1
SRPX
SRPX2
SRRM4
SSH2
SSR4
ST18
ST3GAL2
ST6GAL1
ST6GAL2
ST6GALNAC2
ST6GALNAC5
ST7-AS2
ST8SIA1
ST8SIA3
STAC3
STAG1
STARD10
STAT3
STEAP1B
STK32A
STMN1
STMN2
STOX2
STPG2
STPG2-AS1
STS
STUM
STX18-AS1
STX8
STXBP6
SUCLG2-AS1
SUFU
SUGCT
SULT1A2
SUMF1
SUSD1
SVEP1
SVIL
SWI5
SYCP2L
SYN1
SYN3
SYNE1
SYNE2
SYNM
SYNPO2L-AS1
SYNPR
SYT1
SYT12
SYT17
SYT7
SYTL3
SYTL4
TACC2
TACR1
TAFA1
TANC1
TAPT1-AS1
TARID
TBC1D1
TBX2
TBX6
TCAP
TCEA3
TCF7L1
TCOF1
TDRD9
TEAD2
TEKT1
TENM1
TENM2
TENM3
TENT5A
TERF2IP
TESC
TESPA1
TEX11
TEX9
TFAP2E
TFCP2L1
TFDP2
TFRC
TGFB2
TGFBR3L
TGIF2
THRB
THSD4
TIAM1
TIAM2
TICAM1
TIMP2
TIMP3
TJP2
TLE2
TMC1
TMCC2
TMEM106A
TMEM108
TMEM130
TMEM132B
TMEM132C
TMEM14B
TMEM160
TMEM161B-AS1
TMEM184B
TMEM200A
TMEM229B
TMEM241
TMEM38A
TMEM44
TMEM51
TMLHE-AS1
TMOD1
TMSB10
TMTC1
TNC
TNFRSF10B
TNFRSF25
TNNT2
TNS3
TOGARAM2
TOX
TOX2
TP53
TPCN1
TPD52L1
TPM2
TPST1
TRDN
TRHDE
TRIM22
TRIM5
TRMT9B
TRPM3
TRPV1
TSBP1
TSBP1-AS1
TSHR
TSHZ2
TSHZ3
TSIX
TSPAN11
TSPAN5
TTC9
TTLL7
TTN
TTTY10
TTTY14
TTYH1
TUBA1A
TUBA1B
TUBB3
TUSC3
TVP23A
TXNIP
UBC
UBE2R2
UBE3D
UFL1-AS1
UNC13A
UNC13C
UNC5B
UNC5D
UNC79
UPK2
UPP2
USH1C
USH2A
USP9Y
UST
UTY
VAT1L
VAV3
VCAN
VCAN-AS1
VIPR2
VKORC1L1
VRK2
VSTM2B
VWA3A
VWA3B
VWA5B1
VWCE
WARS1
WARS2-AS1
WASF1
WDR64
WFDC1
WIF1
WIPF1
WLS
WNT5B
WNT7B
WSCD2
WWOX
XIST
XK
XXbac-BPG55C20.7
XYLT1
YBX3
YOD1
Z83001.1
ZBTB16
ZBTB20-AS5
ZBTB44-DT
ZBTB46
ZBTB7C
ZC4H2
ZCCHC18
ZEB1
ZER1
ZFHX4-AS1
ZFP36
ZFP36L1
ZFPM2
ZFPM2-AS1
ZFR2
ZFY
ZMAT3
ZMIZ1
ZMYND8
ZNF208
ZNF273
ZNF358
ZNF385B
ZNF385D
ZNF48
ZNF497
ZNF594-DT
ZNF608
ZNF627
ZNF653
ZNF704
ZNF785
ZNF804B
ZNF98
ZRANB2-AS2
ZSCAN31
ZSWIM6
