,sciRED_0,sciRED_1,sciRED_2,sciRED_3,sciRED_4,sciRED_5,sciRED_6,sciRED_7,sciRED_8,sciRED_9,sciRED_10,sciRED_11,sciRED_12,sciRED_13,sciRED_14,sciRED_15,sciRED_16,sciRED_17,sciRED_18,sciRED_19,sciRED_20,sciRED_21,sciRED_22,sciRED_23,sciRED_24,sciRED_25,sciRED_26,sciRED_27,sciRED_28,sciRED_29,sciRED_30,sciRED_31,sciRED_32,sciRED_33,sciRED_34,sciRED_35,sciRED_36,sciRED_37,sciRED_38,sciRED_39
AC009061.2,0.0019863750447718085,-0.009783408187083873,-0.004506309786076603,-0.017790363591847862,-0.0029414548829850905,-0.005205586098820484,-0.00026887356088274236,0.004024889605995562,-0.004804146174829747,0.009101077263662216,-0.00712973973355081,0.0152904427334443,-0.0013772376478330343,0.005202701985340475,-0.00032100716748321485,0.013483870219004452,-0.01543678347903899,0.017566402082988156,-0.00270733906216924,0.004269985625280403,-0.022970989482604617,-0.017076250818979066,0.003385573460051499,0.004775834847143723,0.008725416881921366,0.0245869627341169,0.0016012291008914617,0.018621901909402563,0.01988232426478736,0.015084987678721481,0.010865480968730067,-0.03948965994531457,-0.0013597292284759793,0.00192094795200324,0.019854108573319713,-0.006481349539604257,-0.0020744768979192685,-0.0014805507628332698,0.017140728606920015,0.010176862620196896
AC013264.1,0.02006771342265924,0.002431605160284776,-0.01830441460926129,-0.014140727772918329,-0.02550843943499253,-0.007227650125970398,-0.007716591096556389,0.022493273438261012,0.015207894499990745,0.007924039189202408,0.0012145969257404453,0.000350831881896382,0.009301936704216923,0.0059295807036020476,0.010377933145694221,0.004083534664687376,0.001812469166215779,0.004871499347912014,-0.06022083056654248,0.02272034865362275,0.01622944093052148,0.009392231567907769,0.03932934072763747,0.005993070863606348,-0.0003625901679893631,-0.01510850839825003,-0.02689615731964215,-0.0018678871631094916,0.039696707800499116,-0.010342536194042712,-0.009552587020573216,-0.006606248476943312,-0.017172473577176554,-0.00029486661867113306,0.0077370496510617715,0.01480666160034705,0.009136906281740957,0.0038834087106147186,0.021261486080880725,-0.001719275802734155
AC015982.1,-0.007093908278733875,0.004876806708522734,-0.007811457094447374,2.7742467403484297e-05,0.008789945463328666,-0.0027073817882736365,-0.0018607735398820937,0.017588148040276086,0.015124200160963178,0.033113442598563046,-0.004492832697670995,-0.004730727785041121,-0.008427397578484026,0.0026275014336754896,0.04595246782347531,-0.009676946437322795,0.008879862147509222,-0.00502371145180476,0.0007435857200757313,0.003313119247218789,-0.007152253249352289,-0.003987445112926236,-0.0022831497987672532,0.008943994075723655,-0.01165438583716267,-0.0024330750391616334,0.013745790795905776,0.008946664576561176,-0.0002825462048052518,-0.021020549776797626,0.0007056436759017025,-0.0172136438006453,-0.04609588517014486,-0.04750664836323043,0.003972119047768427,0.014619346236503352,0.004922757464991009,-0.005539611105375165,-0.002682182481199474,-0.006523142555525747
AC016405.3,0.0036576360086472103,-0.009459071442134431,-0.013616786858069637,0.11751457564396786,0.006748577282820556,0.005457559297212779,-0.007956521342982489,-0.0010720915451405237,-0.010617162624138836,0.04334355877390581,0.016575110277227335,0.014510750699756155,-0.0005810991504710747,0.02125552463806548,0.0694822417700608,0.009104447041509483,-0.015158731546319592,0.03559570661991125,-0.005606432031334264,0.002975565773753725,0.0035715404720324155,0.014208707571197255,-0.030313775107640866,-0.0261837467088628,0.019862230753102467,-0.027944848749215823,0.024648178271653838,-0.028055188178484458,-0.030175652170755816,-0.04192903959153911,-0.0372876034782247,-0.01271152379160752,0.003183011393647203,-0.03564617565393074,-0.009239640705681562,0.022289103265353202,0.0008097748295111625,0.02886056946629243,0.016412061142171697,-0.03147394872436655
AC020911.2,-0.0029287793053977425,-0.003127444497564274,0.007559412726825415,0.008489351767652899,0.0017206002303086334,0.006995318228536328,0.009307434791512068,0.0019155530207807978,0.003344806278671902,0.09490478528978204,0.0034884630924581234,-0.0005727717242524528,0.006010724697195492,-0.0034486444509431867,0.045773890006371075,-0.0012954967512689214,0.0037699020830822025,0.005594206825646496,-0.007876371618234327,0.019308733755573262,-0.00380397154227188,0.017640545549579716,-0.0298563796497065,-0.009643157835317679,-0.00398776121547633,0.006479157038872863,0.0005330828372103769,0.007897946986227812,-0.0018984757373615732,-0.010786126273258104,-0.021803892020275755,0.03208256019927338,0.0009460260000480518,-0.022492649895223572,0.00019869125450163222,0.02520557926643857,-0.026276575556008083,-0.027305826532516154,0.006312538236646884,0.005813780805230254
AC023157.3,0.002227784780978049,-0.00236608067882063,-0.013454987831466434,-0.0349275503197906,0.0038731126420216712,0.005876967951990942,0.0029946482138134977,-0.045268648487140274,0.014397437516782999,0.010814553270283538,0.011576256191230715,-0.010350569367525955,0.00706314061040704,-0.02313706236711566,0.09491577042215704,-0.0001163321250932112,-0.006285844611199168,0.0287945797623487,-0.01017430404856779,0.019141092742125033,-0.017957763561727725,-0.023601709733881055,-0.0034757122684185753,-0.021381060269163036,0.01245612606483179,0.009296510782064124,-0.0073489253501244686,0.006923089407083218,0.008331156796183506,0.020755917329121392,0.01613227680642427,-0.004631704776944918,-0.022740581848089136,0.0552706830450993,0.030074136629637323,-0.0024987195167649446,-0.00802054926052866,0.0008536599399642932,-0.05962834082477804,0.007839938892706257
AC025159.1,0.002831812867860566,-0.006805766107075785,-0.0058725038083249975,0.006389642305463971,0.009485115390220842,-0.002797592782363734,-0.0025090146460419877,0.015552275782429677,0.03406204587536716,-0.0010119410042220367,0.012784452868475743,0.000927304101407711,0.0016911668933899447,3.9148972679164066e-06,-0.011051146188437123,0.02360112907094787,-0.0002774537379656378,-0.004014080621521735,0.017628525845657547,-0.01374549687212036,0.015577347174331934,-0.011077406773732285,0.017374755621800044,-0.014200800153296974,-0.019241977416252727,-0.0032390847559458304,0.002031157857727556,-0.010631676288748252,0.02090479222164171,0.002308355759692764,0.0324281790964961,0.026208121713621024,-0.03964034979466267,0.00034353836051710397,0.043689880245753494,-0.002833866856809793,-0.010086761216796232,0.016949409351824027,0.022198405710501738,0.02823394425298134
AC025164.1,0.015212235503444336,0.0032972656386895997,0.007248690406096219,0.012374501530400473,-0.0003845375945829385,0.0006126155238604313,0.00414780194241111,0.016350949088419282,0.00965548713709203,0.045061871683180245,0.01669176503485923,0.002779494518915675,-0.007443487482125529,0.005059648085793786,0.1046219775059532,-0.0035207580246951462,0.0031261716971319638,0.004893425549041981,-0.004338366223298808,-0.02209726212740628,-0.012165932903284594,-0.010257433599400977,0.09295459714277214,-0.003604410213438606,0.005922750003385179,-0.024907967011097217,0.006719098923626229,-0.004233576515230498,0.04783502003373002,-0.03674741967236451,0.01448210658193895,-0.018535001048542332,0.01558929742359539,-0.007511455149179968,-0.010516901297877645,0.005756907119585746,-0.01723173416365039,0.025065023871514453,-0.019730322867568876,-0.003331523041552919
AC025171.2,-0.011225967038851035,-0.004039805207643974,-0.0030755413115213337,-0.0028284485285721035,-0.0012306486913825161,0.00865929156932129,-0.004096193299766911,-0.026495126559382423,0.011899882142249706,0.00917718462052636,-0.004407661246883439,0.001119396444158359,0.01049364526022094,-0.009584942094097307,0.008266938590755706,-0.003091814871503769,-0.008253690751648805,0.02397758407656327,-0.010537089068351244,0.0069254679925607725,0.0012933558019281575,0.024427488246891064,-0.006377935489709846,-0.0037855716186149485,-0.007264974266879927,-0.007856182165707553,-0.008061708698193672,-0.0068550845232072406,0.005879178184590779,0.008578974810238706,0.016854712422496247,-0.008836239351111715,0.010614685793800526,-0.003466951532606203,-0.005247289605502259,0.018673284423995955,0.014394190191718621,-0.001755769959247038,-0.017988874044145238,0.032685353969691446
AC025171.3,-0.000799408956218886,0.003577768537711311,-0.0024327373175028915,0.015901771899093253,-0.005023016792355106,-0.011234228558235788,-0.0077116060443857435,-0.010168710190509404,-0.008412722048790115,0.005163912571260324,-0.004477432256179138,0.04226475777355476,0.0017344490114849546,-0.0022925320180199895,0.0663177566759802,0.013562911639639868,-0.006597255459735793,-0.009755277516749074,-0.010155402274871944,-0.01522890856444856,0.0006536344178447481,-0.007493173708245151,0.0030492829198559258,0.001186690817063777,-0.007848288571629516,0.03235731703105727,-0.006996545497493727,0.019509106242105577,0.02184964688958269,0.014679138976942218,-0.008142024666742055,0.014958740968725195,-0.006916655969530455,0.02882454776555888,9.579747634430488e-05,0.010479545832914952,0.004400389750200947,0.0037645813320699105,-0.022999429447277654,-0.0028579339754910356
AC027644.3,0.007974182957787125,-0.00822800022279116,0.01643532283117873,0.011077135412771631,0.002668961886209119,-0.00016356330663187197,-0.0015982387398518938,0.011328902094884895,0.011675856175952291,0.012601889334679149,0.005560544923233622,0.0024575509284703563,0.0035173972811882925,-0.013656679758234942,-0.005373283394264322,0.012439828164091548,-0.0034295547409902262,0.007221194018941954,-0.0069206587408742115,-0.00020159183658567616,0.00826877666575933,-0.017006448027941715,0.004548330017077074,-0.0036458991882034613,-0.011026251094156312,-0.004469914374485873,0.007187055333783454,-0.021536882048843638,0.03557834377678725,0.0028613469867645423,0.0002563204462027663,-0.015664483007290956,-0.01276888464383707,-0.014314176670371334,0.03931274509820196,-0.04166537267552697,-0.022167061850124042,0.006546422734965963,0.055893178866793264,-0.023811767802125596
AC083880.1,0.0002782129064004129,0.0006032931089469903,-0.02065877509671514,0.02263196353091501,0.007866172108550167,-0.002509103366851254,0.011339763186670028,0.007940436167609416,0.01687817958657774,0.026317816417649548,0.020171074856140767,-0.024211428783312502,-0.012505394721056315,-0.03778110592375883,0.06476996209337932,-0.00969080662416273,0.006546642997016823,0.01195610027570223,-0.0001124548386260517,-0.0016856929827195398,0.005570978092483364,0.00918708538506695,0.00612428582420848,0.008629955095346796,0.004910743584665096,-0.0038538361694629413,0.004896869413939541,-0.048552890878235326,-0.007827018455383987,-0.020236841847823116,-0.007511208885081938,-0.011542079562080946,-0.005909215445384769,0.0008793231072101336,0.04454464638658758,-0.0023080053158168394,0.011562418761858765,-0.007641221565437583,-0.011724498300855505,0.0032843018617863696
AC084033.3,0.002217029610880863,-0.0018032311697954108,0.0006487207267902875,-0.014096512635989092,-0.005801311777787396,0.0035247077434899946,0.008120416960015418,-0.00031335247872907307,-0.014064936636701737,-0.007667904169983509,0.005092084692185605,0.009574374514403508,-0.0061112984751536875,-0.07230927013361753,0.01783203288035981,-0.0019370308976772242,-0.006482127254268897,0.012580306626870949,-0.024855169550462127,-0.01465768641991531,-0.009257186592446986,-0.0038884642279416056,-0.01218560199736752,0.005851016903652205,0.019391080904771353,0.040877561775922354,0.008919760888082254,-0.015047809055192667,-0.012192447203752973,0.03548105050871162,-0.022069461584849324,0.014436281648968992,0.007478268682752395,0.0364321240702406,-0.018585647402784452,-0.02733064752974253,-0.03891742768504175,-0.04791305351345689,0.025221683528513474,0.015129309718772745
AC087239.1,0.013878025274523623,-0.0017403793476660394,0.01856802179197629,-0.011702150575397367,0.0015988308860002023,-0.011594158690120331,0.0018396541209504663,-0.011991803139492609,-0.013845128139328467,0.021321964585813973,0.010713676345829839,-0.0007351635105615463,-0.006600096787728709,-0.09892291752540056,0.05014473311053789,-0.008968855730180168,-0.003351785611786353,0.019232150852686425,0.001230581871565251,0.0014887462326000878,-0.012186833467385258,0.017706531785480192,-0.020247596822178828,0.011999253215363078,-0.033654120094412286,0.014820529437318472,0.007088067898205582,0.01474786502042871,0.030566066560974256,0.05428213241670548,-0.02757876124764568,0.017205419776937524,-0.03253002169672022,-0.0191467845676432,0.03223392959640709,0.013063606083515958,-0.026081563869009894,0.011824663170132595,-0.0264403709865131,0.01719893355264295
AC087623.3,-0.009403622620524956,0.004839539128731902,0.019067103199482727,0.0172764122157039,0.011842487224568326,-0.00026240597872742935,-0.0013041058764692484,-0.002089861210315724,-0.0019682158490249785,-0.02233020808137928,0.0035966967005544525,0.0018988020032854598,0.00953729221014913,-0.04484170961308787,0.08455599701587382,-0.011495642619514218,0.016131934019066037,-0.03178101127239051,0.0206911595904588,-0.003336925145529695,-0.0008543538098151545,-0.01658390976376032,0.004699350244808286,-0.002728125423238961,-0.014719297161742239,0.009950586815118645,0.03697701404111058,-0.007985741019914278,-0.0013373823806098642,-0.013520916773876498,0.013905829662131525,-0.03231246553435016,0.01718500032934363,-0.029930767575510407,0.022913939858881655,-0.03163740755994875,0.006394373603390138,-0.012834592621802386,0.010238394959959618,0.015133480362846428
AC091271.1,0.0004362378431110496,0.010321238109380834,0.0028325655469275996,0.009797422145169795,0.004386204560263941,-0.004153143356080948,-0.005557244773530653,0.003593278292837345,0.006513115057665232,0.02046682079137892,-0.027063873060268768,-0.018387337710574783,-0.005696593126007004,0.017259683958187676,0.15216248146300523,0.0037426171366178487,0.0048377668560740765,-0.021826642695699058,0.009477666815839923,-0.01842833516700957,-0.01949994173398497,0.023381961392709226,0.00540475865652386,-0.0015418712171644789,-0.0049754049897669655,0.03076200755883848,-0.010499443529579702,0.01711702066320263,0.022739096171361856,-0.01107400358545886,0.008337680026874496,-0.008390105526114147,0.005390137957087267,0.01600672251722974,-0.024919355786462365,0.023892951948880414,-0.02443572585296117,-0.02070943584604962,-0.07361676614066609,-0.031623536344807406
AC093323.1,0.0010966298710049774,-0.0070206344981238915,-0.009923510276654349,-0.0016291130946442366,-0.0016918151086844791,0.002606973032812906,0.005455241754286502,-0.0011029593629774774,0.008617463544300607,0.007096888875497147,0.00426419608482135,-0.0014797994810843327,-0.010211367117777332,-0.029885891050423653,0.0019789691471609116,0.0006383293615108582,-0.0029968483223150296,0.010215336882463255,-0.019495394421959952,0.01736544549772254,0.029374657765388917,-0.011439537441210861,-0.008123566739356823,0.00041587125168193094,0.032090265594435806,0.006474575032740404,-0.010242221509406381,0.0049163623753203664,-0.025889665095455407,0.005123122943371145,0.020082747733838977,0.012968135001556101,0.02779398266542427,-0.005349801921273864,0.03635690699303882,0.013080711177078609,0.005589524628281597,0.0010071623848867837,0.009697981246862965,-0.017259819019718237
AC097376.2,0.005320668314964306,0.008659155742111905,0.01822163021003744,-0.0015761639790660322,-0.013589796729339366,-0.0039955664871396835,0.0031484673926788624,0.0023138443939965427,-0.012374230571483128,-0.004369394855288449,0.002408190435936386,-0.008460447039060182,-0.013122354696821227,0.01754941604106132,0.03671666541694783,-0.008689917675663867,0.010400184092396868,-0.0013606887232262032,0.0014132198070553757,-0.002005421013742959,0.004706663815226133,0.02271054869690386,0.017372630616429015,-0.00738596227205131,-0.0026770521138364273,-0.010892694187745494,0.014232682890124937,0.01002688876145147,0.0315931631321872,-0.006710331093965731,0.0030394586692031535,-0.021738700112730783,0.005575485576801014,0.027914948190769884,-0.004027028538928593,0.04446000224279699,0.014886900956021786,-0.011961181743636185,0.01875955369695135,0.02581231511804966
AC103591.3,-0.002780457948003442,0.002332558901334377,-0.007826060987977156,-0.032973635174620826,-0.008535836166736676,0.0018778269267247004,-0.01690569291538911,-0.005331742467855676,0.010463217299221225,0.0885587580692411,-0.00031520104409254904,0.019694645695765813,0.0015166911447186634,-0.0786702065301422,0.00742988716184358,-0.009088149369353267,-0.007199259611760886,-0.01296163217500139,-0.02015544139600327,0.005488936302490798,0.011123982063976776,0.017932323794487268,0.014045403838210405,0.031325288320796084,0.03060189752611631,-0.013216151127894316,0.0033709723547412575,-0.026484365829853272,0.010041308899140981,0.00014064071156909608,0.005370072254496802,-0.010985386966279594,0.04573227917705814,0.0026983648107436245,0.013350408936560554,-0.028201803633348135,0.003758580811486663,0.024684466837767302,-0.012481068014556528,-0.026450571805564777
AC119396.1,0.007545810009929554,0.005794969095355857,0.0072626382097372415,-0.024564049465342075,-0.011228480311647911,-0.004266615725324556,0.005092372627745608,-0.012021743903459928,0.012264291440356932,0.012054119800237413,-0.011331759358949067,-0.028177518764973482,-0.009173889589347967,0.020246205714641655,0.019682279573146357,-0.0063319267691235555,0.0036114996897571887,0.022906333570003972,-0.025286240898137188,0.013185295312046779,-0.0012833807634598916,-0.009091275042213886,-0.01481406468194391,-0.025300648982962973,0.017945432104453863,0.002330401722188546,-0.012460271720982184,0.05977358635264866,0.020571871587873145,0.012855128768669887,-0.048568820345926356,-0.002276528026225689,-0.036563490793470606,-0.07269763784129817,0.01538300697087829,-0.0042902245398491095,0.05506227629379699,0.022162225638642997,0.04421825300939478,0.044587255837734645
AC145124.1,-0.0008335935554527121,0.012172840119338632,0.008678462377080021,-0.004300686121909316,0.0008035712010097205,-0.0022154859323787234,-0.000759570724226643,-0.0012618941215674865,-0.011370570070887378,0.007332111749440617,0.013371199199308003,-0.006538379213367988,-0.004917005142178236,0.011349143362279632,-0.012989101301509659,-0.008562714762698083,0.016832331950242127,0.03431933573821263,0.009195035065682533,0.012271644987109436,-0.0034405738138515527,0.0015734019605249919,0.03564995003832881,0.0021580638550361612,-0.00958513593396632,0.0035960012113572947,0.008323753984103597,-0.022288209389085233,-0.0030870307164988656,-0.014078193192306325,0.006902927262963699,0.0134736355531662,0.00014648231620897263,0.03763747517453376,0.0022514547769699597,0.00019256595509516405,0.016158448019034405,0.0006232299692795788,-0.005554457687808705,0.040507307687027795
AC245014.3,-0.0035742091773716144,0.02160805849010534,0.021107057127704294,0.03384218886663309,-0.007574862466868567,-0.012155253860804042,-0.01657764297217982,-0.01584549283249265,-0.013607175635660109,0.03172311753423244,-0.0013078687432439811,0.04492925837503776,-0.0009858491731828335,-0.2529219876741072,0.07360233511063309,0.023532443513344128,0.019811934923314296,-0.03239350408132346,0.02359071150357191,-0.011717325473305392,-0.006228898736476364,0.013157568463357024,-0.013260165436981677,0.026935192322809883,0.018218530785833797,-0.02589851011882081,0.016245176672861506,0.007610362134310156,0.017559608548571644,-0.01791443550979114,-0.00832757789917845,0.025078404211002048,0.010876159046967523,-0.004583275604159374,0.0106259176668498,-0.01881642545694062,-0.0006981026194640339,-0.011666720379209712,-0.013860421053558293,-0.012210578619874296
AC245297.3,0.00405757748191836,0.0028730796543982497,0.0348804684630167,0.004233258504501571,0.001125667085492294,-0.0047728878649037155,0.003660222329375588,0.003943541239400639,-0.006364706317315961,-0.006557957734617011,0.010322133759529456,0.021958912432193153,0.011576975280646726,-0.0065474787576983,0.008892676603181281,-0.017212029146292735,0.008704296958864008,0.01472999541832904,-0.006104418188275066,0.012472304113605427,-0.0008568726530261178,-0.023887594685433125,-0.005891166099308921,0.010513258260483401,0.0004168723225142977,-0.0013592333623024231,0.005692558481847008,-0.010086424975933586,0.009916962011201527,-0.0021823368491823763,-0.004947108211810113,-0.05387488179363848,0.024627283499985213,0.02545513231044198,-0.004617752763213396,0.03425342150151383,-0.0313419359717413,0.008304322035329657,0.023400953548667856,-0.009299647732109086
ACADSB,0.001420287723597231,0.008584907037278938,0.06768225908288254,0.00909343190261584,-0.002661659355579918,0.006177156411856465,-0.0028583227751846907,-0.02354978114298448,-0.005788851662972013,-0.00713840109155691,-0.01034612037187312,0.009658804816994335,0.004756502362098079,0.006165849685113877,0.005946348577178365,0.00039700927436192693,0.012098038149062454,0.0068349978669709896,-0.008110516801261378,-0.008890910436040695,-0.004460086698436411,-0.0011036216768610847,-0.009888681940888894,0.0024700420749117205,0.006386618269460684,0.005712777307481978,0.00883402340649978,0.03296115151145603,0.0065402971770553596,-0.009168790492938159,0.010589581037709158,0.011217107435850074,0.00722106168323442,-0.01295591123182322,0.005630941773530723,0.022744836603050215,0.014486542939442626,0.0064536257108021595,0.040162828533435765,-0.003915301616702844
