model,,feature,coef
logreg,0,SDAN_0,-0.047119479177602654
logreg,1,SDAN_1,-0.10282537749783305
logreg,2,SDAN_2,0.06856875159001104
logreg,3,SDAN_3,-0.057920366127569504
logreg,4,SDAN_4,0.05666064563504874
logreg,5,SDAN_5,0.04860664483881432
logreg,6,SDAN_6,-0.12393046141977475
logreg,7,SDAN_7,-0.04687836331347094
logreg,8,SDAN_8,-0.10654915852359499
logreg,9,SDAN_9,0.04577938374655093
logreg,10,SDAN_10,-0.05452555373893356
logreg,11,SDAN_11,-0.026368338877114275
logreg,12,SDAN_12,-0.12027174425699419
logreg,13,SDAN_13,0.24589711459541558
logreg,14,SDAN_14,0.15398906442365598
logreg,15,SDAN_15,-0.025332439205304823
logreg,16,SDAN_16,0.05682135709877078
logreg,17,SDAN_17,0.09647949104218732
logreg,18,SDAN_18,-0.23727312857371152
logreg,19,SDAN_19,0.09351662038140486
logreg,20,SDAN_20,0.017075560731513263
logreg,21,SDAN_21,0.015444041183359356
logreg,22,SDAN_22,-0.036514900075561914
logreg,23,SDAN_23,-0.0569292477587843
logreg,24,SDAN_24,0.0701392865795758
logreg,25,SDAN_25,-0.01653312209842044
logreg,26,SDAN_26,0.04037822473507071
logreg,27,SDAN_27,-0.061859778853961406
logreg,28,SDAN_28,-0.073282546302606
logreg,29,SDAN_29,0.06356537783853565
logreg,30,SDAN_30,-0.11835853881895404
logreg,31,SDAN_31,0.018756786317087396
logreg,32,SDAN_32,0.11516807037426094
logreg,33,SDAN_33,0.000915071111009045
logreg,34,SDAN_34,0.09504821291351853
logreg,35,SDAN_35,-0.3195164620930581
logreg,36,SDAN_36,-0.06915943268274677
logreg,37,SDAN_37,0.044902824219749074
logreg,38,SDAN_38,0.4300431177178387
logreg,39,SDAN_39,-0.08596373943292754
