term	set_size	overlap	pval	padj	n_genes_used	n_term_de_genes	score_col	term_genes	term_de_genes
Immune::ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_DN	690	305	8.841825898870489e-28	7.417407746562453e-24	690	305	term_score_00	AAK1;ABCD2;ABHD14B;ABI2;ABLIM1;ACADSB;ACSL6;ADGRG1;ADK;ADPRM;AGL;AGMAT;AGTPBP1;AHCTF1;AHNAK;AK5;AKR1B1;AKT3;ALDH18A1;ALDOC;ANAPC1;ANAPC15;ANAPC16;ANKH;ANKRD36B;ANKRD36C;ANP32B;ANXA6;AP3M2;APBA2;APBB1;APEX1;AQP3;ARHGAP12;ARHGAP15;ARHGAP5;ARHGEF9;ARID2;ARL4C;ATF7IP2;ATM;ATP2B4;ATP8A1;ATP8B2;BACH2;BAG2;BBS2;BBS9;BCKDHB;BCL11B;BCL2;BDH1;BIN1;BMI1;BPTF;BRWD1;BTG1;BTLA;C12orf57;C12orf75;C16orf74;C1orf21;CA5B;CAMK1D;CAMK4;CAMLG;CARD11;CASP6;CASP8AP2;CBLB;CBX5;CBX7;CCDC7;CCL28;CCL5;CCNB1IP1;CCND2;CCNG1;CCNT1;CCR4;CCR6;CCR7;CCSER2;CD2;CD200R1;CD247;CD27;CD28;CD3D;CD3E;CD3G;CD40LG;CD44;CD5;CD52;CD6;CD7;CD79B;CD96;CDC14A;CDC14B;CDC25B;CDC42SE2;CDCA7L;CDK6;CDKN2AIP;CDR2;CENPV;CEP120;CEP57;CEP68;CEP78;CEP95;CERK;CERS4;CFAP36;CFAP97;CHD3;CHMP7;CHRM3-AS2;CLEC2D;CLK4;CLSTN3;CMPK1;CNOT6L;COMMD6;COQ10A;COX11;CPSF6;CREBZF;CRIPT;CRTC3;CRY1;CRYL1;CSDE1;CSGALNACT1;CST7;CTC1;CTSF;CTSW;CXCR4;CYFIP2;CYP2R1;CYREN;DDHD2;DDX3X;DDX6;DENND2D;DENND4C;DGKA;DHRS3;DIS3L;DLG1;DLGAP1-AS1;DNAJB1;DNAJC24;DOCK9;DPEP2;DPH5;DPP4;DYRK2;EEF1A1;EEF1G;EEF2;EIF2D;EIF2S3;EIF3D;EIF3E;EIF3F;EIF3H;EIF3J-DT;EIF3K;EIF3L;EIF3M;EIF4A2;EIF4B;EIF4EBP2;ELP1;ELP2;EMB;ENO2;EPB41L4A-AS1;EPHA4;EPHX2;ERGIC3;ERN1;ESYT1;ESYT2;ETS1;EVL;EXOSC8;EZH1;FAHD2B;FAM107B;FAM168B;FAM172A;FAM219B;FBL;FBXL20;FBXO32;FCMR;FCRL6;FGFBP2;FHIT;FLNB;FOXO1;FOXP1;FYN;GABPB2;GCSAM;GID8;GNG2;GNLY;GNPDA2;GOLPH3L;GPA33;GPATCH11;GPR171;GPR174;GPX7;GRAP;GSTM2;GSTM3;GYPC;GZMA;GZMK;HACD3;HADH;HEATR5B;HECTD1;HERC1;HIBADH;HINT1;HIVEP2;HLA-DQA1;HLTF;HMGB1;HNRNPA3;HS3ST3B1;HSF2;IKZF3;IL16;IL23A;IL2RB;IL32;IL7R;IMPDH2;INPP4B;INTS6-AS1;IP6K1;IPO5;IPP;ITGA6;ITGB3BP;ITK;ITM2A;ITPKB;KAT6B;KCNA3;KDM3A;KIAA0586;KLF12;KLHDC2;KLHL28;KLRB1;KLRD1;KLRG1;KMT2A;KPNA4;LANCL1;LAT;LAX1;LBH;LCK;LCLAT1;LDHB;LDLRAP1;LDOC1;LEF1;LIAS;LIMA1;LINC00402;LINC00649;LINC00861;LINC01550;LRBA;LRPPRC;LRRN3;LTA4H;LTB;LUC7L3;LY9;LYRM7;MACF1;MAGED1;MAGEH1;MAL;MALAT1;MAML2;MAN1A2;MAP2K5;MAP4K1;MAPK13;MATK;MBNL2;MDN1;METTL16;MFGE8;MFHAS1;MGAT4A;MGAT5;MPHOSPH9;MPRIP;MRPL45;MRPL48;MRPS27;MRPS6;MSH2;MSI2;MTFMT;MYBL1;MZT2A;N4BP2;NAA16;NAE1;NAP1L1;NCAPD2;NCAPD3;NCK2;NDRG2;NDRG3;NDUFAF4;NELL2;NEPRO;NET1;NFATC2;NFATC3;NIPAL3;NKG7;NLRC3;NMT2;NOA1;NOG;NOL4L;NOL9;NOP53;NPAT;NPM1;NR1D1;NR1D2;NR3C2;NSA2;NSG1;NT5DC1;NUCB2;NUCKS1;NUP88;OCIAD2;OFD1;OGT;OSBPL10;OXNAD1;P2RY10;PABPC1;PABPC4;PACS1;PARP16;PATJ;PBXIP1;PCED1B;PCID2;PCMTD2;PCNX1;PCNX2;PCYOX1;PDCD4;PDCD4-AS1;PDE3B;PDE4DIP;PDE7A;PDK1;PEBP1;PECR;PET117;PFDN5;PGM2L1;PHB2;PIAS2;PIGK;PIK3IP1;PITPNC1;PLCG1;PLCL1;PLEKHA1;PLEKHB1;PLEKHF1;PNRC1;POLR1E;POLR2B;PPIA;PPWD1;PRDX2;PREPL;PRKACB;PRKCA;PRKCH;PRKCQ;PRKDC;PRPF8;PRPS1;PRRC2B;PRSS23;PSIP1;PTGDR;PTPN22;PTPN4;PYHIN1;RAB39B;RACK1;RALGAPA1;RALGPS2;RAPGEF6;RASA2;RASA3;RASGRF2;RASGRP1;RBBP7;RBL1;RBL2;RBMX;RCAN3;RCL1;RCN2;RECK;REST;RETREG1;RFLNB;RGCC;RGMB;RHOF;RHOH;RNF125;RNF144A;RNF157;RORA;RPA1;RPL11;RPL12;RPL13;RPL15;RPL17;RPL18;RPL22;RPL23;RPL24;RPL26;RPL27A;RPL29;RPL3;RPL30;RPL32;RPL35;RPL35A;RPL37;RPL37A;RPL4;RPL5;RPL6;RPL8;RPLP0;RPLP1;RPLP2;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS18;RPS19;RPS20;RPS21;RPS23;RPS29;RPS3;RPS4X;RPS4Y1;RPS5;RPS6;RPS6KA3;RRM1;RSL1D1;RSL24D1;S1PR1;SACS;SAMD3;SATB1;SBNO1;SCAI;SCML4;SEL1L3;SERINC5;SESN1;SESN3;SFMBT1;SFXN1;SH2D1A;SH3YL1;SIDT1;SIRPG;SIT1;SKAP1;SLA2;SLAMF6;SLC16A1;SLC16A7;SLC35E2A;SLC38A1;SLC4A7;SLC5A3;SLC7A6;SMIM8;SMYD3;SNHG8;SNRNP200;SOD1;SORL1;SP4;SPATA5;SPOCK2;SPTAN1;SPTBN1;SRPK2;SRSF5;SRSF8;SSBP2;ST13;ST3GAL1;ST6GAL1;STAT4;STK17A;SUN2;SVIP;SYNE1;SYNRG;TAF9B;TARBP1;TBC1D10A;TBL1XR1;TC2N;TCEA3;TCEAL8;TCF7;TCP11L2;TDP1;TESPA1;TFAP4;TFDP2;TGFBR3;THEM4;THEMIS;THRA;TIGD1;TIGIT;TMEM106C;TMEM116;TMEM14A;TMEM156;TMEM168;TMEM181;TMEM204;TNIK;TNRC6C;TOB1;TOP1MT;TOP2B;TOX;TRABD2A;TRAC;TRAF1;TRAF5;TRAPPC2;TRAT1;TRAV12-1;TRAV12-2;TRAV12-3;TRAV13-1;TRAV13-2;TRAV14DV4;TRAV16;TRAV17;TRAV19;TRAV2;TRAV21;TRAV23DV6;TRAV25;TRAV26-1;TRAV27;TRAV29DV5;TRAV3;TRAV35;TRAV38-2DV8;TRAV4;TRAV41;TRAV8-2;TRAV8-6;TRAV9-2;TRBC2;TRBV11-2;TRBV19;TRBV2;TRBV20-1;TRBV27;TRBV28;TRBV3-1;TRBV4-2;TRBV5-1;TRBV5-4;TRBV6-1;TRBV6-5;TRBV9;TRG-AS1;TRGV3;TRIB2;TRMT2B;TRMT61B;TSEN54;TSHZ1;TSPAN3;TSPYL2;TSTD1;TTC3;TTC39C;TUT4;TXK;UBA2;UBA52;UBASH3A;UBE4B;UBR5;UBTF;URI1;USE1;USP20;USP34;USP53;UXT;VPS13A;VPS51;VSIG1;VWA8;WDR54;WDR89;WWP1;XPOT;YEATS4;ZAP70;ZBED5-AS1;ZBTB25;ZBTB44;ZC3H6;ZEB1;ZFAND1;ZFAS1;ZFP36L2;ZFP62;ZFP90;ZMAT3;ZMYND11;ZNF101;ZNF181;ZNF266;ZNF280D;ZNF292;ZNF32;ZNF337;ZNF33B;ZNF383;ZNF420;ZNF43;ZNF506;ZNF507;ZNF600;ZNF609;ZNF639;ZNF721;ZNF831;ZNF836;ZNF84;ZNF91;ZNHIT6	ABI2;ABLIM1;ACADSB;ADGRG1;ADK;AK5;AKT3;ANKH;AP3M2;AQP3;ARHGAP15;ARL4C;ATM;ATP2B4;ATP8B2;BACH2;BCKDHB;BCL11B;BCL2;BDH1;BTG1;C12orf57;C12orf75;C1orf21;CA5B;CAMK4;CARD11;CCL5;CCND2;CCR4;CCR6;CD2;CD28;CD40LG;CD44;CD52;CD7;CD96;CDC25B;CDC42SE2;CDKN2AIP;CDR2;CEP120;CEP57;CEP68;CEP95;CFAP36;CHMP7;CHRM3-AS2;CLK4;COMMD6;COQ10A;CREBZF;CRTC3;CST7;CTSF;CTSW;CXCR4;DDX3X;DDX6;DGKA;DHRS3;DNAJB1;DPEP2;EEF1A1;EEF2;EIF3K;EIF3L;EIF4A2;EIF4B;ELP2;EMB;EPHX2;ETS1;EVL;FCMR;FCRL6;FGFBP2;FHIT;FLNB;FOXO1;FOXP1;FYN;GABPB2;GNG2;GNLY;GPA33;GSTM3;GZMA;GZMK;HACD3;HEATR5B;HECTD1;HINT1;IKZF3;IL16;IL23A;IL2RB;IL32;IL7R;INPP4B;ITGA6;ITGB3BP;ITK;KLF12;KLRB1;KLRG1;KMT2A;KPNA4;LAX1;LBH;LCLAT1;LDHB;LDLRAP1;LEF1;LINC00649;LINC00861;LINC01550;LRBA;LRRN3;LTA4H;LTB;LUC7L3;LYRM7;MACF1;MALAT1;MAML2;MATK;MBNL2;MFGE8;MPRIP;MSH2;MYBL1;N4BP2;NAA16;NAP1L1;NCAPD3;NCK2;NELL2;NET1;NKG7;NMT2;NOP53;NPM1;NR1D1;NR1D2;NSA2;PABPC1;PARP16;PATJ;PBXIP1;PCED1B;PCMTD2;PDCD4;PDE3B;PDE4DIP;PDE7A;PDK1;PFDN5;PIK3IP1;PITPNC1;PLCG1;PLCL1;PNRC1;PRKACB;PRKCA;PRKCH;PRKDC;PRPF8;PRSS23;PTGDR;RACK1;RASA2;RBL2;RBMX;RCAN3;RECK;REST;RETREG1;RGCC;RHOH;RNF144A;RNF157;RORA;RPL11;RPL13;RPL15;RPL17;RPL18;RPL22;RPL24;RPL26;RPL27A;RPL29;RPL3;RPL30;RPL35A;RPL37;RPL37A;RPL4;RPL5;RPL6;RPL8;RPLP2;RPS13;RPS14;RPS16;RPS18;RPS19;RPS20;RPS21;RPS23;RPS29;RPS3;RPS4X;RPS4Y1;RPS5;RPS6;SACS;SATB1;SCML4;SESN3;SFMBT1;SFXN1;SH2D1A;SH3YL1;SLC35E2A;SLC38A1;SLC7A6;SNHG8;SNRNP200;SORL1;SPOCK2;SPTAN1;SPTBN1;SRPK2;SRSF5;SSBP2;ST13;ST3GAL1;ST6GAL1;STAT4;STK17A;SUN2;SYNE1;SYNRG;TC2N;TCF7;TCP11L2;TESPA1;TGFBR3;THEM4;THRA;TOB1;TOX;TRABD2A;TRAC;TRAF1;TRAPPC2;TRAT1;TRAV12-1;TRAV12-2;TRAV13-2;TRAV14DV4;TRAV16;TRAV21;TRAV23DV6;TRAV25;TRAV29DV5;TRAV3;TRAV38-2DV8;TRAV41;TRAV8-2;TRAV8-6;TRAV9-2;TRBC2;TRBV19;TRBV28;TRBV5-4;TRBV6-1;TRBV6-5;TRIB2;TSPYL2;TTC3;TTC39C;TUT4;USP34;USP53;UXT;VPS51;XPOT;ZAP70;ZBTB25;ZEB1;ZFAS1;ZFP36L2;ZMYND11;ZNF101;ZNF292;ZNF383;ZNF506;ZNF600;ZNF831;ZNF84;ZNF91
Reactome::REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	89	67	1.8234799686979286e-22	7.648586728703462e-19	89	67	term_score_01	EEF1A1;EEF1B2;EEF1D;EEF1G;EEF2;FAU;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL22L1;RPL23;RPL23A;RPL24;RPL26;RPL26L1;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36;RPL36A;RPL36AL;RPL37;RPL37A;RPL38;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RPS10;RPS11;RPS12;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS17;RPS18;RPS19;RPS2;RPS20;RPS21;RPS23;RPS24;RPS25;RPS26;RPS27;RPS27A;RPS27L;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y1;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;UBA52	EEF1A1;EEF1B2;EEF2;RPL10A;RPL11;RPL13;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL23A;RPL24;RPL26;RPL27;RPL27A;RPL29;RPL3;RPL30;RPL31;RPL34;RPL35A;RPL36;RPL36A;RPL37;RPL37A;RPL38;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP2;RPS10;RPS13;RPS14;RPS16;RPS17;RPS18;RPS19;RPS2;RPS20;RPS21;RPS23;RPS25;RPS26;RPS27;RPS27A;RPS27L;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y1;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA
Immune::GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN	112	75	5.952380913873295e-20	1.2483630871620769e-16	112	75	term_score_02	ACSL3;ADTRP;ALMS1;ARFGAP3;ARID5A;ATF2;ATPAF1;BAG4;BIRC3;BLZF1;BTG2;C3orf38;CCL4;CCNL1;CD69;CDK17;CEBPB;CFLAR;CITED2;COQ9;CSRNP1;DNAJA2;DUSP1;DUSP2;EGR1;EHD1;ETV3;FOS;GADD45B;GK5;HERPUD1;HMGB2;HSPA1A;HSPA1B;ID2;ID3;IER2;IER3;IER5;IFRD1;IL10RA;IRF1;JUN;JUNB;KDM6B;KLF6;L3MBTL3;MALT1;MAP3K8;MAPK8;MARCKSL1;MCL1;MED21;MYC;NABP1;NFKBIA;NFKBIB;NFKBIZ;NRROS;ODC1;OSM;PDE4B;PELI1;PHLDA1;PIBF1;PIM1;PLK2;PLSCR1;PNRC1;POC5;POLB;PPP1R15A;PTGER4;REL;RELB;RGS1;RMC1;RPS8;RRAGA;S100PBP;SETDB2;SGK1;SIAH2;SKIL;SLC25A25;SLC38A2;SLC4A1AP;SLFN12L;SMAD2;SOCS3;SPATS2;SQSTM1;ST3GAL1;TAF7;TEX30;TGIF1;TIPARP;TLE4;TNF;TNFAIP3;TOB1;TRAF1;TRIM13;UBC;USP18;VPS4A;YRDC;ZC3H12A;ZFAND5;ZFP36;ZFP36L1;ZFP62	ADTRP;ARID5A;BIRC3;BTG2;CCL4;CCNL1;CD69;CDK17;CFLAR;CITED2;CSRNP1;DUSP1;DUSP2;EGR1;FOS;GADD45B;ID2;ID3;IER2;IER3;IER5;IFRD1;IRF1;JUN;JUNB;KDM6B;KLF6;MAP3K8;MAPK8;MARCKSL1;MCL1;MYC;NABP1;NFKBIA;NFKBIB;NFKBIZ;NRROS;ODC1;OSM;PDE4B;PHLDA1;PIM1;PLK2;PLSCR1;PNRC1;POC5;PPP1R15A;PTGER4;REL;RELB;RGS1;RPS8;SGK1;SIAH2;SKIL;SLC25A25;SLC38A2;SLFN12L;SMAD2;SOCS3;SQSTM1;ST3GAL1;TGIF1;TIPARP;TLE4;TNF;TNFAIP3;TOB1;TRAF1;UBC;YRDC;ZC3H12A;ZFAND5;ZFP36;ZFP36L1
GO_BP::GOBP_CELL_ACTIVATION	519	225	3.9305725370895076e-19	6.228008245434982e-16	519	225	term_score_03	ACTB;ACTG1;ACTL6A;ACTN1;ADA;ADAM10;ADAM17;ADAM8;ADORA2A;AHR;AIF1;AKAP17A;AKIRIN2;AKT1;AMBRA1;ANXA1;AP1G1;AP3B1;AP3D1;APBB1IP;APP;ARID1A;ARID1B;ARID2;ARMC5;ASCL2;ATF2;ATG5;ATM;AZI2;B2M;BAD;BAG6;BAK1;BATF;BAX;BCL10;BCL11B;BCL2;BCL3;BCR;BID;BLOC1S4;BLOC1S6;BMI1;BRAF;BRD7;BST2;BTN3A1;C12orf4;C1GALT1C1;CAMK4;CARD11;CASP3;CASP8;CBFB;CBL;CBLB;CCDC88B;CCL5;CCND3;CCR6;CCR7;CD151;CD2;CD226;CD247;CD27;CD28;CD300A;CD320;CD38;CD3D;CD3E;CD3G;CD4;CD40LG;CD44;CD46;CD47;CD5;CD55;CD6;CD7;CD74;CD79B;CD81;CD83;CD84;CDK6;CDKN1A;CEACAM21;CEBPB;CEBPG;CGAS;CHD7;CLIC1;CLPTM1;CMTM7;CORO1A;CRTC3;CSK;CSRP1;CST7;CTNNB1;CTPS1;CTSC;CTSL;CUL4A;CX3CR1;DCAF12;DCAF15;DCLRE1C;DDOST;DGKA;DGKD;DGKE;DGKZ;DHPS;DLG1;DNAJA3;DNAJB9;DNASE1;DOCK10;DOCK11;DOCK2;DOCK8;DPP4;DROSHA;DUSP22;EGR1;EIF2AK4;EP300;ERCC1;EXOSC3;EXOSC6;EZH2;FADD;FBXO7;FCER1G;FCGR3A;FCHO1;FERMT3;FGR;FIBP;FKBP1A;FLNA;FLOT2;FNIP1;FOXO3;FOXP1;FOXP3;FUNDC2;FYN;GATA3;GBF1;GCLM;GLMN;GNA13;GNAQ;GNAS;GPR137B;GPR183;GPR89A;GPS2;GRN;HDAC4;HDAC5;HECTD1;HELLS;HLA-A;HLA-DMA;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB5;HLA-E;HLA-F;HMCES;HMGB1;HPRT1;HSH2D;HSPB1;HSPD1;HSPH1;ICOS;ID2;IFI35;IFNG;IFNGR1;IFNGR2;IGBP1;IKZF1;IKZF3;IL12RB1;IL15RA;IL17RA;IL21R;IL23A;IL27RA;IL2RA;IL2RG;IL4R;IL6R;IL6ST;IL7R;ILK;IMPDH2;INPP5D;IRF1;IRF2BP2;IRS2;ITCH;ITFG2;ITGA4;ITGAL;ITGB1;ITGB2;ITK;ITM2A;ITPKB;JAK1;JAK2;JAK3;JAML;JMJD6;JUNB;KAT2A;KAT5;KAT7;KDELR1;KIF13B;KLF6;KLRD1;KMT2A;KMT2E;KMT5B;KPNA1;LAG3;LAMP1;LAPTM5;LAT;LAX1;LCK;LCP1;LCP2;LDLR;LEF1;LGALS1;LGALS3;LGALS9;LIPA;LMBR1L;LMO4;LST1;LY9;MAD1L1;MAD2L2;MALT1;MAP3K8;MAPK14;MDM2;METAP1;METTL3;MFHAS1;MFNG;MICA;MICB;MIF;MLH1;MNDA;MR1;MSH2;MSH6;MSN;MTOR;MYD88;MYH9;MYL12A;MYO18A;NBN;NCAPH2;NCK1;NCK2;NCKAP1L;NCR3;NCSTN;NDFIP1;NDRG1;NEDD9;NFATC2;NFKB2;NFKBIZ;NKAP;NKG7;NLRC3;NMI;NOTCH2;NR1D1;NR4A3;NSD2;P2RX4;PAG1;PARP3;PATZ1;PBRM1;PCID2;PDIA3;PDPK1;PELI1;PHB2;PHF14;PIBF1;PIK3CB;PIK3CD;PIK3CG;PIK3R1;PJA2;PKN1;PKNOX1;PLCL2;PLEK;PLSCR1;PMS2;PNP;PPIA;PPP2R3C;PPP3CA;PPP3CB;PRDM1;PRDX1;PRDX2;PRELID1;PREX1;PRF1;PRKAR1A;PRKCA;PRKCB;PRKCD;PRKCQ;PRKCZ;PRKDC;PRMT5;PRNP;PRR7;PSEN1;PSMB10;PTGDR;PTGER4;PTK2B;PTPN11;PTPN2;PTPN22;PTPN6;PTPRC;PURA;PYCARD;RAB27A;RAB29;RABL3;RAC2;RAP2B;RARA;RASAL3;RASGRP1;RASSF5;RBPJ;RBX1;RC3H1;RC3H2;RELB;RGCC;RHOA;RHOH;RIF1;RIPK2;RIPK3;RIPOR2;RNF168;RNF41;RNF8;RORA;RPL22;RPS3;RPS6;RPS6KA1;RSAD2;RUNX1;RUNX2;RUNX3;S100A12;SAMSN1;SART1;SASH3;SBNO2;SELENOK;SELPLG;SH2D2A;SH3KBP1;SHLD1;SHLD2;SIRPG;SIT1;SKAP2;SLA2;SLAMF1;SLAMF6;SLC25A5;SLC39A10;SLC39A6;SLC39A7;SMAD3;SMAD4;SMARCA2;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1;SNAP23;SNX27;SNX4;SNX6;SOCS1;SOCS3;SOD1;SOS1;SP3;SPHK2;SPN;ST3GAL1;STAT3;STAT4;STAT5B;STAT6;STOML2;STX4;STXBP2;STXBP3;SUPT6H;SYT11;SYVN1;TBC1D10C;TBX21;TCF7;TCIRG1;TESPA1;TFRC;TGFB1;TGFBR2;THEMIS;THEMIS2;THOC1;TICAM1;TIGIT;TLN1;TMEM131L;TMIGD2;TNF;TNFAIP3;TNFAIP8L2;TNFRSF14;TNFRSF1B;TNFRSF4;TNFSF13B;TNFSF14;TNFSF8;TNIP2;TOLLIP;TOP2B;TOX;TP53;TP53BP1;TPD52;TRAC;TRAF3IP2;TRAF6;TRBC1;TRBC2;TSC1;TSPAN32;TUSC2;TXK;TXLNA;TYK2;TYROBP;UBASH3B;ULK3;UNC13D;UNG;VAMP2;VAMP3;VAMP7;VAMP8;VAV1;VCL;VSIR;WAS;WNT7A;XBP1;XRCC6;YY1;ZAP70;ZBTB1;ZBTB7A;ZBTB7B;ZC3H12A;ZC3H8;ZEB1;ZEB2;ZFP36L1;ZFP36L2;ZNF3;ZNF335;ZNF683	ACTB;ACTN1;AHR;AIF1;AKAP17A;AKIRIN2;AKT1;ANXA1;APBB1IP;ASCL2;ATM;B2M;BATF;BAX;BCL11B;BCL2;BCL3;BLOC1S6;BRD7;BST2;BTN3A1;C12orf4;CAMK4;CARD11;CASP3;CASP8;CCDC88B;CCL5;CCR6;CD2;CD226;CD28;CD300A;CD320;CD38;CD40LG;CD44;CD55;CD7;CD74;CD81;CD83;CD84;CDKN1A;CLIC1;CRTC3;CST7;CTPS1;CTSC;CTSL;CX3CR1;DGKA;DGKE;DNAJA3;DOCK11;DOCK2;DOCK8;EGR1;EIF2AK4;EP300;FCER1G;FCGR3A;FGR;FLNA;FOXP1;FYN;GATA3;GBF1;GNAS;HDAC4;HECTD1;HLA-A;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;HLA-DRB5;HLA-E;HLA-F;HMCES;HSH2D;HSPH1;ICOS;ID2;IFNGR2;IKZF1;IKZF3;IL17RA;IL21R;IL23A;IL27RA;IL2RA;IL2RG;IL4R;IL6R;IL7R;INPP5D;IRF1;IRF2BP2;IRS2;ITFG2;ITGA4;ITGAL;ITGB1;ITK;JAK2;JAK3;JAML;JUNB;KIF13B;KLF6;KMT2A;KMT2E;LAG3;LAPTM5;LAX1;LCP1;LCP2;LDLR;LEF1;LGALS1;LST1;MAP3K8;MDM2;MNDA;MSH2;MSH6;MSN;MYH9;MYL12A;NCK1;NCK2;NDFIP1;NFKB2;NFKBIZ;NKAP;NKG7;NOTCH2;NR1D1;NR4A3;PAG1;PIK3CB;PJA2;PKNOX1;PLEK;PLSCR1;PPP2R3C;PRDM1;PREX1;PRF1;PRKAR1A;PRKCA;PRKCB;PRKCZ;PRKDC;PRR7;PSEN1;PTGDR;PTGER4;PTPRC;PURA;PYCARD;RASAL3;RASSF5;RC3H2;RELB;RGCC;RHOH;RORA;RPL22;RPS3;RPS6;RSAD2;RUNX3;S100A12;SBNO2;SLAMF1;SMAD4;SMARCA2;SMARCA4;SMARCC1;SMARCE1;SOCS1;SOCS3;SOS1;SP3;SPN;ST3GAL1;STAT3;STAT4;STXBP3;TBC1D10C;TBX21;TCF7;TCIRG1;TESPA1;TFRC;TLN1;TMEM131L;TNF;TNFAIP3;TNFRSF1B;TNFRSF4;TNFSF13B;TNFSF14;TOX;TRAC;TRBC1;TRBC2;TSPAN32;TXLNA;TYROBP;UBASH3B;VAMP2;VAV1;VCL;WNT7A;XBP1;ZAP70;ZC3H12A;ZEB1;ZEB2;ZFP36L1;ZFP36L2;ZNF683
Immune::GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN	117	76	5.196812220532229e-19	6.228008245434982e-16	117	76	term_score_04	ACSL3;ARHGEF2;ARID5A;BCL10;BCL2A1;BCL2L11;BIRC3;BTG2;C9orf72;CCL4;CCL5;CCNL1;CD69;CD83;CDK17;CEBPB;CEP350;CFLAR;CITED2;CLDND1;CSRNP1;DDX5;DHX15;DNAJA2;DUSP1;DUSP2;EHD1;ETF1;ETV3;FAM133B;FOS;FOXO1;GADD45B;GTF2B;HERPUD1;HIF1A;HLA-B;HMGB2;HNRNPLL;HSPA1A;HSPA1B;ID2;ID3;IER2;IER3;IER5;IFRD1;IL10RA;INTS13;IRF1;JUN;KDM6B;KLF6;KLF7;LIMA1;MALT1;MAP3K8;MAPK8;MAPKAPK2;MARCKSL1;MCL1;MTMR14;MXD1;MYC;NCDN;NDEL1;NFKBIB;NOCT;NRIP1;NRROS;NUAK2;ODC1;OSM;PHLDA1;PICALM;PIM1;PLEK;PLK2;PLSCR1;PNRC1;RAPGEF1;RBM39;REL;RELB;RIPK2;SDE2;SGK1;SGMS1;SIAH2;SKIL;SLC25A25;SLC38A2;SLFN12L;SOD2;SPRYD7;SQSTM1;SRGN;STX11;TAF7;TGIF1;TIPARP;TLE4;TMEM248;TMEM39A;TOB1;TRIM13;UAP1;USP16;VIM;WSB1;ZC3H12A;ZC3H13;ZFAND5;ZFP36L1;ZMYM2;ZNF654;ZNF800	ARID5A;BCL2L11;BIRC3;BTG2;CCL4;CCL5;CCNL1;CD69;CD83;CDK17;CFLAR;CITED2;CLDND1;CSRNP1;DDX5;DUSP1;DUSP2;ETF1;FOS;FOXO1;GADD45B;HIF1A;HLA-B;ID2;ID3;IER2;IER3;IER5;IFRD1;IRF1;JUN;KDM6B;KLF6;KLF7;MAP3K8;MAPK8;MAPKAPK2;MARCKSL1;MCL1;MXD1;MYC;NFKBIB;NOCT;NRIP1;NRROS;NUAK2;ODC1;OSM;PHLDA1;PIM1;PLEK;PLK2;PLSCR1;PNRC1;RAPGEF1;RBM39;REL;RELB;SGK1;SIAH2;SKIL;SLC25A25;SLC38A2;SLFN12L;SQSTM1;SRGN;STX11;TGIF1;TIPARP;TLE4;TOB1;WSB1;ZC3H12A;ZFAND5;ZFP36L1;ZNF800
