cell_type,sdan_weight,program,factor,n_sdan_genes,n_spectra_genes,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
cd4_BL,2.0,SDAN_0,Spectra_19,2000,2966,952,21,9,0.44656533521856956,0.00897508737888219
cd4_BL,2.0,SDAN_0,Spectra_20,2000,2966,952,21,9,0.29315423589018497,0.00703124101979723
cd4_BL,2.0,SDAN_0,Spectra_21,2000,2966,952,21,9,0.32626369741958283,0.00722681371872259
cd4_BL,2.0,SDAN_0,Spectra_22,2000,2966,952,21,9,0.28172499116295513,0.006889022698950519
cd4_BL,2.0,SDAN_0,Spectra_23,2000,2966,952,21,9,0.5995051254860375,0.013494043072032221
cd4_BL,2.0,SDAN_0,Spectra_24,2000,2966,952,21,9,0.46965947920348766,0.039051709391940775
cd4_BL,2.0,SDAN_0,Spectra_25,2000,2966,952,21,9,0.19818546011547072,0.006300747270786651
cd4_BL,2.0,SDAN_0,Spectra_26,2000,2966,952,21,9,0.5005302226935313,0.011409726507492222
cd4_BL,2.0,SDAN_0,Spectra_27,2000,2966,952,21,9,0.3905973842347119,0.008179831331385966
cd4_BL,2.0,SDAN_0,Spectra_28,2000,2966,952,21,9,0.3759868033462943,0.007859118888214011
cd4_BL,2.0,SDAN_0,Spectra_29,2000,2966,952,21,9,0.4065040650406504,0.008248849909253278
cd4_BL,2.0,SDAN_0,Spectra_30,2000,2966,952,21,9,0.3388712147991045,0.0075010356378951756
cd4_BL,2.0,SDAN_0,Spectra_31,2000,2966,952,21,9,0.30599740780016493,0.007501191085713163
cd4_BL,2.0,SDAN_0,Spectra_32,2000,2966,952,21,9,0.3102391893484152,0.00769402164881813
cd4_BL,2.0,SDAN_0,Spectra_33,2000,2966,952,21,9,0.503004595263344,0.018262402929353667
cd4_BL,2.0,SDAN_0,Spectra_34,2000,2966,952,21,9,0.3241428066454578,0.007421180090461156
cd4_BL,2.0,SDAN_0,Spectra_35,2000,2966,952,21,9,0.2730057735359962,0.006701010969379343
cd4_BL,2.0,SDAN_0,Spectra_36,2000,2966,952,21,9,0.338517733003417,0.007436823308732789
cd4_BL,2.0,SDAN_0,Spectra_37,2000,2966,952,21,9,0.5668669730175563,0.011988035843271483
cd4_BL,2.0,SDAN_0,Spectra_38,2000,2966,952,21,9,0.5516672558029928,0.011343627306241996
cd4_BL,2.0,SDAN_0,Spectra_39,2000,2966,952,21,9,0.6031577707081418,0.015622406990425141
cd4_BL,2.0,SDAN_1,Spectra_0,2000,2966,952,20,19,0.4832176905285722,0.022617794241262493
cd4_BL,2.0,SDAN_1,Spectra_1,2000,2966,952,20,19,0.4405708805776499,0.019726964316555642
cd4_BL,2.0,SDAN_1,Spectra_2,2000,2966,952,20,19,0.5294748124330118,0.022497868781942962
cd4_BL,2.0,SDAN_1,Spectra_3,2000,2966,952,20,19,0.6741693461950696,0.03384434951582815
cd4_BL,2.0,SDAN_1,Spectra_4,2000,2966,952,20,19,0.45072488294691715,0.01781108224188684
cd4_BL,2.0,SDAN_1,Spectra_5,2000,2966,952,20,19,0.3781801771309302,0.015413496931761847
cd4_BL,2.0,SDAN_1,Spectra_6,2000,2966,952,20,19,0.4742483217690528,0.020028874148109634
cd4_BL,2.0,SDAN_1,Spectra_7,2000,2966,952,20,19,0.3712416088452643,0.015496705997681028
cd4_BL,2.0,SDAN_1,Spectra_8,2000,2966,952,20,19,0.5416032041518587,0.028436863836060786
cd4_BL,2.0,SDAN_1,Spectra_9,2000,2966,952,20,19,0.4370169797484064,0.017472534394069206
cd4_BL,2.0,SDAN_1,Spectra_10,2000,2966,952,20,19,0.45444801714898175,0.01968931724000463
cd4_BL,2.0,SDAN_1,Spectra_11,2000,2966,952,20,19,0.3778417103852879,0.019324632047401456
cd4_BL,2.0,SDAN_1,Spectra_12,2000,2966,952,20,19,0.3855700344107858,0.01588131528577958
cd4_BL,2.0,SDAN_1,Spectra_13,2000,2966,952,20,19,0.36639025215772547,0.015306898746037266
cd4_BL,2.0,SDAN_1,Spectra_14,2000,2966,952,20,19,0.5985220285440288,0.03776495706714216
cd4_BL,2.0,SDAN_1,Spectra_15,2000,2966,952,20,19,0.404580583291025,0.016725730604089425
cd4_BL,2.0,SDAN_1,Spectra_16,2000,2966,952,20,19,0.45292491679359165,0.02140579147475571
cd4_BL,2.0,SDAN_1,Spectra_17,2000,2966,952,20,19,0.5564957409601173,0.031125083784168242
cd4_BL,2.0,SDAN_1,Spectra_18,2000,2966,952,20,19,0.33158458848084843,0.014589104847025497
cd4_BL,2.0,SDAN_1,Spectra_19,2000,2966,952,20,19,0.5837423139843178,0.03073728353023776
cd4_BL,2.0,SDAN_1,Spectra_20,2000,2966,952,20,19,0.5751114119704406,0.02657968838699313
cd4_BL,2.0,SDAN_1,Spectra_21,2000,2966,952,20,19,0.43013482258701413,0.018033584420419
cd4_BL,2.0,SDAN_1,Spectra_22,2000,2966,952,20,19,0.4110678625825013,0.0166090558033838
cd4_BL,2.0,SDAN_1,Spectra_23,2000,2966,952,20,19,0.6078862751734642,0.09920108605226677
cd4_BL,2.0,SDAN_1,Spectra_24,2000,2966,952,20,19,0.5149207423703954,0.020614460615369545
cd4_BL,2.0,SDAN_1,Spectra_25,2000,2966,952,20,19,0.3639081626896824,0.01535678097585888
cd4_BL,2.0,SDAN_1,Spectra_26,2000,2966,952,20,19,0.5329723021379815,0.022650691035151528
cd4_BL,2.0,SDAN_1,Spectra_27,2000,2966,952,20,19,0.37502115417160264,0.01552603551192424
cd4_BL,2.0,SDAN_1,Spectra_28,2000,2966,952,20,19,0.6186607999097422,0.030769956786183515
cd4_BL,2.0,SDAN_1,Spectra_29,2000,2966,952,20,19,0.6386303379026343,0.033350148673902555
cd4_BL,2.0,SDAN_1,Spectra_30,2000,2966,952,20,19,0.43842725785524905,0.017319604445970235
cd4_BL,2.0,SDAN_1,Spectra_31,2000,2966,952,20,19,0.48090483443335025,0.02035078191331835
cd4_BL,2.0,SDAN_1,Spectra_32,2000,2966,952,20,19,0.37930839961640433,0.016731864501919623
cd4_BL,2.0,SDAN_1,Spectra_33,2000,2966,952,20,19,0.5548598183561798,0.026027601651753697
cd4_BL,2.0,SDAN_1,Spectra_34,2000,2966,952,20,19,0.45478648389462406,0.018277429703689767
cd4_BL,2.0,SDAN_1,Spectra_35,2000,2966,952,20,19,0.3231793309640661,0.014186090524786817
cd4_BL,2.0,SDAN_1,Spectra_36,2000,2966,952,20,19,0.3871495458904496,0.015822887099021868
cd4_BL,2.0,SDAN_1,Spectra_37,2000,2966,952,20,19,0.47599706662153773,0.019593993779451473
cd4_BL,2.0,SDAN_1,Spectra_38,2000,2966,952,20,19,0.5850961809668866,0.035262693390751255
cd4_BL,2.0,SDAN_1,Spectra_39,2000,2966,952,20,19,0.48530490212669936,0.019281805975654348
cd4_BL,2.0,SDAN_2,Spectra_0,2000,2966,952,21,17,0.3225542623466499,0.012925148646490844
cd4_BL,2.0,SDAN_2,Spectra_1,2000,2966,952,21,17,0.5114186851211072,0.0189280518280968
cd4_BL,2.0,SDAN_2,Spectra_2,2000,2966,952,21,17,0.5272727272727273,0.018583535085705497
cd4_BL,2.0,SDAN_2,Spectra_3,2000,2966,952,21,17,0.4389430638565587,0.015496552296851962
cd4_BL,2.0,SDAN_2,Spectra_4,2000,2966,952,21,17,0.4608996539792388,0.016297797432407515
cd4_BL,2.0,SDAN_2,Spectra_5,2000,2966,952,21,17,0.19377162629757788,0.010955471710560927
cd4_BL,2.0,SDAN_2,Spectra_6,2000,2966,952,21,17,0.37514941805599245,0.014397672383820989
cd4_BL,2.0,SDAN_2,Spectra_7,2000,2966,952,21,17,0.5794904057879837,0.02106200666124999
cd4_BL,2.0,SDAN_2,Spectra_8,2000,2966,952,21,17,0.35508021390374334,0.014737365285918562
cd4_BL,2.0,SDAN_2,Spectra_9,2000,2966,952,21,17,0.23567159484114503,0.011404674368558722
cd4_BL,2.0,SDAN_2,Spectra_10,2000,2966,952,21,17,0.3472790185592953,0.014100578947090988
cd4_BL,2.0,SDAN_2,Spectra_11,2000,2966,952,21,17,0.3362063541994338,0.013100577446633925
cd4_BL,2.0,SDAN_2,Spectra_12,2000,2966,952,21,17,0.253475935828877,0.011580325276432022
cd4_BL,2.0,SDAN_2,Spectra_13,2000,2966,952,21,17,0.31645171437558983,0.012698579319478551
cd4_BL,2.0,SDAN_2,Spectra_14,2000,2966,952,21,17,0.677194086190626,0.03856011008987712
cd4_BL,2.0,SDAN_2,Spectra_15,2000,2966,952,21,17,0.47071406102547975,0.0169686918280453
cd4_BL,2.0,SDAN_2,Spectra_16,2000,2966,952,21,17,0.4542308902170494,0.018477699175096274
cd4_BL,2.0,SDAN_2,Spectra_17,2000,2966,952,21,17,0.3950298836111985,0.01668855726543568
cd4_BL,2.0,SDAN_2,Spectra_18,2000,2966,952,21,17,0.47505504875747084,0.01754152743779744
cd4_BL,2.0,SDAN_2,Spectra_19,2000,2966,952,21,17,0.21912551116703366,0.012249047027985013
cd4_BL,2.0,SDAN_2,Spectra_20,2000,2966,952,21,17,0.34979553318653667,0.013534088133487068
cd4_BL,2.0,SDAN_2,Spectra_21,2000,2966,952,21,17,0.39037433155080214,0.014998155305901963
cd4_BL,2.0,SDAN_2,Spectra_22,2000,2966,952,21,17,0.20427807486631017,0.011140922294125102
cd4_BL,2.0,SDAN_2,Spectra_23,2000,2966,952,21,17,0.5588549858446052,0.020094592240010582
cd4_BL,2.0,SDAN_2,Spectra_24,2000,2966,952,21,17,0.2718464926077383,0.012583485778864811
cd4_BL,2.0,SDAN_2,Spectra_25,2000,2966,952,21,17,0.20132117017930165,0.011137869077834402
cd4_BL,2.0,SDAN_2,Spectra_26,2000,2966,952,21,17,0.33192827933312363,0.01294754829951324
cd4_BL,2.0,SDAN_2,Spectra_27,2000,2966,952,21,17,0.3659641396665618,0.013664528243065901
cd4_BL,2.0,SDAN_2,Spectra_28,2000,2966,952,21,17,0.4836111984900912,0.02202903213224052
cd4_BL,2.0,SDAN_2,Spectra_29,2000,2966,952,21,17,0.3474048442906574,0.014620834203990012
cd4_BL,2.0,SDAN_2,Spectra_30,2000,2966,952,21,17,0.3585404215162001,0.013535112218121408
cd4_BL,2.0,SDAN_2,Spectra_31,2000,2966,952,21,17,0.2889587920729789,0.013383107809223773
cd4_BL,2.0,SDAN_2,Spectra_32,2000,2966,952,21,17,0.2403900597672224,0.011577645480327995
cd4_BL,2.0,SDAN_2,Spectra_33,2000,2966,952,21,17,0.38653664674425925,0.014240139003440552
cd4_BL,2.0,SDAN_2,Spectra_34,2000,2966,952,21,17,0.2493865995596099,0.011585160695901618
cd4_BL,2.0,SDAN_2,Spectra_35,2000,2966,952,21,17,0.2526580685750236,0.011623557265807017
cd4_BL,2.0,SDAN_2,Spectra_36,2000,2966,952,21,17,0.3876061654608367,0.014156622494791351
cd4_BL,2.0,SDAN_2,Spectra_37,2000,2966,952,21,17,0.4084303240012583,0.015262216307964586
cd4_BL,2.0,SDAN_2,Spectra_38,2000,2966,952,21,17,0.6452343504246618,0.05303582330255789
cd4_BL,2.0,SDAN_2,Spectra_39,2000,2966,952,21,17,0.4610254797106008,0.016705895175494367
cd4_BL,2.0,SDAN_3,Spectra_0,2000,2966,952,22,17,0.6136520918527839,0.033274877520453175
cd4_BL,2.0,SDAN_3,Spectra_1,2000,2966,952,22,17,0.5835168291915697,0.03288516880961079
cd4_BL,2.0,SDAN_3,Spectra_2,2000,2966,952,22,17,0.574268637936458,0.02156703417422187
cd4_BL,2.0,SDAN_3,Spectra_3,2000,2966,952,22,17,0.8899024850581944,0.18365235889557766
cd4_BL,2.0,SDAN_3,Spectra_4,2000,2966,952,22,17,0.3712488203837685,0.01435504219027368
cd4_BL,2.0,SDAN_3,Spectra_5,2000,2966,952,22,17,0.48568732305756523,0.016763100441985347
cd4_BL,2.0,SDAN_3,Spectra_6,2000,2966,952,22,17,0.3253224284366153,0.012959975593219611
cd4_BL,2.0,SDAN_3,Spectra_7,2000,2966,952,22,17,0.5585404215162001,0.022358147969504572
cd4_BL,2.0,SDAN_3,Spectra_8,2000,2966,952,22,17,0.552500786410821,0.02486247380056869
cd4_BL,2.0,SDAN_3,Spectra_9,2000,2966,952,22,17,0.5645171437558981,0.031169726987675374
cd4_BL,2.0,SDAN_3,Spectra_10,2000,2966,952,22,17,0.5433784208870713,0.04119598044557741
cd4_BL,2.0,SDAN_3,Spectra_11,2000,2966,952,22,17,0.49808115759672855,0.017700653630706442
cd4_BL,2.0,SDAN_3,Spectra_12,2000,2966,952,22,17,0.46687637621893674,0.017910186272548624
cd4_BL,2.0,SDAN_3,Spectra_13,2000,2966,952,22,17,0.590311418685121,0.025675714302619106
cd4_BL,2.0,SDAN_3,Spectra_14,2000,2966,952,22,17,0.6796476879521861,0.039757809447558495
cd4_BL,2.0,SDAN_3,Spectra_15,2000,2966,952,22,17,0.44869455803711855,0.017919695000841174
cd4_BL,2.0,SDAN_3,Spectra_16,2000,2966,952,22,17,0.4140295690468701,0.01470883600018637
cd4_BL,2.0,SDAN_3,Spectra_17,2000,2966,952,22,17,0.7190940547341932,0.06455417212943333
cd4_BL,2.0,SDAN_3,Spectra_18,2000,2966,952,22,17,0.6385655866624724,0.06676777143198398
cd4_BL,2.0,SDAN_3,Spectra_19,2000,2966,952,22,17,0.5798678829820698,0.02419122613702182
cd4_BL,2.0,SDAN_3,Spectra_20,2000,2966,952,22,17,0.5440704624095627,0.023262968468852778
cd4_BL,2.0,SDAN_3,Spectra_21,2000,2966,952,22,17,0.2786410821012897,0.0129772743423364
cd4_BL,2.0,SDAN_3,Spectra_22,2000,2966,952,22,17,0.47864108210128975,0.0189431686707924
cd4_BL,2.0,SDAN_3,Spectra_23,2000,2966,952,22,17,0.5155709342560554,0.02526211833931647
cd4_BL,2.0,SDAN_3,Spectra_24,2000,2966,952,22,17,0.35640138408304495,0.013526628274656094
cd4_BL,2.0,SDAN_3,Spectra_25,2000,2966,952,22,17,0.41151305441962877,0.01470770784717928
cd4_BL,2.0,SDAN_3,Spectra_26,2000,2966,952,22,17,0.3948411450141554,0.018631061839675223
cd4_BL,2.0,SDAN_3,Spectra_27,2000,2966,952,22,17,0.3290972003774772,0.013126747203619062
cd4_BL,2.0,SDAN_3,Spectra_28,2000,2966,952,22,17,0.6775715633847121,0.057503595351843954
cd4_BL,2.0,SDAN_3,Spectra_29,2000,2966,952,22,17,0.386096256684492,0.01549674766986477
cd4_BL,2.0,SDAN_3,Spectra_30,2000,2966,952,22,17,0.3192198804655552,0.015589103964705591
cd4_BL,2.0,SDAN_3,Spectra_31,2000,2966,952,22,17,0.3448883296634162,0.014569351190033402
cd4_BL,2.0,SDAN_3,Spectra_32,2000,2966,952,22,17,0.4464296948726014,0.02208062048500592
cd4_BL,2.0,SDAN_3,Spectra_33,2000,2966,952,22,17,0.5273356401384084,0.024686761259240467
cd4_BL,2.0,SDAN_3,Spectra_34,2000,2966,952,22,17,0.34419628814092484,0.013233461477510594
cd4_BL,2.0,SDAN_3,Spectra_35,2000,2966,952,22,17,0.2952500786410821,0.012243796635927767
cd4_BL,2.0,SDAN_3,Spectra_36,2000,2966,952,22,17,0.37886127713117335,0.01520543988996474
cd4_BL,2.0,SDAN_3,Spectra_37,2000,2966,952,22,17,0.45486001887385974,0.04553365661625254
cd4_BL,2.0,SDAN_3,Spectra_38,2000,2966,952,22,17,0.6062912865681032,0.03448946615449454
cd4_BL,2.0,SDAN_3,Spectra_39,2000,2966,952,22,17,0.47379679144385034,0.024776346108222585
cd4_BL,2.0,SDAN_4,Spectra_0,2000,2966,952,19,17,0.5577225542623466,0.020390013964901397
cd4_BL,2.0,SDAN_4,Spectra_1,2000,2966,952,19,17,0.6107581000314565,0.024364236503834936
cd4_BL,2.0,SDAN_4,Spectra_2,2000,2966,952,19,17,0.5856558666247248,0.02203188061717335
cd4_BL,2.0,SDAN_4,Spectra_3,2000,2966,952,19,17,0.5862849952815351,0.026013418309777988
cd4_BL,2.0,SDAN_4,Spectra_4,2000,2966,952,19,17,0.5182761874803398,0.023879402003435253
cd4_BL,2.0,SDAN_4,Spectra_5,2000,2966,952,19,17,0.42019502988361124,0.014962726685819485
cd4_BL,2.0,SDAN_4,Spectra_6,2000,2966,952,19,17,0.459389745202894,0.016055009556532007
cd4_BL,2.0,SDAN_4,Spectra_7,2000,2966,952,19,17,0.48958792072978924,0.018049310614781218
cd4_BL,2.0,SDAN_4,Spectra_8,2000,2966,952,19,17,0.6836741113557723,0.040653740397705154
cd4_BL,2.0,SDAN_4,Spectra_9,2000,2966,952,19,17,0.49921358917898706,0.07595440552221995
cd4_BL,2.0,SDAN_4,Spectra_10,2000,2966,952,19,17,0.5817552689525007,0.020865206622063426
cd4_BL,2.0,SDAN_4,Spectra_11,2000,2966,952,19,17,0.4498269896193771,0.016309348071251617
cd4_BL,2.0,SDAN_4,Spectra_12,2000,2966,952,19,17,0.4972632903428751,0.02049999821568751
cd4_BL,2.0,SDAN_4,Spectra_13,2000,2966,952,19,17,0.5237496067945895,0.01897035864442781
cd4_BL,2.0,SDAN_4,Spectra_14,2000,2966,952,19,17,0.6446052217678515,0.02952025558420739
cd4_BL,2.0,SDAN_4,Spectra_15,2000,2966,952,19,17,0.4592639194715319,0.017614482388842084
cd4_BL,2.0,SDAN_4,Spectra_16,2000,2966,952,19,17,0.6444793960364895,0.027657394698025885
cd4_BL,2.0,SDAN_4,Spectra_17,2000,2966,952,19,17,0.5714375589808115,0.04763637470637973
cd4_BL,2.0,SDAN_4,Spectra_18,2000,2966,952,19,17,0.5808744888329663,0.02427438436979213
cd4_BL,2.0,SDAN_4,Spectra_19,2000,2966,952,19,17,0.5715633847121736,0.03364731437910281
cd4_BL,2.0,SDAN_4,Spectra_20,2000,2966,952,19,17,0.6735451399811261,0.04514826012141793
cd4_BL,2.0,SDAN_4,Spectra_21,2000,2966,952,19,17,0.3931424976407676,0.01647925152878186
cd4_BL,2.0,SDAN_4,Spectra_22,2000,2966,952,19,17,0.43680402642340355,0.015558923929191696
cd4_BL,2.0,SDAN_4,Spectra_23,2000,2966,952,19,17,0.6184963825102234,0.029478446564666673
cd4_BL,2.0,SDAN_4,Spectra_24,2000,2966,952,19,17,0.558414595784838,0.0206471430694108
cd4_BL,2.0,SDAN_4,Spectra_25,2000,2966,952,19,17,0.43107895564642973,0.01539736534508776
cd4_BL,2.0,SDAN_4,Spectra_26,2000,2966,952,19,17,0.6564957533815665,0.043314585062481474
cd4_BL,2.0,SDAN_4,Spectra_27,2000,2966,952,19,17,0.5628814092481913,0.02122907018400806
cd4_BL,2.0,SDAN_4,Spectra_28,2000,2966,952,19,17,0.5399182132746146,0.021992986135134403
cd4_BL,2.0,SDAN_4,Spectra_29,2000,2966,952,19,17,0.5340044039005977,0.01935056763229396
cd4_BL,2.0,SDAN_4,Spectra_30,2000,2966,952,19,17,0.4066058508965083,0.017111447662540663
cd4_BL,2.0,SDAN_4,Spectra_31,2000,2966,952,19,17,0.4320226486316452,0.015510323824683273
cd4_BL,2.0,SDAN_4,Spectra_32,2000,2966,952,19,17,0.3625668449197861,0.01402726936926205
cd4_BL,2.0,SDAN_4,Spectra_33,2000,2966,952,19,17,0.4731047499213589,0.019154058870018295
cd4_BL,2.0,SDAN_4,Spectra_34,2000,2966,952,19,17,0.41440704624095626,0.014878929053107092
cd4_BL,2.0,SDAN_4,Spectra_35,2000,2966,952,19,17,0.3450141553947782,0.013271134676675088
cd4_BL,2.0,SDAN_4,Spectra_36,2000,2966,952,19,17,0.40182447310474995,0.014782281062047875
cd4_BL,2.0,SDAN_4,Spectra_37,2000,2966,952,19,17,0.6451714375589808,0.04410979065022279
cd4_BL,2.0,SDAN_4,Spectra_38,2000,2966,952,19,17,0.4556778861277131,0.016209597559549056
cd4_BL,2.0,SDAN_4,Spectra_39,2000,2966,952,19,17,0.6038376848065429,0.03250900895765243
cd4_BL,2.0,SDAN_5,Spectra_0,2000,2966,952,21,15,0.5631447883315546,0.019713598778958154
cd4_BL,2.0,SDAN_5,Spectra_1,2000,2966,952,21,15,0.5336890786197084,0.020259429065494574
cd4_BL,2.0,SDAN_5,Spectra_2,2000,2966,952,21,15,0.5657061543934543,0.04077728439700507
cd4_BL,2.0,SDAN_5,Spectra_3,2000,2966,952,21,15,0.6191390964069726,0.043614524676948735
cd4_BL,2.0,SDAN_5,Spectra_4,2000,2966,952,21,15,0.4009960868018499,0.016069812263625593
cd4_BL,2.0,SDAN_5,Spectra_5,2000,2966,952,21,15,0.4227676983279972,0.013435996747644771
cd4_BL,2.0,SDAN_5,Spectra_6,2000,2966,952,21,15,0.33674848808253294,0.011644479581741429
cd4_BL,2.0,SDAN_5,Spectra_7,2000,2966,952,21,15,0.40192102454642475,0.014000603651379426
cd4_BL,2.0,SDAN_5,Spectra_8,2000,2966,952,21,15,0.4833155460690146,0.01595280031901236
cd4_BL,2.0,SDAN_5,Spectra_9,2000,2966,952,21,15,0.5065812877979368,0.017063322631667086
cd4_BL,2.0,SDAN_5,Spectra_10,2000,2966,952,21,15,0.656278904304518,0.04523962282732891
cd4_BL,2.0,SDAN_5,Spectra_11,2000,2966,952,21,15,0.5061543934542867,0.01876726621367576
cd4_BL,2.0,SDAN_5,Spectra_12,2000,2966,952,21,15,0.4513696193525436,0.014229108373676516
cd4_BL,2.0,SDAN_5,Spectra_13,2000,2966,952,21,15,0.4266097474208467,0.01358224252022134
cd4_BL,2.0,SDAN_5,Spectra_14,2000,2966,952,21,15,0.7164710067591604,0.05865255223799048
cd4_BL,2.0,SDAN_5,Spectra_15,2000,2966,952,21,15,0.5374599786552827,0.017804775694874226
cd4_BL,2.0,SDAN_5,Spectra_16,2000,2966,952,21,15,0.4531483457844183,0.016033236934914152
cd4_BL,2.0,SDAN_5,Spectra_17,2000,2966,952,21,15,0.5848452508004269,0.024873714532937262
cd4_BL,2.0,SDAN_5,Spectra_18,2000,2966,952,21,15,0.42732123799359656,0.0471772335147963
cd4_BL,2.0,SDAN_5,Spectra_19,2000,2966,952,21,15,0.504660263251512,0.029373825950414715
cd4_BL,2.0,SDAN_5,Spectra_20,2000,2966,952,21,15,0.423906083244397,0.013788790072658638
cd4_BL,2.0,SDAN_5,Spectra_21,2000,2966,952,21,15,0.4182853077196727,0.0140577615941594
cd4_BL,2.0,SDAN_5,Spectra_22,2000,2966,952,21,15,0.4615439345428673,0.015339854944601987
cd4_BL,2.0,SDAN_5,Spectra_23,2000,2966,952,21,15,0.6918534329420135,0.03908224541563925
cd4_BL,2.0,SDAN_5,Spectra_24,2000,2966,952,21,15,0.42604055496264676,0.013519332771272114
cd4_BL,2.0,SDAN_5,Spectra_25,2000,2966,952,21,15,0.41330487371042335,0.013223492338249453
cd4_BL,2.0,SDAN_5,Spectra_26,2000,2966,952,21,15,0.5469939523301316,0.024767091591782406
cd4_BL,2.0,SDAN_5,Spectra_27,2000,2966,952,21,15,0.48765563856278904,0.015783752895181694
cd4_BL,2.0,SDAN_5,Spectra_28,2000,2966,952,21,15,0.4364283173247955,0.02711333071369861
cd4_BL,2.0,SDAN_5,Spectra_29,2000,2966,952,21,15,0.4244752757025969,0.013367042903832877
cd4_BL,2.0,SDAN_5,Spectra_30,2000,2966,952,21,15,0.327854855923159,0.011693579383412686
cd4_BL,2.0,SDAN_5,Spectra_31,2000,2966,952,21,15,0.3236570615439346,0.011426071941978293
cd4_BL,2.0,SDAN_5,Spectra_32,2000,2966,952,21,15,0.3849163998577019,0.01546233931449418
cd4_BL,2.0,SDAN_5,Spectra_33,2000,2966,952,21,15,0.6766275346851653,0.02906240023395248
cd4_BL,2.0,SDAN_5,Spectra_34,2000,2966,952,21,15,0.3425115617218072,0.011739900454166336
cd4_BL,2.0,SDAN_5,Spectra_35,2000,2966,952,21,15,0.30081821415866244,0.011114266790954522
cd4_BL,2.0,SDAN_5,Spectra_36,2000,2966,952,21,15,0.26737815723941655,0.010643237845427273
cd4_BL,2.0,SDAN_5,Spectra_37,2000,2966,952,21,15,0.5459267164710068,0.017250324531680183
cd4_BL,2.0,SDAN_5,Spectra_38,2000,2966,952,21,15,0.5617929562433297,0.02922177915309332
cd4_BL,2.0,SDAN_5,Spectra_39,2000,2966,952,21,15,0.5514763429384562,0.020449720389855413
cd4_BL,2.0,SDAN_6,Spectra_0,2000,2966,952,20,5,0.3102428722280887,0.0043667743224827926
cd4_BL,2.0,SDAN_6,Spectra_1,2000,2966,952,20,5,0.48827877507919754,0.007219877632290638
cd4_BL,2.0,SDAN_6,Spectra_2,2000,2966,952,20,5,0.558817317845829,0.009155482625539689
cd4_BL,2.0,SDAN_6,Spectra_3,2000,2966,952,20,5,0.5793030623020063,0.01145057644674197
cd4_BL,2.0,SDAN_6,Spectra_4,2000,2966,952,20,5,0.2870116156282999,0.004198852650286973
cd4_BL,2.0,SDAN_6,Spectra_5,2000,2966,952,20,5,0.31066525871172124,0.004363075128055337
cd4_BL,2.0,SDAN_6,Spectra_6,2000,2966,952,20,5,0.368532206969377,0.004758256622546848
cd4_BL,2.0,SDAN_6,Spectra_7,2000,2966,952,20,5,0.39514255543822596,0.005075061428935761
cd4_BL,2.0,SDAN_6,Spectra_8,2000,2966,952,20,5,0.5461457233368532,0.007608159646492165
cd4_BL,2.0,SDAN_6,Spectra_9,2000,2966,952,20,5,0.3341077085533263,0.004665285917189269
cd4_BL,2.0,SDAN_6,Spectra_10,2000,2966,952,20,5,0.5731784582893348,0.007958842941657407
cd4_BL,2.0,SDAN_6,Spectra_11,2000,2966,952,20,5,0.39514255543822596,0.0054186978616873
