cell_type,sdan_weight,program,factor,n_sdan_genes,n_spectra_genes,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
cd8_BL,2.0,SDAN_1,Spectra_32,1649,2966,881,18,8,0.5365120274914089,0.01176934764055668
cd8_BL,2.0,SDAN_1,Spectra_33,1649,2966,881,18,8,0.7474226804123711,0.022874841182254916
cd8_BL,2.0,SDAN_1,Spectra_34,1649,2966,881,18,8,0.5264891179839634,0.010159722640168612
cd8_BL,2.0,SDAN_1,Spectra_35,1649,2966,881,18,8,0.40191867124856817,0.00794817999575173
cd8_BL,2.0,SDAN_1,Spectra_36,1649,2966,881,18,8,0.5506872852233677,0.010957981822172207
cd8_BL,2.0,SDAN_1,Spectra_37,1649,2966,881,18,8,0.6209908361970218,0.013492906217765763
cd8_BL,2.0,SDAN_1,Spectra_38,1649,2966,881,18,8,0.6625143184421536,0.017362124032503548
cd8_BL,2.0,SDAN_1,Spectra_39,1649,2966,881,18,8,0.7000286368843069,0.022882141291880046
cd8_BL,2.0,SDAN_2,Spectra_0,1649,2966,881,18,14,0.5471247322458395,0.01974057577101322
cd8_BL,2.0,SDAN_2,Spectra_1,1649,2966,881,18,14,0.654308782336464,0.03907211752804584
cd8_BL,2.0,SDAN_2,Spectra_2,1649,2966,881,18,14,0.5906244850881529,0.020900633567135254
cd8_BL,2.0,SDAN_2,Spectra_3,1649,2966,881,18,14,0.510957324106113,0.01622746561099779
cd8_BL,2.0,SDAN_2,Spectra_4,1649,2966,881,18,14,0.3990772779700115,0.014064484800879816
cd8_BL,2.0,SDAN_2,Spectra_5,1649,2966,881,18,14,0.4395287526775416,0.014083199237656094
cd8_BL,2.0,SDAN_2,Spectra_6,1649,2966,881,18,14,0.4307134618553304,0.014714890170811009
cd8_BL,2.0,SDAN_2,Spectra_7,1649,2966,881,18,14,0.59004778381941,0.020796813800889578
cd8_BL,2.0,SDAN_2,Spectra_8,1649,2966,881,18,14,0.4744603723842478,0.016116898843843437
cd8_BL,2.0,SDAN_2,Spectra_9,1649,2966,881,18,14,0.5178777393310265,0.01699275697417493
cd8_BL,2.0,SDAN_2,Spectra_10,1649,2966,881,18,14,0.47421321469764377,0.017256096730934627
cd8_BL,2.0,SDAN_2,Spectra_11,1649,2966,881,18,14,0.4733069698467622,0.019451246971083497
cd8_BL,2.0,SDAN_2,Spectra_12,1649,2966,881,18,14,0.3868841654308783,0.012814366416902683
cd8_BL,2.0,SDAN_2,Spectra_13,1649,2966,881,18,14,0.4420827154391168,0.01426553054201728
cd8_BL,2.0,SDAN_2,Spectra_14,1649,2966,881,18,14,0.7488054045147471,0.07650909222365006
cd8_BL,2.0,SDAN_2,Spectra_15,1649,2966,881,18,14,0.3766683143845774,0.014053862229278296
cd8_BL,2.0,SDAN_2,Spectra_16,1649,2966,881,18,14,0.48484099522161805,0.017129843732884432
cd8_BL,2.0,SDAN_2,Spectra_17,1649,2966,881,18,14,0.5765364969517219,0.048065446555210486
cd8_BL,2.0,SDAN_2,Spectra_18,1649,2966,881,18,14,0.5852694018783985,0.024125610342076775
cd8_BL,2.0,SDAN_2,Spectra_19,1649,2966,881,18,14,0.6608996539792388,0.03908888305086809
cd8_BL,2.0,SDAN_2,Spectra_20,1649,2966,881,18,14,0.5496786950074147,0.10473006773421616
cd8_BL,2.0,SDAN_2,Spectra_21,1649,2966,881,18,14,0.3891085846103147,0.013432826811028187
cd8_BL,2.0,SDAN_2,Spectra_22,1649,2966,881,18,14,0.48434667984840996,0.015430579473792252
cd8_BL,2.0,SDAN_2,Spectra_23,1649,2966,881,18,14,0.6817432855495139,0.032176599734617006
cd8_BL,2.0,SDAN_2,Spectra_24,1649,2966,881,18,14,0.49316197067062123,0.015898861630296208
cd8_BL,2.0,SDAN_2,Spectra_25,1649,2966,881,18,14,0.4735541275333663,0.015361859881969949
cd8_BL,2.0,SDAN_2,Spectra_26,1649,2966,881,18,14,0.6596638655462185,0.044866733713142266
cd8_BL,2.0,SDAN_2,Spectra_27,1649,2966,881,18,14,0.4871478002965892,0.0155547723297773
cd8_BL,2.0,SDAN_2,Spectra_28,1649,2966,881,18,14,0.5795847750865052,0.02629394281600754
cd8_BL,2.0,SDAN_2,Spectra_29,1649,2966,881,18,14,0.5275992750041193,0.017459490951895123
cd8_BL,2.0,SDAN_2,Spectra_30,1649,2966,881,18,14,0.47602570439940683,0.01567481927159326
cd8_BL,2.0,SDAN_2,Spectra_31,1649,2966,881,18,14,0.38078760916131155,0.01393502065934241
cd8_BL,2.0,SDAN_2,Spectra_32,1649,2966,881,18,14,0.4000659087164278,0.014331757905287137
cd8_BL,2.0,SDAN_2,Spectra_33,1649,2966,881,18,14,0.7270555280935904,0.044435673813032206
cd8_BL,2.0,SDAN_2,Spectra_34,1649,2966,881,18,14,0.36686439281594985,0.012369017250808613
cd8_BL,2.0,SDAN_2,Spectra_35,1649,2966,881,18,14,0.3358872960949086,0.011852094121025131
cd8_BL,2.0,SDAN_2,Spectra_36,1649,2966,881,18,14,0.3761739990113693,0.01282162578076008
cd8_BL,2.0,SDAN_2,Spectra_37,1649,2966,881,18,14,0.5313066403031801,0.020221945883711342
cd8_BL,2.0,SDAN_2,Spectra_38,1649,2966,881,18,14,0.606772120612951,0.02851288059835767
cd8_BL,2.0,SDAN_2,Spectra_39,1649,2966,881,18,14,0.5668973471741638,0.0369417390860878
cd8_BL,2.0,SDAN_3,Spectra_0,1649,2966,881,18,12,0.35241657077100114,0.01059778212145958
cd8_BL,2.0,SDAN_3,Spectra_1,1649,2966,881,18,12,0.56837360951285,0.018112033946607348
cd8_BL,2.0,SDAN_3,Spectra_2,1649,2966,881,18,12,0.619198312236287,0.020627511894665173
cd8_BL,2.0,SDAN_3,Spectra_3,1649,2966,881,18,12,0.5159186804756425,0.015309326904567048
cd8_BL,2.0,SDAN_3,Spectra_4,1649,2966,881,18,12,0.43603759110088225,0.012304837376122573
cd8_BL,2.0,SDAN_3,Spectra_5,1649,2966,881,18,12,0.22132719601074033,0.008808639204496151
cd8_BL,2.0,SDAN_3,Spectra_6,1649,2966,881,18,12,0.334867663981588,0.010299271581136953
cd8_BL,2.0,SDAN_3,Spectra_7,1649,2966,881,18,12,0.534234752589183,0.01511502460325153
cd8_BL,2.0,SDAN_3,Spectra_8,1649,2966,881,18,12,0.5080552359033372,0.016670769414753456
cd8_BL,2.0,SDAN_3,Spectra_9,1649,2966,881,18,12,0.25997314921365555,0.009183648599488546
cd8_BL,2.0,SDAN_3,Spectra_10,1649,2966,881,18,12,0.47976601457614115,0.01441442738494656
cd8_BL,2.0,SDAN_3,Spectra_11,1649,2966,881,18,12,0.45320291522823164,0.012834311444801589
cd8_BL,2.0,SDAN_3,Spectra_12,1649,2966,881,18,12,0.32489451476793246,0.011359413428332495
cd8_BL,2.0,SDAN_3,Spectra_13,1649,2966,881,18,12,0.4771768316072113,0.01441347991318186
cd8_BL,2.0,SDAN_3,Spectra_14,1649,2966,881,18,12,0.6032796317606444,0.017306015717234273
cd8_BL,2.0,SDAN_3,Spectra_15,1649,2966,881,18,12,0.4617376294591485,0.01998773056365846
cd8_BL,2.0,SDAN_3,Spectra_16,1649,2966,881,18,12,0.5217683160721136,0.01884268506562485
cd8_BL,2.0,SDAN_3,Spectra_17,1649,2966,881,18,12,0.49002685078634445,0.016285074044653056
cd8_BL,2.0,SDAN_3,Spectra_18,1649,2966,881,18,12,0.5961833525124665,0.042313504942918356
cd8_BL,2.0,SDAN_3,Spectra_19,1649,2966,881,18,12,0.34877253548139625,0.010632910816190205
cd8_BL,2.0,SDAN_3,Spectra_20,1649,2966,881,18,12,0.30840046029919443,0.00986679113939484
cd8_BL,2.0,SDAN_3,Spectra_21,1649,2966,881,18,12,0.4255849635596471,0.011852564015156402
cd8_BL,2.0,SDAN_3,Spectra_22,1649,2966,881,18,12,0.2294783275795934,0.008905674854896814
cd8_BL,2.0,SDAN_3,Spectra_23,1649,2966,881,18,12,0.6168009205983889,0.12099542382980953
cd8_BL,2.0,SDAN_3,Spectra_24,1649,2966,881,18,12,0.3799386267740698,0.011450147859864904
cd8_BL,2.0,SDAN_3,Spectra_25,1649,2966,881,18,12,0.26102800153433064,0.009259416926031355
cd8_BL,2.0,SDAN_3,Spectra_26,1649,2966,881,18,12,0.41110471806674337,0.011627871589973741
cd8_BL,2.0,SDAN_3,Spectra_27,1649,2966,881,18,12,0.40055619485999233,0.012300494296899887
cd8_BL,2.0,SDAN_3,Spectra_28,1649,2966,881,18,12,0.523590333716916,0.016268883547304012
cd8_BL,2.0,SDAN_3,Spectra_29,1649,2966,881,18,12,0.357307249712313,0.011368312738476992
cd8_BL,2.0,SDAN_3,Spectra_30,1649,2966,881,18,12,0.3203874184886843,0.00998883754700607
cd8_BL,2.0,SDAN_3,Spectra_31,1649,2966,881,18,12,0.37610280015343306,0.01123695404201003
cd8_BL,2.0,SDAN_3,Spectra_32,1649,2966,881,18,12,0.2864403528960491,0.009654657796369625
cd8_BL,2.0,SDAN_3,Spectra_33,1649,2966,881,18,12,0.46423091676256234,0.029018405423068216
cd8_BL,2.0,SDAN_3,Spectra_34,1649,2966,881,18,12,0.3670886075949368,0.01073525915891595
cd8_BL,2.0,SDAN_3,Spectra_35,1649,2966,881,18,12,0.36181434599156115,0.010670081535077876
cd8_BL,2.0,SDAN_3,Spectra_36,1649,2966,881,18,12,0.34848484848484845,0.010425529823603692
cd8_BL,2.0,SDAN_3,Spectra_37,1649,2966,881,18,12,0.4910817031070196,0.014024539714373816
cd8_BL,2.0,SDAN_3,Spectra_38,1649,2966,881,18,12,0.6105677023398542,0.03844399748712326
cd8_BL,2.0,SDAN_3,Spectra_39,1649,2966,881,18,12,0.5664556962025317,0.03315379824330467
cd8_BL,2.0,SDAN_4,Spectra_0,1649,2966,881,18,5,0.3527397260273973,0.006781393561140164
cd8_BL,2.0,SDAN_4,Spectra_1,1649,2966,881,18,5,0.560958904109589,0.007563647286539987
cd8_BL,2.0,SDAN_4,Spectra_2,1649,2966,881,18,5,0.6328767123287671,0.009141290111176146
cd8_BL,2.0,SDAN_4,Spectra_3,1649,2966,881,18,5,0.3593607305936073,0.005149705647162841
cd8_BL,2.0,SDAN_4,Spectra_4,1649,2966,881,18,5,0.3162100456621005,0.01136226888659896
cd8_BL,2.0,SDAN_4,Spectra_5,1649,2966,881,18,5,0.3159817351598173,0.004784899603365083
cd8_BL,2.0,SDAN_4,Spectra_6,1649,2966,881,18,5,0.24337899543378988,0.004254746405963248
cd8_BL,2.0,SDAN_4,Spectra_7,1649,2966,881,18,5,0.2990867579908676,0.004818046210538971
cd8_BL,2.0,SDAN_4,Spectra_8,1649,2966,881,18,5,0.3488584474885845,0.004983083219297104
cd8_BL,2.0,SDAN_4,Spectra_9,1649,2966,881,18,5,0.4257990867579909,0.0063967407671503525
cd8_BL,2.0,SDAN_4,Spectra_10,1649,2966,881,18,5,0.3643835616438356,0.005156140951236117
cd8_BL,2.0,SDAN_4,Spectra_11,1649,2966,881,18,5,0.18652968036529682,0.003969403098607106
cd8_BL,2.0,SDAN_4,Spectra_12,1649,2966,881,18,5,0.23150684931506846,0.004162310172948991
cd8_BL,2.0,SDAN_4,Spectra_13,1649,2966,881,18,5,0.22442922374429225,0.004151753298140358
cd8_BL,2.0,SDAN_4,Spectra_14,1649,2966,881,18,5,0.734703196347032,0.02489581604234085
cd8_BL,2.0,SDAN_4,Spectra_15,1649,2966,881,18,5,0.31598173515981737,0.004722846049907088
cd8_BL,2.0,SDAN_4,Spectra_16,1649,2966,881,18,5,0.4107305936073059,0.005471580540759991
cd8_BL,2.0,SDAN_4,Spectra_17,1649,2966,881,18,5,0.47648401826484027,0.10525563110692696
cd8_BL,2.0,SDAN_4,Spectra_18,1649,2966,881,18,5,0.241324200913242,0.004580718757131441
cd8_BL,2.0,SDAN_4,Spectra_19,1649,2966,881,18,5,0.44018264840182647,0.026949142389184295
cd8_BL,2.0,SDAN_4,Spectra_20,1649,2966,881,18,5,0.4221461187214612,0.007158688596250979
cd8_BL,2.0,SDAN_4,Spectra_21,1649,2966,881,18,5,0.2031963470319635,0.004038339153723769
cd8_BL,2.0,SDAN_4,Spectra_22,1649,2966,881,18,5,0.23401826484018268,0.004544563099613064
cd8_BL,2.0,SDAN_4,Spectra_23,1649,2966,881,18,5,0.4454337899543379,0.015068653584875226
cd8_BL,2.0,SDAN_4,Spectra_24,1649,2966,881,18,5,0.27853881278538817,0.004948577377791005
cd8_BL,2.0,SDAN_4,Spectra_25,1649,2966,881,18,5,0.2547945205479452,0.004302186422588924
cd8_BL,2.0,SDAN_4,Spectra_26,1649,2966,881,18,5,0.25981735159817354,0.00448576823075178
cd8_BL,2.0,SDAN_4,Spectra_27,1649,2966,881,18,5,0.28264840182648404,0.005547897923635438
cd8_BL,2.0,SDAN_4,Spectra_28,1649,2966,881,18,5,0.5659817351598173,0.007997326568196551
cd8_BL,2.0,SDAN_4,Spectra_29,1649,2966,881,18,5,0.36506849315068496,0.015045047390921877
cd8_BL,2.0,SDAN_4,Spectra_30,1649,2966,881,18,5,0.18493150684931509,0.0040065005863337555
cd8_BL,2.0,SDAN_4,Spectra_31,1649,2966,881,18,5,0.27237442922374433,0.004773231536490879
cd8_BL,2.0,SDAN_4,Spectra_32,1649,2966,881,18,5,0.15000000000000002,0.0038340987521568014
cd8_BL,2.0,SDAN_4,Spectra_33,1649,2966,881,18,5,0.6015981735159817,0.017340051102483732
cd8_BL,2.0,SDAN_4,Spectra_34,1649,2966,881,18,5,0.2269406392694064,0.004201849424531799
cd8_BL,2.0,SDAN_4,Spectra_35,1649,2966,881,18,5,0.1589041095890411,0.003853531362996845
cd8_BL,2.0,SDAN_4,Spectra_36,1649,2966,881,18,5,0.32899543378995433,0.005036636616707504
cd8_BL,2.0,SDAN_4,Spectra_37,1649,2966,881,18,5,0.36712328767123287,0.005342529011611344
cd8_BL,2.0,SDAN_4,Spectra_38,1649,2966,881,18,5,0.5002283105022831,0.006481041265956477
cd8_BL,2.0,SDAN_4,Spectra_39,1649,2966,881,18,5,0.380365296803653,0.006135306052896264
cd8_BL,2.0,SDAN_5,Spectra_0,1649,2966,881,17,14,0.23199868182567146,0.010208174301125014
cd8_BL,2.0,SDAN_5,Spectra_1,1649,2966,881,17,14,0.4271708683473389,0.01844924454218444
cd8_BL,2.0,SDAN_5,Spectra_2,1649,2966,881,17,14,0.3820233975943319,0.013416959824516758
cd8_BL,2.0,SDAN_5,Spectra_3,1649,2966,881,17,14,0.369995056846268,0.012622602827119262
cd8_BL,2.0,SDAN_5,Spectra_4,1649,2966,881,17,14,0.3341571922886802,0.011767971025459682
cd8_BL,2.0,SDAN_5,Spectra_5,1649,2966,881,17,14,0.19014664689405175,0.009748056945744392
cd8_BL,2.0,SDAN_5,Spectra_6,1649,2966,881,17,14,0.2803592025045313,0.010910433696881
cd8_BL,2.0,SDAN_5,Spectra_7,1649,2966,881,17,14,0.4083044982698962,0.013407549290910852
cd8_BL,2.0,SDAN_5,Spectra_8,1649,2966,881,17,14,0.3219640797495469,0.012311760323294221
cd8_BL,2.0,SDAN_5,Spectra_9,1649,2966,881,17,14,0.16139396935244685,0.00951854688134575
cd8_BL,2.0,SDAN_5,Spectra_10,1649,2966,881,17,14,0.3790575053550832,0.013060353786647955
cd8_BL,2.0,SDAN_5,Spectra_11,1649,2966,881,17,14,0.27648706541440105,0.010925881922265799
cd8_BL,2.0,SDAN_5,Spectra_12,1649,2966,881,17,14,0.2969187675070028,0.01212116814734965
cd8_BL,2.0,SDAN_5,Spectra_13,1649,2966,881,17,14,0.2765694513099357,0.011380402824729768
cd8_BL,2.0,SDAN_5,Spectra_14,1649,2966,881,17,14,0.40006590871642767,0.0306739733372506
cd8_BL,2.0,SDAN_5,Spectra_15,1649,2966,881,17,14,0.574147305981216,0.02502666777479558
cd8_BL,2.0,SDAN_5,Spectra_16,1649,2966,881,17,14,0.2623166913824354,0.010646779276856382
cd8_BL,2.0,SDAN_5,Spectra_17,1649,2966,881,17,14,0.27755808205635196,0.011303058947398099
cd8_BL,2.0,SDAN_5,Spectra_18,1649,2966,881,17,14,0.3000494315373208,0.011370030584811744
cd8_BL,2.0,SDAN_5,Spectra_19,1649,2966,881,17,14,0.24534519690229034,0.010359842734792095
cd8_BL,2.0,SDAN_5,Spectra_20,1649,2966,881,17,14,0.36183885318833414,0.030132721752208838
cd8_BL,2.0,SDAN_5,Spectra_21,1649,2966,881,17,14,0.3726314055033778,0.012589044663363498
cd8_BL,2.0,SDAN_5,Spectra_22,1649,2966,881,17,14,0.19426594167078595,0.00985405691406788
cd8_BL,2.0,SDAN_5,Spectra_23,1649,2966,881,17,14,0.5938375350140056,0.044076416691439704
cd8_BL,2.0,SDAN_5,Spectra_24,1649,2966,881,17,14,0.2566320645905421,0.010542989409720857
cd8_BL,2.0,SDAN_5,Spectra_25,1649,2966,881,17,14,0.2141209424946449,0.010081418496777171
cd8_BL,2.0,SDAN_5,Spectra_26,1649,2966,881,17,14,0.3511286867688252,0.012097709357102906
cd8_BL,2.0,SDAN_5,Spectra_27,1649,2966,881,17,14,0.39166254737188994,0.01364557618001108
cd8_BL,2.0,SDAN_5,Spectra_28,1649,2966,881,17,14,0.33267424616905583,0.01179596709137386
cd8_BL,2.0,SDAN_5,Spectra_29,1649,2966,881,17,14,0.3993244356566156,0.014082777862517836
cd8_BL,2.0,SDAN_5,Spectra_30,1649,2966,881,17,14,0.3593672763222936,0.012499841709129192
cd8_BL,2.0,SDAN_5,Spectra_31,1649,2966,881,17,14,0.2839841819080573,0.01110472796594179
cd8_BL,2.0,SDAN_5,Spectra_32,1649,2966,881,17,14,0.22450156533201515,0.010451308883047978
cd8_BL,2.0,SDAN_5,Spectra_33,1649,2966,881,17,14,0.3216345361674081,0.011569959301346147
cd8_BL,2.0,SDAN_5,Spectra_34,1649,2966,881,17,14,0.2507002801120448,0.010466448598863318
cd8_BL,2.0,SDAN_5,Spectra_35,1649,2966,881,17,14,0.2852199703410776,0.01109789370463406
cd8_BL,2.0,SDAN_5,Spectra_36,1649,2966,881,17,14,0.5103806228373702,0.017355876423987497
cd8_BL,2.0,SDAN_5,Spectra_37,1649,2966,881,17,14,0.35335310594826164,0.012566566806818736
cd8_BL,2.0,SDAN_5,Spectra_38,1649,2966,881,17,14,0.6178118306145988,0.05836925537601229
cd8_BL,2.0,SDAN_5,Spectra_39,1649,2966,881,17,14,0.44809688581314877,0.022892971572340416
cd8_BL,2.0,SDAN_6,Spectra_0,1649,2966,881,18,9,0.452217125382263,0.010185759113255359
cd8_BL,2.0,SDAN_6,Spectra_1,1649,2966,881,18,9,0.4945208970438328,0.010447934816646217
cd8_BL,2.0,SDAN_6,Spectra_2,1649,2966,881,18,9,0.5076452599388379,0.011067519863369138
cd8_BL,2.0,SDAN_6,Spectra_3,1649,2966,881,18,9,0.4538735983690112,0.009753644761620234
cd8_BL,2.0,SDAN_6,Spectra_4,1649,2966,881,18,9,0.5972222222222223,0.016670038236246937
cd8_BL,2.0,SDAN_6,Spectra_5,1649,2966,881,18,9,0.3655708460754332,0.00829090914784451
cd8_BL,2.0,SDAN_6,Spectra_6,1649,2966,881,18,9,0.4215086646279307,0.009056870751822377
cd8_BL,2.0,SDAN_6,Spectra_7,1649,2966,881,18,9,0.5068807339449541,0.011137913258819087
cd8_BL,2.0,SDAN_6,Spectra_8,1649,2966,881,18,9,0.5201325178389398,0.0117108526885569
cd8_BL,2.0,SDAN_6,Spectra_9,1649,2966,881,18,9,0.4081294597349643,0.008888916524368344
cd8_BL,2.0,SDAN_6,Spectra_10,1649,2966,881,18,9,0.5569571865443425,0.015359759531474126
cd8_BL,2.0,SDAN_6,Spectra_11,1649,2966,881,18,9,0.5522426095820591,0.012814231621957911
