cell_type,sdan_weight,program,factor,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
CD8T,2.0,SDAN_1,sciRED_6,739,23,19,0.48918128654970766,0.024618153982362563
CD8T,2.0,SDAN_1,sciRED_7,739,23,19,0.5926169590643274,0.0426047401934622
CD8T,2.0,SDAN_1,sciRED_8,739,23,19,0.42821637426900583,0.03460769218368318
CD8T,2.0,SDAN_1,sciRED_9,739,23,19,0.4858918128654971,0.03130157515614813
CD8T,2.0,SDAN_1,sciRED_10,739,23,19,0.4314327485380116,0.030659157021691853
CD8T,2.0,SDAN_1,sciRED_11,739,23,19,0.5209795321637426,0.028951069552346734
CD8T,2.0,SDAN_1,sciRED_12,739,23,19,0.5343567251461988,0.03165443324842389
CD8T,2.0,SDAN_1,sciRED_13,739,23,19,0.5614766081871345,0.032295291787373046
CD8T,2.0,SDAN_1,sciRED_14,739,23,19,0.42383040935672517,0.022357250644774798
CD8T,2.0,SDAN_1,sciRED_15,739,23,19,0.43318713450292395,0.022476335893621236
CD8T,2.0,SDAN_1,sciRED_16,739,23,19,0.5469298245614035,0.02995974007983148
CD8T,2.0,SDAN_1,sciRED_17,739,23,19,0.5074561403508772,0.04154791552157071
CD8T,2.0,SDAN_1,sciRED_18,739,23,19,0.6766812865497076,0.2567564833925597
CD8T,2.0,SDAN_1,sciRED_19,739,23,19,0.4374269005847953,0.02654447871181227
CD8T,2.0,SDAN_1,sciRED_20,739,23,19,0.4125,0.02273482602691211
CD8T,2.0,SDAN_1,sciRED_21,739,23,19,0.40402046783625734,0.020869687515253536
CD8T,2.0,SDAN_1,sciRED_22,739,23,19,0.4435672514619883,0.024228881949032752
CD8T,2.0,SDAN_1,sciRED_23,739,23,19,0.546345029239766,0.031558256855535614
CD8T,2.0,SDAN_1,sciRED_24,739,23,19,0.44802631578947366,0.02275982203036518
CD8T,2.0,SDAN_1,sciRED_25,739,23,19,0.44992690058479534,0.02458542780520307
CD8T,2.0,SDAN_1,sciRED_26,739,23,19,0.5437865497076024,0.04275335779734945
CD8T,2.0,SDAN_1,sciRED_27,739,23,19,0.41162280701754383,0.025435468396537753
CD8T,2.0,SDAN_1,sciRED_28,739,23,19,0.4529970760233918,0.02341581892917401
CD8T,2.0,SDAN_1,sciRED_29,739,23,19,0.46703216374269,0.024409377036521157
CD8T,2.0,SDAN_1,sciRED_30,739,23,19,0.47755847953216374,0.02685161487920516
CD8T,2.0,SDAN_1,sciRED_31,739,23,19,0.42390350877192984,0.02188257086235633
CD8T,2.0,SDAN_1,sciRED_32,739,23,19,0.4807748538011696,0.02571337309759593
CD8T,2.0,SDAN_1,sciRED_33,739,23,19,0.4864035087719298,0.026437453498115025
CD8T,2.0,SDAN_1,sciRED_34,739,23,19,0.49904970760233913,0.027306166925218332
CD8T,2.0,SDAN_1,sciRED_35,739,23,19,0.3454678362573099,0.022274724642584377
CD8T,2.0,SDAN_1,sciRED_36,739,23,19,0.46184210526315794,0.026202384062965153
CD8T,2.0,SDAN_1,sciRED_37,739,23,19,0.4738304093567252,0.025687993241172248
CD8T,2.0,SDAN_1,sciRED_38,739,23,19,0.47704678362573094,0.024226029171825113
CD8T,2.0,SDAN_1,sciRED_39,739,23,19,0.42222222222222217,0.021722138546363103
CD8T,2.0,SDAN_2,sciRED_0,739,24,16,0.3622060857538036,0.016484885760425998
CD8T,2.0,SDAN_2,sciRED_1,739,24,16,0.47614107883817425,0.02273506063034928
CD8T,2.0,SDAN_2,sciRED_2,739,24,16,0.5467669432918396,0.02446443565135218
CD8T,2.0,SDAN_2,sciRED_3,739,24,16,0.5042358229598893,0.023933800798654897
CD8T,2.0,SDAN_2,sciRED_4,739,24,16,0.4826244813278008,0.03579825869316804
CD8T,2.0,SDAN_2,sciRED_5,739,24,16,0.4437240663900415,0.021987203836994776
CD8T,2.0,SDAN_2,sciRED_6,739,24,16,0.4105290456431535,0.018858360123973555
CD8T,2.0,SDAN_2,sciRED_7,739,24,16,0.48314315352697096,0.023692163853675577
CD8T,2.0,SDAN_2,sciRED_8,739,24,16,0.4311030428769018,0.021736701549010716
CD8T,2.0,SDAN_2,sciRED_9,739,24,16,0.4068118948824343,0.017873024994345618
CD8T,2.0,SDAN_2,sciRED_10,739,24,16,0.44891078838174275,0.019058309640749643
CD8T,2.0,SDAN_2,sciRED_11,739,24,16,0.49334370677731676,0.030180598403480068
CD8T,2.0,SDAN_2,sciRED_12,739,24,16,0.4161479944674965,0.01971872351189097
CD8T,2.0,SDAN_2,sciRED_13,739,24,16,0.5196230982019364,0.023566569465577218
CD8T,2.0,SDAN_2,sciRED_14,739,24,16,0.4537517289073305,0.020609531988886366
CD8T,2.0,SDAN_2,sciRED_15,739,24,16,0.4244467496542186,0.019089164975890954
CD8T,2.0,SDAN_2,sciRED_16,739,24,16,0.5487551867219916,0.1413639622807674
CD8T,2.0,SDAN_2,sciRED_17,739,24,16,0.4288554633471646,0.019109277624130307
CD8T,2.0,SDAN_2,sciRED_18,739,24,16,0.38035961272475793,0.017894666876003648
CD8T,2.0,SDAN_2,sciRED_19,739,24,16,0.5074343015214384,0.02964262948181879
CD8T,2.0,SDAN_2,sciRED_20,739,24,16,0.4384508990318119,0.021439121648220434
CD8T,2.0,SDAN_2,sciRED_21,739,24,16,0.40491009681881046,0.018674324469502807
CD8T,2.0,SDAN_2,sciRED_22,739,24,16,0.6012275242047027,0.02944339151673779
CD8T,2.0,SDAN_2,sciRED_23,739,24,16,0.5210062240663901,0.026032988844104
CD8T,2.0,SDAN_2,sciRED_24,739,24,16,0.5213520055325035,0.023732691508829954
CD8T,2.0,SDAN_2,sciRED_25,739,24,16,0.5427904564315353,0.025686589183016834
CD8T,2.0,SDAN_2,sciRED_26,739,24,16,0.45418395573997233,0.025848637600468315
CD8T,2.0,SDAN_2,sciRED_27,739,24,16,0.5296507607192256,0.04865824481617765
CD8T,2.0,SDAN_2,sciRED_28,739,24,16,0.42133471645919773,0.01987255590267148
CD8T,2.0,SDAN_2,sciRED_29,739,24,16,0.4092323651452282,0.01844328883476124
CD8T,2.0,SDAN_2,sciRED_30,739,24,16,0.46023513139695715,0.027764543055971695
CD8T,2.0,SDAN_2,sciRED_31,739,24,16,0.5088174273858921,0.022487980895110275
CD8T,2.0,SDAN_2,sciRED_32,739,24,16,0.43853734439834025,0.01976088641469296
CD8T,2.0,SDAN_2,sciRED_33,739,24,16,0.462655601659751,0.02246108104683596
CD8T,2.0,SDAN_2,sciRED_34,739,24,16,0.491701244813278,0.022041339650580825
CD8T,2.0,SDAN_2,sciRED_35,739,24,16,0.5491009681881052,0.026066218581488887
CD8T,2.0,SDAN_2,sciRED_36,739,24,16,0.4812413554633471,0.04369209522546791
CD8T,2.0,SDAN_2,sciRED_37,739,24,16,0.4241009681881051,0.021283885087821853
CD8T,2.0,SDAN_2,sciRED_38,739,24,16,0.4215940525587829,0.01835177708234355
CD8T,2.0,SDAN_2,sciRED_39,739,24,16,0.6444502074688796,0.03412703429447084
CD8T,2.0,SDAN_3,sciRED_0,739,23,21,0.5293805544501924,0.035086238888327737
CD8T,2.0,SDAN_3,sciRED_1,739,23,21,0.6602997745059027,0.14725366153922348
CD8T,2.0,SDAN_3,sciRED_2,739,23,21,0.5495423796259451,0.038720063735038085
CD8T,2.0,SDAN_3,sciRED_3,739,23,21,0.5000663217933413,0.035413320125342845
CD8T,2.0,SDAN_3,sciRED_4,739,23,21,0.4541716408011672,0.02626838217832992
CD8T,2.0,SDAN_3,sciRED_5,739,23,21,0.6150019896538003,0.04400597802093772
CD8T,2.0,SDAN_3,sciRED_6,739,23,21,0.4890569040986868,0.02838675108385817
CD8T,2.0,SDAN_3,sciRED_7,739,23,21,0.4816288632444622,0.0281779378474094
CD8T,2.0,SDAN_3,sciRED_8,739,23,21,0.5389308926913383,0.036048876984218
CD8T,2.0,SDAN_3,sciRED_9,739,23,21,0.5856214352036079,0.037615713575379184
CD8T,2.0,SDAN_3,sciRED_10,739,23,21,0.5317681390104788,0.03572465730422732
CD8T,2.0,SDAN_3,sciRED_11,739,23,21,0.5311712428704072,0.051733326144816
CD8T,2.0,SDAN_3,sciRED_12,739,23,21,0.42963257726488924,0.025015180400036297
CD8T,2.0,SDAN_3,sciRED_13,739,23,21,0.5523942167396206,0.04040282371371175
CD8T,2.0,SDAN_3,sciRED_14,739,23,21,0.5399257195914577,0.03834843165953296
CD8T,2.0,SDAN_3,sciRED_15,739,23,21,0.5013264358668259,0.028250020395838217
CD8T,2.0,SDAN_3,sciRED_16,739,23,21,0.5112083830746783,0.032897342482884714
CD8T,2.0,SDAN_3,sciRED_17,739,23,21,0.6443825441039925,0.13115896856707562
CD8T,2.0,SDAN_3,sciRED_18,739,23,21,0.49933678206658705,0.038129860413309416
CD8T,2.0,SDAN_3,sciRED_19,739,23,21,0.43533625149224037,0.02446834299140392
CD8T,2.0,SDAN_3,sciRED_20,739,23,21,0.5181058495821727,0.029056316328064
CD8T,2.0,SDAN_3,sciRED_21,739,23,21,0.45861520095503383,0.029253561194851323
CD8T,2.0,SDAN_3,sciRED_22,739,23,21,0.6101604987398859,0.03845796549310744
CD8T,2.0,SDAN_3,sciRED_23,739,23,21,0.5351505504708847,0.0352000954025915
CD8T,2.0,SDAN_3,sciRED_24,739,23,21,0.5550470884732723,0.035933519482156236
CD8T,2.0,SDAN_3,sciRED_25,739,23,21,0.46000795861520094,0.025481227598039266
CD8T,2.0,SDAN_3,sciRED_26,739,23,21,0.45092187292744396,0.03120409943286921
CD8T,2.0,SDAN_3,sciRED_27,739,23,21,0.38824777821992307,0.025426261762336498
CD8T,2.0,SDAN_3,sciRED_28,739,23,21,0.5672502984480701,0.058053413704032664
CD8T,2.0,SDAN_3,sciRED_29,739,23,21,0.44933014988725295,0.027763294503513027
CD8T,2.0,SDAN_3,sciRED_30,739,23,21,0.47877702613078654,0.02941724122564068
CD8T,2.0,SDAN_3,sciRED_31,739,23,21,0.4188221249502586,0.024389109212309044
CD8T,2.0,SDAN_3,sciRED_32,739,23,21,0.3981297254277756,0.022673916732289988
CD8T,2.0,SDAN_3,sciRED_33,739,23,21,0.4452845204934341,0.028525874937317692
CD8T,2.0,SDAN_3,sciRED_34,739,23,21,0.4999336782066587,0.03322834910573701
CD8T,2.0,SDAN_3,sciRED_35,739,23,21,0.4923729937657514,0.03239900850531074
CD8T,2.0,SDAN_3,sciRED_36,739,23,21,0.5706990317018172,0.03658947208787319
CD8T,2.0,SDAN_3,sciRED_37,739,23,21,0.4777158774373259,0.02790175649842743
CD8T,2.0,SDAN_3,sciRED_38,739,23,21,0.5901313171508158,0.04879461060955184
CD8T,2.0,SDAN_3,sciRED_39,739,23,21,0.3991908741212362,0.02323409477378848
CD8T,2.0,SDAN_4,sciRED_0,739,25,19,0.5197368421052632,0.028106127427970373
CD8T,2.0,SDAN_4,sciRED_1,739,25,19,0.4988304093567251,0.025528938761976025
CD8T,2.0,SDAN_4,sciRED_2,739,25,19,0.49305555555555547,0.026232590713050324
CD8T,2.0,SDAN_4,sciRED_3,739,25,19,0.5695175438596491,0.04256473713329939
CD8T,2.0,SDAN_4,sciRED_4,739,25,19,0.5138888888888888,0.030904511882603278
CD8T,2.0,SDAN_4,sciRED_5,739,25,19,0.4189327485380117,0.022741056622411996
CD8T,2.0,SDAN_4,sciRED_6,739,25,19,0.6051169590643275,0.07332764084174026
CD8T,2.0,SDAN_4,sciRED_7,739,25,19,0.5178362573099415,0.02793578655714571
CD8T,2.0,SDAN_4,sciRED_8,739,25,19,0.6252923976608187,0.036248251899658045
CD8T,2.0,SDAN_4,sciRED_9,739,25,19,0.4380847953216374,0.023102851571755116
CD8T,2.0,SDAN_4,sciRED_10,739,25,19,0.48530701754385963,0.02951813151624526
CD8T,2.0,SDAN_4,sciRED_11,739,25,19,0.5896198830409356,0.04429706509527491
CD8T,2.0,SDAN_4,sciRED_12,739,25,19,0.4859649122807017,0.042166388737143345
CD8T,2.0,SDAN_4,sciRED_13,739,25,19,0.537938596491228,0.031218467571404798
CD8T,2.0,SDAN_4,sciRED_14,739,25,19,0.4839912280701754,0.0265202805990904
CD8T,2.0,SDAN_4,sciRED_15,739,25,19,0.5475877192982456,0.0276837595742044
CD8T,2.0,SDAN_4,sciRED_16,739,25,19,0.502046783625731,0.028502991106616256
CD8T,2.0,SDAN_4,sciRED_17,739,25,19,0.42989766081871345,0.024601511981882686
CD8T,2.0,SDAN_4,sciRED_18,739,25,19,0.39809941520467834,0.020826130717065947
CD8T,2.0,SDAN_4,sciRED_19,739,25,19,0.4665204678362573,0.03319639004803752
CD8T,2.0,SDAN_4,sciRED_20,739,25,19,0.5285087719298245,0.13193171539945714
CD8T,2.0,SDAN_4,sciRED_21,739,25,19,0.5364766081871344,0.02835761425158764
CD8T,2.0,SDAN_4,sciRED_22,739,25,19,0.5616228070175439,0.034668095705327154
CD8T,2.0,SDAN_4,sciRED_23,739,25,19,0.5694444444444444,0.0954501944491514
CD8T,2.0,SDAN_4,sciRED_24,739,25,19,0.5228801169590642,0.03314854171167525
CD8T,2.0,SDAN_4,sciRED_25,739,25,19,0.502266081871345,0.031717235437626154
CD8T,2.0,SDAN_4,sciRED_26,739,25,19,0.40328947368421053,0.021697058433959887
CD8T,2.0,SDAN_4,sciRED_27,739,25,19,0.439766081871345,0.0234699862779699
CD8T,2.0,SDAN_4,sciRED_28,739,25,19,0.5755847953216374,0.0336132442499358
CD8T,2.0,SDAN_4,sciRED_29,739,25,19,0.5326023391812866,0.029560254062021514
CD8T,2.0,SDAN_4,sciRED_30,739,25,19,0.5040935672514619,0.06612503361900203
CD8T,2.0,SDAN_4,sciRED_31,739,25,19,0.47850877192982455,0.04305588424100826
CD8T,2.0,SDAN_4,sciRED_32,739,25,19,0.5239035087719298,0.03366255241181904
CD8T,2.0,SDAN_4,sciRED_33,739,25,19,0.49714912280701756,0.027808499507323357
CD8T,2.0,SDAN_4,sciRED_34,739,25,19,0.5375730994152046,0.03204029074353926
CD8T,2.0,SDAN_4,sciRED_35,739,25,19,0.5741959064327485,0.030692821774371257
CD8T,2.0,SDAN_4,sciRED_36,739,25,19,0.5002192982456141,0.030445283535525433
CD8T,2.0,SDAN_4,sciRED_37,739,25,19,0.5346491228070176,0.029812668082984228
CD8T,2.0,SDAN_4,sciRED_38,739,25,19,0.6207602339181286,0.04560173759944183
CD8T,2.0,SDAN_4,sciRED_39,739,25,19,0.5600146198830409,0.032108615812759866
CD8T,2.0,SDAN_5,sciRED_0,739,23,15,0.44732965009208103,0.018289741872682938
CD8T,2.0,SDAN_5,sciRED_1,739,23,15,0.42688766114180476,0.01761271151881047
CD8T,2.0,SDAN_5,sciRED_2,739,23,15,0.3479742173112339,0.015393382996527104
CD8T,2.0,SDAN_5,sciRED_3,739,23,15,0.4721915285451197,0.028292330361404824
CD8T,2.0,SDAN_5,sciRED_4,739,23,15,0.48747697974217313,0.020372694240485913
CD8T,2.0,SDAN_5,sciRED_5,739,23,15,0.5892265193370165,0.028970927955963753
CD8T,2.0,SDAN_5,sciRED_6,739,23,15,0.5708103130755064,0.045834424949618306
CD8T,2.0,SDAN_5,sciRED_7,739,23,15,0.5146408839779005,0.022835617804532464
CD8T,2.0,SDAN_5,sciRED_8,739,23,15,0.4355432780847146,0.017613769806516917
CD8T,2.0,SDAN_5,sciRED_9,739,23,15,0.511878453038674,0.022201636145475108
CD8T,2.0,SDAN_5,sciRED_10,739,23,15,0.5002762430939227,0.024196140983857525
CD8T,2.0,SDAN_5,sciRED_11,739,23,15,0.43379373848987113,0.025408539306414117
CD8T,2.0,SDAN_5,sciRED_12,739,23,15,0.4901473296500921,0.025057697500276817
CD8T,2.0,SDAN_5,sciRED_13,739,23,15,0.4614180478821363,0.019773514823620452
CD8T,2.0,SDAN_5,sciRED_14,739,23,15,0.44742173112338857,0.020817901848846153
CD8T,2.0,SDAN_5,sciRED_15,739,23,15,0.4114180478821362,0.01784144172221339
CD8T,2.0,SDAN_5,sciRED_16,739,23,15,0.46040515653775327,0.01956097777270575
CD8T,2.0,SDAN_5,sciRED_17,739,23,15,0.5068139963167587,0.024708750223081367
CD8T,2.0,SDAN_5,sciRED_18,739,23,15,0.45340699815837937,0.018599582596816447
CD8T,2.0,SDAN_5,sciRED_19,739,23,15,0.6010128913443831,0.06195108651102185
CD8T,2.0,SDAN_5,sciRED_20,739,23,15,0.4490791896869245,0.01853504936200816
CD8T,2.0,SDAN_5,sciRED_21,739,23,15,0.5119705340699816,0.025866374090833227
CD8T,2.0,SDAN_5,sciRED_22,739,23,15,0.3908839779005525,0.024651260435083613
CD8T,2.0,SDAN_5,sciRED_23,739,23,15,0.6439226519337017,0.04162808984016681
CD8T,2.0,SDAN_5,sciRED_24,739,23,15,0.34189686924493556,0.015147690438440956
CD8T,2.0,SDAN_5,sciRED_25,739,23,15,0.4328729281767956,0.018216372569661632
CD8T,2.0,SDAN_5,sciRED_26,739,23,15,0.5474217311233887,0.0271615434592626
CD8T,2.0,SDAN_5,sciRED_27,739,23,15,0.38895027624309386,0.016297569361488188
CD8T,2.0,SDAN_5,sciRED_28,739,23,15,0.536279926335175,0.032934583810309906
CD8T,2.0,SDAN_5,sciRED_29,739,23,15,0.29042357274401476,0.014094231686517612
CD8T,2.0,SDAN_5,sciRED_30,739,23,15,0.5390423572744015,0.02447068460332555
CD8T,2.0,SDAN_5,sciRED_31,739,23,15,0.48047882136279924,0.08952814013273457
CD8T,2.0,SDAN_5,sciRED_32,739,23,15,0.5404235727440148,0.027823235007450542
CD8T,2.0,SDAN_5,sciRED_33,739,23,15,0.5139042357274402,0.05549073784591935
CD8T,2.0,SDAN_5,sciRED_34,739,23,15,0.41593001841620625,0.017955798380996476
CD8T,2.0,SDAN_5,sciRED_35,739,23,15,0.5267034990791897,0.029280295375952684
CD8T,2.0,SDAN_5,sciRED_36,739,23,15,0.501012891344383,0.02854761525405384
CD8T,2.0,SDAN_5,sciRED_37,739,23,15,0.5370165745856353,0.03777119990815054
CD8T,2.0,SDAN_5,sciRED_38,739,23,15,0.48139963167587474,0.02061355866610206
CD8T,2.0,SDAN_5,sciRED_39,739,23,15,0.5148250460405157,0.02514580031629248
CD8T,2.0,SDAN_7,sciRED_0,739,25,16,0.45288727524204697,0.023042217069497026
CD8T,2.0,SDAN_7,sciRED_1,739,25,16,0.404045643153527,0.01851506517194751
CD8T,2.0,SDAN_7,sciRED_2,739,25,16,0.3705912863070539,0.018105775260194627
CD8T,2.0,SDAN_7,sciRED_3,739,25,16,0.33843360995850624,0.018451162557093607
CD8T,2.0,SDAN_7,sciRED_4,739,25,16,0.6332123098201936,0.04451319666875102
CD8T,2.0,SDAN_7,sciRED_5,739,25,16,0.5246369294605808,0.08144192485821804
CD8T,2.0,SDAN_7,sciRED_6,739,25,16,0.4134681881051176,0.018924707511119018
CD8T,2.0,SDAN_7,sciRED_7,739,25,16,0.4442427385892116,0.020895063326970168
CD8T,2.0,SDAN_7,sciRED_8,739,25,16,0.4239280774550484,0.01894022580065125
CD8T,2.0,SDAN_7,sciRED_9,739,25,16,0.3836445366528354,0.017248059541471766
CD8T,2.0,SDAN_7,sciRED_10,739,25,16,0.4344744121715076,0.01953799749979758
CD8T,2.0,SDAN_7,sciRED_11,739,25,16,0.5078665283540802,0.021902319508114027
CD8T,2.0,SDAN_7,sciRED_12,739,25,16,0.39427731673582295,0.018170356707514167
CD8T,2.0,SDAN_7,sciRED_13,739,25,16,0.5285269709543569,0.0455426848339488
CD8T,2.0,SDAN_7,sciRED_14,739,25,16,0.6036479944674966,0.03774720637524577
CD8T,2.0,SDAN_7,sciRED_15,739,25,16,0.34647302904564314,0.016265251986245875
CD8T,2.0,SDAN_7,sciRED_16,739,25,16,0.5006915629322268,0.031308627277785994
CD8T,2.0,SDAN_7,sciRED_17,739,25,16,0.5664764868603043,0.026165965845130004
CD8T,2.0,SDAN_7,sciRED_18,739,25,16,0.44813278008298757,0.02480318075903884
CD8T,2.0,SDAN_7,sciRED_19,739,25,16,0.46533540802213,0.02096100152568521
CD8T,2.0,SDAN_7,sciRED_20,739,25,16,0.4260892116182573,0.019364773741303232
CD8T,2.0,SDAN_7,sciRED_21,739,25,16,0.6639868603042877,0.04075766043039494
CD8T,2.0,SDAN_7,sciRED_22,739,25,16,0.5229944674965422,0.03166275019601007
CD8T,2.0,SDAN_7,sciRED_23,739,25,16,0.59716459197787,0.03693785642464356
CD8T,2.0,SDAN_7,sciRED_24,739,25,16,0.43533886583679116,0.024873783509191456
CD8T,2.0,SDAN_7,sciRED_25,739,25,16,0.4832295988934993,0.036407343755862284
CD8T,2.0,SDAN_7,sciRED_26,739,25,16,0.4313623789764869,0.01999883064391075
CD8T,2.0,SDAN_7,sciRED_27,739,25,16,0.5635373443983402,0.029138659416104266
CD8T,2.0,SDAN_7,sciRED_28,739,25,16,0.6163554633471646,0.031490377063803754
CD8T,2.0,SDAN_7,sciRED_29,739,25,16,0.4817600276625173,0.025431876406792335
CD8T,2.0,SDAN_7,sciRED_30,739,25,16,0.63182918395574,0.037566781227361304
CD8T,2.0,SDAN_7,sciRED_31,739,25,16,0.40594744121715076,0.02259571728276429
CD8T,2.0,SDAN_7,sciRED_32,739,25,16,0.5724412171507607,0.031539821632765086
CD8T,2.0,SDAN_7,sciRED_33,739,25,16,0.4792531120331951,0.02185506217705173
CD8T,2.0,SDAN_7,sciRED_34,739,25,16,0.4147648686030429,0.024435371464740875
CD8T,2.0,SDAN_7,sciRED_35,739,25,16,0.6234439834024896,0.047833783737622496
CD8T,2.0,SDAN_7,sciRED_36,739,25,16,0.5325034578146612,0.046257292174995496
CD8T,2.0,SDAN_7,sciRED_37,739,25,16,0.5905947441217151,0.028055468227841295
CD8T,2.0,SDAN_7,sciRED_38,739,25,16,0.4821922544951591,0.04298888205813788
CD8T,2.0,SDAN_7,sciRED_39,739,25,16,0.5122752420470263,0.02733971134847938
CD8T,2.0,SDAN_8,sciRED_0,739,23,20,0.4858136300417246,0.025553927768063034
CD8T,2.0,SDAN_8,sciRED_1,739,23,20,0.5957579972183589,0.037354032438632
CD8T,2.0,SDAN_8,sciRED_2,739,23,20,0.4866481223922114,0.03349545764445382
CD8T,2.0,SDAN_8,sciRED_3,739,23,20,0.5392211404728791,0.03078885261024321
CD8T,2.0,SDAN_8,sciRED_4,739,23,20,0.5228094575799722,0.06303021355286337
CD8T,2.0,SDAN_8,sciRED_5,739,23,20,0.39026425591098746,0.022003833117278614
CD8T,2.0,SDAN_8,sciRED_6,739,23,20,0.422461752433936,0.023809858170136915
CD8T,2.0,SDAN_8,sciRED_7,739,23,20,0.34819193324061193,0.019882391102694803
CD8T,2.0,SDAN_8,sciRED_8,739,23,20,0.5015994436717663,0.028053702802707175
CD8T,2.0,SDAN_8,sciRED_9,739,23,20,0.5400556328233658,0.031484211678880145
CD8T,2.0,SDAN_8,sciRED_10,739,23,20,0.5756606397774687,0.03636181395066887
CD8T,2.0,SDAN_8,sciRED_11,739,23,20,0.427538247566064,0.023051069759664367
CD8T,2.0,SDAN_8,sciRED_12,739,23,20,0.4319888734353269,0.024982195631299997
CD8T,2.0,SDAN_8,sciRED_13,739,23,20,0.451808066759388,0.02750862032928559
CD8T,2.0,SDAN_8,sciRED_14,739,23,20,0.518567454798331,0.03612097652996541
CD8T,2.0,SDAN_8,sciRED_15,739,23,20,0.5270514603616133,0.028738242059322898
