feature_name,Spectra_0,Spectra_1,Spectra_2,Spectra_3,Spectra_4,Spectra_5,Spectra_6,Spectra_7,Spectra_8,Spectra_9,Spectra_10,Spectra_11,Spectra_12,Spectra_13,Spectra_14,Spectra_15,Spectra_16,Spectra_17,Spectra_18,Spectra_19,Spectra_20,Spectra_21,Spectra_22,Spectra_23,Spectra_24,Spectra_25,Spectra_26,Spectra_27,Spectra_28,Spectra_29,Spectra_30,Spectra_31,Spectra_32,Spectra_33,Spectra_34,Spectra_35,Spectra_36,Spectra_37,Spectra_38,Spectra_39
CDK8,3.675072549567593e-11,0.0025335706744993034,2.661338715564777e-13,3.332469167917701e-09,0.0001151401036454785,0.0611641878208376,0.00010358168577328702,0.06273659324176951,1.141614040389611e-06,7.028911257633509e-10,0.004993963709174308,5.269471797763614e-11,5.139286674011411e-09,0.0016432559072423292,0.013378221691158019,0.0049545802709521115,0.000979846141267921,7.39671684505126e-10,0.049626553957074465,1.290722227680741e-08,0.0032847872227238025,0.08635089611638451,0.019722449375544855,0.0016346164616555122,2.671461204853622e-10,0.047992625699897755,0.04093599522091084,0.007906404416176793,0.0022610485740365543,1.0231772341947856e-06,0.001447507740596441,0.030435587584138193,0.06348657211850615,0.03653332776411807,0.022841846705554947,0.002151639765954727,0.01234795877469286,0.015099562394248608,0.006198246664763005,0.018169206017007434
CHI3L1,1.2149157745082303e-11,1.174639003870581e-14,1.3450120964792907e-15,3.979912994667613e-17,1.403611515970117e-13,7.507060621067028e-14,0.005375968023305903,0.3005022709413925,2.4786948936059197e-13,2.1901826365307194e-10,1.2860077323710704e-14,3.6332209440652135e-05,5.04515631963677e-05,3.7561710646976845e-14,4.139866241124219e-14,2.837093621358493e-13,9.826685067228546e-12,5.979605071403562e-14,0.006951746922672866,1.9205773060027952e-10,2.8309070579783052e-06,5.075939832333339e-12,0.0020773008235839955,2.9019361281819593e-12,8.018924211204667e-12,1.7589882106096522e-09,1.1450272202387475e-10,2.1072102412926244e-05,1.8673927747892223e-10,0.19438393484655633,8.05533233714147e-08,0.004202866552906008,0.01555002260283491,4.0392419764124556e-10,4.143252560308737e-06,9.263965820549771e-12,2.1739847997707126e-06,0.012749363721382342,1.4866666198842106e-05,0.007295130619094772
LGR6,3.929740967503727e-08,8.138294417469261e-16,2.0179378014767864e-16,2.9824504290113586e-06,1.0046448917454293e-14,1.1433879400798741e-15,6.176037830541387e-16,2.507914210664019e-15,3.1909936955380023e-15,3.088981796029012e-17,9.563609036691613e-16,2.2125329269743035e-05,1.1462900772313559e-09,4.2728544801720222e-16,2.9180565388311745e-15,0.0023083118210899768,8.107190553160907e-11,2.3903768214916667e-15,7.26075321389551e-15,1.2104846507482868e-09,2.4122733541513817e-14,3.02058994795676e-13,2.2366384898262024e-17,4.782599998541703e-16,0.017718054529324057,5.214924197775503e-16,1.0580781260580916e-17,5.311107082812707e-17,4.270157447753858e-14,1.5840007775123213e-17,0.0007650702312782562,1.2404759083005477e-13,9.404685818724616e-13,8.674466664606212e-08,1.6463848578328976e-13,1.9426907934810096e-11,3.450668526813786e-07,0.000349256817344169,7.13216511085394e-11,5.107271623788719e-10
TMCC2,1.8721063716741048e-07,4.876427011532178e-15,2.553758009669992e-15,4.3392312223638153e-17,0.0202134691725214,4.907930974792236e-14,4.8008638596040506e-14,3.3140638355653184e-14,2.993343577119575e-11,9.415308284283607e-16,1.5143103478937663e-15,0.0003310315574092516,4.142309994471016e-07,6.572374362080778e-14,1.909359408010951e-15,4.9819072352802695e-12,5.8923190775731e-07,1.0286169918223991e-14,0.002898212305287095,0.05433591653608254,1.6491250665043425e-05,0.01470715815988081,4.878934231199578e-06,0.00020858291998983195,3.72348453931572e-05,0.07332710878370247,1.0220188260284337e-05,2.5389246380996558e-05,3.978649803967559e-10,0.12257117432705503,4.737397572942034e-05,1.0065024628008896e-10,0.014785504949155558,0.003302180019144435,1.1585665789903484e-12,4.413255244637748e-12,0.0004202220270217795,7.890245255900697e-12,0.0007496634938005059,0.001272505367248539
EPSTI1,2.423297031167519e-13,2.7911692874736048e-15,7.422681031607807e-17,4.987169751592123e-19,1.4343845947487293e-13,1.8150798055877766e-13,1.861345637548869e-15,1.167239652044835e-12,0.0006991147764617169,7.882191942292858e-18,6.369724722736462e-16,7.49163901734047e-16,3.677343954075861e-15,9.854786567953406e-11,2.203226065462583e-15,6.818119160351981e-16,5.421796378079951e-16,4.242001688738898e-05,1.0228298024495291e-08,1.8778569789292824e-14,0.005289998963169009,0.003650003372211625,1.506037055902767e-07,3.824332272105845e-14,1.2879981595406482e-06,0.002991510057991337,0.00032715938665085824,8.137641333694956e-12,0.00019234486606680847,0.0013362565299931313,0.0021492821841705956,0.08913290383269087,1.3962929214898374e-07,0.05665718170480172,0.0025954062530048213,0.002354375579115256,0.010358759403411645,0.17242789876123024,0.05840054299190333,0.04274091015271797
TPT1,3.569372544201647e-05,8.405720796723406e-14,1.9997361182738366e-13,7.856426784640223e-13,6.83348279128631e-05,0.08077918894457171,0.0016039446741403873,0.0012180589677310825,0.013601854087855856,9.45872424965689e-10,0.0014380876274998242,0.011423169622360174,1.0240324814442456e-08,3.5041206154667265e-08,5.699116410097997e-05,1.95483932906283e-06,6.534881944242981e-06,0.25012523250246166,0.03684800710670679,9.932710941023515e-08,1.3875495741353623e-05,2.631282213855596e-10,0.00021100065621375416,0.0023679468070307626,4.176828266697829e-12,2.559875939071815e-08,5.856477057462035e-11,8.966257131296639e-07,7.256716635825416e-13,2.3528616928102876e-13,0.000435882153930299,0.01754865937323337,0.053956526027925264,0.017038506824869955,0.02798608212599131,0.0022548297719524406,7.740052755995458e-06,5.48526697888962e-07,0.010565876849050046,0.018457336187973364
RFC3,0.0005241862032807191,0.005607286382201297,1.9703749539311155e-14,7.250522696136142e-16,1.449890423408111e-10,5.834255039944829e-12,2.2439517000663927e-06,1.2852950178095356e-12,1.7712842067006688e-09,1.5546508962199838e-14,0.001281545752661155,1.56239958322181e-05,0.0020570590794489,0.004822510827372246,3.322242209610011e-12,2.4482457696689844e-10,0.0012315059040389391,0.0028087264122828057,0.006572351768003939,0.013918884633435415,0.000156943501581866,0.061197911790033754,0.006027966881739468,6.791570036100994e-14,1.432823483323045e-05,1.4785853188096266e-05,1.1138552759039565e-09,6.215934421972514e-07,2.0323964823854326e-08,2.956793345183018e-13,0.0004057363145788118,0.008438210120445237,3.307224692365256e-05,0.044983487839782774,0.006349892236110012,0.00040253621721241797,0.001640342513452284,0.0005568540906237075,6.076718468979219e-06,5.695966655874154e-09
STARD13,4.585358192113101e-08,9.642263508588083e-07,1.0321011771350553e-09,1.7832440003684785e-06,0.010317486534032924,8.70602956608423e-10,1.985492499235439e-05,0.10170949156601372,0.0005405313270193175,1.2694994577919048e-08,0.0018925107308919453,0.0002665369237034683,3.700207512146231e-06,4.418111035038745e-05,0.013340683157837468,0.05838807867098554,0.0019062182901666992,9.266000491698935e-06,0.03870465226775236,7.743528400070999e-09,0.01794409609150936,0.0032725891325786505,0.009453601642674211,0.0011748871130461097,0.022268742039949475,0.02496222235115864,0.028011178190655187,0.011278132525062831,0.0006958553216612706,0.02989721682286808,5.83226540107173e-07,0.015585812475908041,2.1614777003593035e-08,7.692094756101549e-09,0.04201398849855557,1.3890493436205964e-07,0.011610128232537945,0.15066190272328409,0.0867713174743064,0.004239184798816074
BEX2,0.0007501535264419585,1.6083157338732763e-14,1.4374455262741108e-14,4.2430346226893086e-17,3.9914542384428233e-10,2.4347141221838614e-15,0.00967346307862907,4.52287701488279e-13,2.520419930359512e-06,6.274944847499245e-15,1.39142876291539e-12,8.768442500701057e-06,0.00886159296711721,0.003359704990177601,2.2003707381701528e-14,2.0266894221352452e-09,0.0026885250092099104,2.8104699760970986e-11,0.001810925175775916,0.0033709376111963956,0.0011982696248374338,5.186654268029213e-08,2.3297260436429303e-05,5.016940350696629e-13,8.002829229583254e-06,4.4219029856359316e-07,4.797183796390395e-11,9.431978942370532e-11,0.001607113215334075,7.427235251014212e-14,0.00016668483104537185,0.00018146873174102393,1.3024540419522955e-08,0.004108355500728701,0.0004934632270816869,9.981698754146866e-13,8.453804439628229e-05,0.002774886538564727,3.2539880465445475e-12,0.004340679798507035
BEX1,5.562585300327967e-06,1.6217200707326787e-14,2.5851294488730996e-09,1.0192294837931649e-16,1.5445346283820584e-13,2.631885970654076e-13,0.006411115210255683,2.5484540579397663e-14,6.2324607086195405e-12,4.5481400377012787e-10,2.3753571519118947e-14,3.558252940984674e-13,0.0032427173714093854,0.002012293394203526,4.743934382075757e-14,1.4991640330944692e-06,0.0045422180931794795,1.980651140499639e-13,0.00035220097606288047,0.007791124887252701,0.0005540131113125178,0.0007204060210974404,7.079344418412949e-11,1.1309793280342981e-12,1.9244600694719295e-07,6.962563827061071e-14,5.64463242921986e-14,1.0305149897635683e-12,4.820929174983166e-06,4.12631990489484e-12,0.00012276425452605958,0.0028952671533806562,1.1082440135892956e-08,0.00833155724329494,0.00047802192510305603,0.0006845927506268374,1.6085383581229686e-05,6.510564779896522e-11,1.1731539176932145e-12,0.004915776134202298
