cell_type,sdan_weight,program,factor,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
cd4_BL,2.0,SDAN_0,sciRED_32,1974,21,21,0.5409504303513519,0.019791091199715297
cd4_BL,2.0,SDAN_0,sciRED_33,1974,21,21,0.4855045961036744,0.011287430981176953
cd4_BL,2.0,SDAN_0,sciRED_34,1974,21,21,0.548118889132714,0.01608516307491435
cd4_BL,2.0,SDAN_0,sciRED_35,1974,21,21,0.44780923121936944,0.009823387042231636
cd4_BL,2.0,SDAN_0,sciRED_36,1974,21,21,0.5532392168336868,0.016552762642223016
cd4_BL,2.0,SDAN_0,sciRED_37,1974,21,21,0.44910150440104357,0.013109272588391783
cd4_BL,2.0,SDAN_0,sciRED_38,1974,21,21,0.4950869236583522,0.011138043098417105
cd4_BL,2.0,SDAN_0,sciRED_39,1974,21,21,0.488381732621364,0.010317344653511168
cd4_BL,2.0,SDAN_1,sciRED_0,1974,20,20,0.4560900716479017,0.009025664345196088
cd4_BL,2.0,SDAN_1,sciRED_1,1974,20,20,0.5132804503582395,0.011199128806978974
cd4_BL,2.0,SDAN_1,sciRED_2,1974,20,20,0.5674769703172978,0.0131585819156523
cd4_BL,2.0,SDAN_1,sciRED_3,1974,20,20,0.6043500511770726,0.017960229776527798
cd4_BL,2.0,SDAN_1,sciRED_4,1974,20,20,0.391453428863869,0.008459037042426579
cd4_BL,2.0,SDAN_1,sciRED_5,1974,20,20,0.4548618219037871,0.009612965623535013
cd4_BL,2.0,SDAN_1,sciRED_6,1974,20,20,0.5030194472876152,0.011077864230670793
cd4_BL,2.0,SDAN_1,sciRED_7,1974,20,20,0.42681678607983625,0.009096962249739219
cd4_BL,2.0,SDAN_1,sciRED_8,1974,20,20,0.4668372569089048,0.012118052125910111
cd4_BL,2.0,SDAN_1,sciRED_9,1974,20,20,0.5894831115660184,0.026775471618370447
cd4_BL,2.0,SDAN_1,sciRED_10,1974,20,20,0.39792732855680657,0.008284980829597683
cd4_BL,2.0,SDAN_1,sciRED_11,1974,20,20,0.5272773797338792,0.012399720970198057
cd4_BL,2.0,SDAN_1,sciRED_12,1974,20,20,0.5373336745138177,0.013297077051169866
cd4_BL,2.0,SDAN_1,sciRED_13,1974,20,20,0.6168372569089048,0.01577393191746081
cd4_BL,2.0,SDAN_1,sciRED_14,1974,20,20,0.4798362333674514,0.01520367169247833
cd4_BL,2.0,SDAN_1,sciRED_15,1974,20,20,0.4300921187308086,0.008730506139184982
cd4_BL,2.0,SDAN_1,sciRED_16,1974,20,20,0.4126407369498465,0.009424660545619275
cd4_BL,2.0,SDAN_1,sciRED_17,1974,20,20,0.6810900716479017,0.020164452492091155
cd4_BL,2.0,SDAN_1,sciRED_18,1974,20,20,0.3809877175025589,0.00805620952170601
cd4_BL,2.0,SDAN_1,sciRED_19,1974,20,20,0.4930399181166837,0.012445539758323985
cd4_BL,2.0,SDAN_1,sciRED_20,1974,20,20,0.3611054247697032,0.007643558498721828
cd4_BL,2.0,SDAN_1,sciRED_21,1974,20,20,0.4426560900716479,0.00908574445406908
cd4_BL,2.0,SDAN_1,sciRED_22,1974,20,20,0.4107983623336745,0.008944438393685262
cd4_BL,2.0,SDAN_1,sciRED_23,1974,20,20,0.4537871033776868,0.009009506573267243
cd4_BL,2.0,SDAN_1,sciRED_24,1974,20,20,0.39526612077789147,0.011894355377031488
cd4_BL,2.0,SDAN_1,sciRED_25,1974,20,20,0.449360286591607,0.0165528240655
cd4_BL,2.0,SDAN_1,sciRED_26,1974,20,20,0.42993858751279423,0.008534987794120527
cd4_BL,2.0,SDAN_1,sciRED_27,1974,20,20,0.4555783009211873,0.011405878339069728
cd4_BL,2.0,SDAN_1,sciRED_28,1974,20,20,0.5577277379733879,0.011195387971892415
cd4_BL,2.0,SDAN_1,sciRED_29,1974,20,20,0.6060388945752303,0.016796049766990492
cd4_BL,2.0,SDAN_1,sciRED_30,1974,20,20,0.5139457523029682,0.021932505993220143
cd4_BL,2.0,SDAN_1,sciRED_31,1974,20,20,0.47773797338792223,0.010207331359042695
cd4_BL,2.0,SDAN_1,sciRED_32,1974,20,20,0.4866171954964176,0.009852520463065803
cd4_BL,2.0,SDAN_1,sciRED_33,1974,20,20,0.4871801432958035,0.013618510053703747
cd4_BL,2.0,SDAN_1,sciRED_34,1974,20,20,0.6026100307062436,0.015955648517299553
cd4_BL,2.0,SDAN_1,sciRED_35,1974,20,20,0.4395342886386899,0.009370121695599863
cd4_BL,2.0,SDAN_1,sciRED_36,1974,20,20,0.4862077789150461,0.010248778871170136
cd4_BL,2.0,SDAN_1,sciRED_37,1974,20,20,0.4610542476970318,0.013905093317375314
cd4_BL,2.0,SDAN_1,sciRED_38,1974,20,20,0.5018935516888434,0.01316141958027298
cd4_BL,2.0,SDAN_1,sciRED_39,1974,20,20,0.4277123848515865,0.009829410436049875
cd4_BL,2.0,SDAN_2,sciRED_0,1974,21,21,0.3348694316436252,0.008203318072396791
cd4_BL,2.0,SDAN_2,sciRED_1,1974,21,21,0.3225318801355668,0.007490581128532656
cd4_BL,2.0,SDAN_2,sciRED_2,1974,21,21,0.4689732523833906,0.019669492849381517
cd4_BL,2.0,SDAN_2,sciRED_3,1974,21,21,0.39077853363567655,0.008402058085354304
cd4_BL,2.0,SDAN_2,sciRED_4,1974,21,21,0.5008168141808694,0.010749028157567127
cd4_BL,2.0,SDAN_2,sciRED_5,1974,21,21,0.4600980177017043,0.009868046633688475
cd4_BL,2.0,SDAN_2,sciRED_6,1974,21,21,0.5375124960378417,0.012969146685693883
cd4_BL,2.0,SDAN_2,sciRED_7,1974,21,21,0.45068636773705895,0.009399155574043484
cd4_BL,2.0,SDAN_2,sciRED_8,1974,21,21,0.32401921342013507,0.008585493309134848
cd4_BL,2.0,SDAN_2,sciRED_9,1974,21,21,0.41647770219198793,0.009058449385623016
cd4_BL,2.0,SDAN_2,sciRED_10,1974,21,21,0.46921707751200836,0.010195014850482777
cd4_BL,2.0,SDAN_2,sciRED_11,1974,21,21,0.570404505888377,0.014143162402693926
cd4_BL,2.0,SDAN_2,sciRED_12,1974,21,21,0.47214297905542146,0.009722670999485532
cd4_BL,2.0,SDAN_2,sciRED_13,1974,21,21,0.5471679711311048,0.01415355775988128
cd4_BL,2.0,SDAN_2,sciRED_14,1974,21,21,0.5099846390168971,0.011783306480834765
cd4_BL,2.0,SDAN_2,sciRED_15,1974,21,21,0.4185258332723771,0.012370432546934231
cd4_BL,2.0,SDAN_2,sciRED_16,1974,21,21,0.3966791017482261,0.008411191844523476
cd4_BL,2.0,SDAN_2,sciRED_17,1974,21,21,0.4641211323238973,0.00965935366641762
cd4_BL,2.0,SDAN_2,sciRED_18,1974,21,21,0.46858313217760217,0.01175439185763362
cd4_BL,2.0,SDAN_2,sciRED_19,1974,21,21,0.4316192426791505,0.009606803430228779
cd4_BL,2.0,SDAN_2,sciRED_20,1974,21,21,0.3858045010118743,0.008379936116160351
cd4_BL,2.0,SDAN_2,sciRED_21,1974,21,21,0.4241581937434472,0.0092916407766626
cd4_BL,2.0,SDAN_2,sciRED_22,1974,21,21,0.45982981006022483,0.010088314812610551
cd4_BL,2.0,SDAN_2,sciRED_23,1974,21,21,0.4877721697998195,0.011585817267463633
cd4_BL,2.0,SDAN_2,sciRED_24,1974,21,21,0.43054641211323236,0.009278262798627073
cd4_BL,2.0,SDAN_2,sciRED_25,1974,21,21,0.38492673054885035,0.009128248301530115
cd4_BL,2.0,SDAN_2,sciRED_26,1974,21,21,0.34535391217418865,0.007775874943811474
cd4_BL,2.0,SDAN_2,sciRED_27,1974,21,21,0.6131470509350694,0.03588416377124776
cd4_BL,2.0,SDAN_2,sciRED_28,1974,21,21,0.48523638846219486,0.010217392000658344
cd4_BL,2.0,SDAN_2,sciRED_29,1974,21,21,0.4498817448126204,0.009729123676780053
cd4_BL,2.0,SDAN_2,sciRED_30,1974,21,21,0.4200131665569453,0.00997094196087055
cd4_BL,2.0,SDAN_2,sciRED_31,1974,21,21,0.4646575476068563,0.010294369599836144
cd4_BL,2.0,SDAN_2,sciRED_32,1974,21,21,0.47150903372101527,0.012661393641565462
cd4_BL,2.0,SDAN_2,sciRED_33,1974,21,21,0.49177090190915074,0.010487466601143771
cd4_BL,2.0,SDAN_2,sciRED_34,1974,21,21,0.5011337868480725,0.014361539426767794
cd4_BL,2.0,SDAN_2,sciRED_35,1974,21,21,0.4926730548850365,0.011873699937107525
cd4_BL,2.0,SDAN_2,sciRED_36,1974,21,21,0.5497525174944529,0.021221263527040533
cd4_BL,2.0,SDAN_2,sciRED_37,1974,21,21,0.4365201277643674,0.009785742802677922
cd4_BL,2.0,SDAN_2,sciRED_38,1974,21,21,0.3742471899153927,0.008277942831631763
cd4_BL,2.0,SDAN_2,sciRED_39,1974,21,21,0.5042791310072416,0.01125419594817933
cd4_BL,2.0,SDAN_3,sciRED_0,1974,22,22,0.4824189642324888,0.011289314572405404
cd4_BL,2.0,SDAN_3,sciRED_1,1974,22,22,0.5339279061102832,0.012732085466867977
cd4_BL,2.0,SDAN_3,sciRED_2,1974,22,22,0.42981557377049184,0.015208947740058569
cd4_BL,2.0,SDAN_3,sciRED_3,1974,22,22,0.7116942995529061,0.06325290260029406
cd4_BL,2.0,SDAN_3,sciRED_4,1974,22,22,0.47655085692995525,0.01275328734149761
cd4_BL,2.0,SDAN_3,sciRED_5,1974,22,22,0.4627654619970194,0.012257899527168308
cd4_BL,2.0,SDAN_3,sciRED_6,1974,22,22,0.5492036140089419,0.01310359720427125
cd4_BL,2.0,SDAN_3,sciRED_7,1974,22,22,0.4270212369597615,0.009964230600796351
cd4_BL,2.0,SDAN_3,sciRED_8,1974,22,22,0.5095706035767511,0.015083282587820695
cd4_BL,2.0,SDAN_3,sciRED_9,1974,22,22,0.7080849478390463,0.11092087803304478
cd4_BL,2.0,SDAN_3,sciRED_10,1974,22,22,0.4266719448584203,0.010341479325146861
cd4_BL,2.0,SDAN_3,sciRED_11,1974,22,22,0.46886643070044715,0.012926015582610955
cd4_BL,2.0,SDAN_3,sciRED_12,1974,22,22,0.5520910953800298,0.014830980199541734
cd4_BL,2.0,SDAN_3,sciRED_13,1974,22,22,0.6990732116244411,0.12158598198266686
cd4_BL,2.0,SDAN_3,sciRED_14,1974,22,22,0.6951145678092399,0.0718725545631502
cd4_BL,2.0,SDAN_3,sciRED_15,1974,22,22,0.3909277198211625,0.009257850490946
cd4_BL,2.0,SDAN_3,sciRED_16,1974,22,22,0.5319020119225037,0.012891784766676066
cd4_BL,2.0,SDAN_3,sciRED_17,1974,22,22,0.6151732488822652,0.020733475562427422
cd4_BL,2.0,SDAN_3,sciRED_18,1974,22,22,0.43992175856929955,0.010832649931447336
cd4_BL,2.0,SDAN_3,sciRED_19,1974,22,22,0.533858047690015,0.0272964963928942
cd4_BL,2.0,SDAN_3,sciRED_20,1974,22,22,0.4683541356184799,0.011370559762361466
cd4_BL,2.0,SDAN_3,sciRED_21,1974,22,22,0.47301136363636365,0.011198183677877248
cd4_BL,2.0,SDAN_3,sciRED_22,1974,22,22,0.5780784277198211,0.02461605741509798
cd4_BL,2.0,SDAN_3,sciRED_23,1974,22,22,0.5178604694485842,0.011327438170263224
cd4_BL,2.0,SDAN_3,sciRED_24,1974,22,22,0.46213673621460505,0.016987861462000535
cd4_BL,2.0,SDAN_3,sciRED_25,1974,22,22,0.5260106184798807,0.012047664956670121
cd4_BL,2.0,SDAN_3,sciRED_26,1974,22,22,0.5410534649776453,0.015413228741541744
cd4_BL,2.0,SDAN_3,sciRED_27,1974,22,22,0.504284649776453,0.011691600775278962
cd4_BL,2.0,SDAN_3,sciRED_28,1974,22,22,0.5584249254843517,0.015233225997079181
cd4_BL,2.0,SDAN_3,sciRED_29,1974,22,22,0.6805374441132638,0.059638816190953334
cd4_BL,2.0,SDAN_3,sciRED_30,1974,22,22,0.513179955290611,0.013692313373210422
cd4_BL,2.0,SDAN_3,sciRED_31,1974,22,22,0.5518116616989568,0.013945539640712643
cd4_BL,2.0,SDAN_3,sciRED_32,1974,22,22,0.5655271982116244,0.01680603152336446
cd4_BL,2.0,SDAN_3,sciRED_33,1974,22,22,0.4870063338301043,0.011164440792806329
cd4_BL,2.0,SDAN_3,sciRED_34,1974,22,22,0.5310869970193741,0.01218743298732556
cd4_BL,2.0,SDAN_3,sciRED_35,1974,22,22,0.44096963487332336,0.010525116186961397
cd4_BL,2.0,SDAN_3,sciRED_36,1974,22,22,0.4208271236959762,0.009234764506461891
cd4_BL,2.0,SDAN_3,sciRED_37,1974,22,22,0.4590629657228018,0.010084094798109186
cd4_BL,2.0,SDAN_3,sciRED_38,1974,22,22,0.4879843517138599,0.01578714127939251
cd4_BL,2.0,SDAN_3,sciRED_39,1974,22,22,0.599641393442623,0.013695527291845332
cd4_BL,2.0,SDAN_4,sciRED_0,1974,19,19,0.5636559429263697,0.011238958711979531
cd4_BL,2.0,SDAN_4,sciRED_1,1974,19,19,0.5188046843451339,0.011680957390561256
cd4_BL,2.0,SDAN_4,sciRED_2,1974,19,19,0.4825413918427783,0.011857734443926
cd4_BL,2.0,SDAN_4,sciRED_3,1974,19,19,0.614187643020595,0.015569498245509286
cd4_BL,2.0,SDAN_4,sciRED_4,1974,19,19,0.4047112666576928,0.007940306065146903
cd4_BL,2.0,SDAN_4,sciRED_5,1974,19,19,0.3646251177816664,0.008789915980075651
cd4_BL,2.0,SDAN_4,sciRED_6,1974,19,19,0.6088033382689461,0.014606127521991167
cd4_BL,2.0,SDAN_4,sciRED_7,1974,19,19,0.5878583927850316,0.013625630873789943
cd4_BL,2.0,SDAN_4,sciRED_8,1974,19,19,0.5113743437878584,0.010464358585418332
cd4_BL,2.0,SDAN_4,sciRED_9,1974,19,19,0.5976847489567909,0.02142621234888543
cd4_BL,2.0,SDAN_4,sciRED_10,1974,19,19,0.4162336788262216,0.008393776173861205
cd4_BL,2.0,SDAN_4,sciRED_11,1974,19,19,0.4658769686364248,0.009874019010875958
cd4_BL,2.0,SDAN_4,sciRED_12,1974,19,19,0.5377843585946964,0.013009696758801386
cd4_BL,2.0,SDAN_4,sciRED_13,1974,19,19,0.6163144433974963,0.01464310524763302
cd4_BL,2.0,SDAN_4,sciRED_14,1974,19,19,0.5891775474491856,0.018191353202616656
cd4_BL,2.0,SDAN_4,sciRED_15,1974,19,19,0.453466146183874,0.009260135891955028
cd4_BL,2.0,SDAN_4,sciRED_16,1974,19,19,0.4672230448243371,0.008831758765978526
cd4_BL,2.0,SDAN_4,sciRED_17,1974,19,19,0.6141068784493202,0.01935570332281988
cd4_BL,2.0,SDAN_4,sciRED_18,1974,19,19,0.59141203392112,0.01752998046822436
cd4_BL,2.0,SDAN_4,sciRED_19,1974,19,19,0.530138645847355,0.011325958340104619
cd4_BL,2.0,SDAN_4,sciRED_20,1974,19,19,0.5496029075245659,0.011952227811468274
cd4_BL,2.0,SDAN_4,sciRED_21,1974,19,19,0.49051016287521876,0.009979622984471817
cd4_BL,2.0,SDAN_4,sciRED_22,1974,19,19,0.6336788262215641,0.028075590591336567
cd4_BL,2.0,SDAN_4,sciRED_23,1974,19,19,0.4408668730650155,0.008597217498299104
cd4_BL,2.0,SDAN_4,sciRED_24,1974,19,19,0.5336384439359267,0.011250018769361393
cd4_BL,2.0,SDAN_4,sciRED_25,1974,19,19,0.5121550679768475,0.01278386458900543
cd4_BL,2.0,SDAN_4,sciRED_26,1974,19,19,0.47645712747341495,0.009021127898618241
cd4_BL,2.0,SDAN_4,sciRED_27,1974,19,19,0.5924350518239332,0.016961013812924086
cd4_BL,2.0,SDAN_4,sciRED_28,1974,19,19,0.47322654462242564,0.008976563366552271
cd4_BL,2.0,SDAN_4,sciRED_29,1974,19,19,0.5585408534123031,0.012308151852562833
cd4_BL,2.0,SDAN_4,sciRED_30,1974,19,19,0.4293444608964867,0.01092853027871404
cd4_BL,2.0,SDAN_4,sciRED_31,1974,19,19,0.5801588369901736,0.021005169366653097
cd4_BL,2.0,SDAN_4,sciRED_32,1974,19,19,0.5569794050343249,0.011564270456842829
cd4_BL,2.0,SDAN_4,sciRED_33,1974,19,19,0.5790281329923274,0.012743847645732786
cd4_BL,2.0,SDAN_4,sciRED_34,1974,19,19,0.5265580831875084,0.010284802444201572
cd4_BL,2.0,SDAN_4,sciRED_35,1974,19,19,0.6354287252658499,0.015117242294841873
cd4_BL,2.0,SDAN_4,sciRED_36,1974,19,19,0.5574101494144569,0.011587441822447378
cd4_BL,2.0,SDAN_4,sciRED_37,1974,19,19,0.3854354556467896,0.007496224630267475
cd4_BL,2.0,SDAN_4,sciRED_38,1974,19,19,0.47066899986539235,0.019943456201819927
cd4_BL,2.0,SDAN_4,sciRED_39,1974,19,19,0.47295732938484314,0.012882899474387529
cd4_BL,2.0,SDAN_5,sciRED_0,1974,21,21,0.5477775339526492,0.014590640700610185
cd4_BL,2.0,SDAN_5,sciRED_1,1974,21,21,0.5679906371150611,0.013554324813422388
cd4_BL,2.0,SDAN_5,sciRED_2,1974,21,21,0.5117401799429449,0.036754059828017736
cd4_BL,2.0,SDAN_5,sciRED_3,1974,21,21,0.6557189183917295,0.024602286836326644
cd4_BL,2.0,SDAN_5,sciRED_4,1974,21,21,0.5969326798819887,0.016273731060118993
cd4_BL,2.0,SDAN_5,sciRED_5,1974,21,21,0.44839441152805204,0.009564475993249343
cd4_BL,2.0,SDAN_5,sciRED_6,1974,21,21,0.5338551191085754,0.013822876742295515
cd4_BL,2.0,SDAN_5,sciRED_7,1974,21,21,0.5251749445297832,0.01670209347552392
cd4_BL,2.0,SDAN_5,sciRED_8,1974,21,21,0.5995172262453369,0.019095492891320367
cd4_BL,2.0,SDAN_5,sciRED_9,1974,21,21,0.5534586594494428,0.01378784182524859
cd4_BL,2.0,SDAN_5,sciRED_10,1974,21,21,0.4915514592933948,0.010477795113114552
cd4_BL,2.0,SDAN_5,sciRED_11,1974,21,21,0.5725745495330749,0.015637442875159543
cd4_BL,2.0,SDAN_5,sciRED_12,1974,21,21,0.4531246190232365,0.012160033644748963
cd4_BL,2.0,SDAN_5,sciRED_13,1974,21,21,0.4747762904444932,0.03968771439019032
cd4_BL,2.0,SDAN_5,sciRED_14,1974,21,21,0.5000853387950162,0.013368970975940147
cd4_BL,2.0,SDAN_5,sciRED_15,1974,21,21,0.6266061980347695,0.022913173287591487
cd4_BL,2.0,SDAN_5,sciRED_16,1974,21,21,0.6040523736376271,0.02008986031222447
cd4_BL,2.0,SDAN_5,sciRED_17,1974,21,21,0.592982712798381,0.01719065525622519
cd4_BL,2.0,SDAN_5,sciRED_18,1974,21,21,0.6279228537293052,0.014310224151757776
cd4_BL,2.0,SDAN_5,sciRED_19,1974,21,21,0.4953551312998317,0.013395200866629816
cd4_BL,2.0,SDAN_5,sciRED_20,1974,21,21,0.49896374320337455,0.012307130895539439
cd4_BL,2.0,SDAN_5,sciRED_21,1974,21,21,0.4800429132226367,0.010224247756847408
cd4_BL,2.0,SDAN_5,sciRED_22,1974,21,21,0.5680394021407845,0.020023008479831378
cd4_BL,2.0,SDAN_5,sciRED_23,1974,21,21,0.4016043693463048,0.009263840615348476
cd4_BL,2.0,SDAN_5,sciRED_24,1974,21,21,0.46955843269207326,0.009653469455393677
cd4_BL,2.0,SDAN_5,sciRED_25,1974,21,21,0.5369029332162972,0.014232938038524972
cd4_BL,2.0,SDAN_5,sciRED_26,1974,21,21,0.492282934679248,0.010825935687913495
cd4_BL,2.0,SDAN_5,sciRED_27,1974,21,21,0.5041572184429327,0.015713036683959975
cd4_BL,2.0,SDAN_5,sciRED_28,1974,21,21,0.49259990734645115,0.011487204121229784
cd4_BL,2.0,SDAN_5,sciRED_29,1974,21,21,0.5650891180845097,0.016177523903610987
cd4_BL,2.0,SDAN_5,sciRED_30,1974,21,21,0.5004754590008046,0.011484551041308947
cd4_BL,2.0,SDAN_5,sciRED_31,1974,21,21,0.4385682588447566,0.010302421547409072
cd4_BL,2.0,SDAN_5,sciRED_32,1974,21,21,0.5203472069831516,0.011905371271902155
cd4_BL,2.0,SDAN_5,sciRED_33,1974,21,21,0.5397800697339867,0.021538349283873215
cd4_BL,2.0,SDAN_5,sciRED_34,1974,21,21,0.6025650403530588,0.01676642767509618
cd4_BL,2.0,SDAN_5,sciRED_35,1974,21,21,0.3867310365006218,0.010340243622904203
cd4_BL,2.0,SDAN_5,sciRED_36,1974,21,21,0.5825226147806793,0.015266029644391254
cd4_BL,2.0,SDAN_5,sciRED_37,1974,21,21,0.5561895008899618,0.014004252404329457
cd4_BL,2.0,SDAN_5,sciRED_38,1974,21,21,0.5970789749591592,0.013777066542844562
cd4_BL,2.0,SDAN_5,sciRED_39,1974,21,21,0.4760197986004437,0.011698632545427296
cd4_BL,2.0,SDAN_6,sciRED_0,1974,20,20,0.3570880245649949,0.007583765819832445
cd4_BL,2.0,SDAN_6,sciRED_1,1974,20,20,0.3854145342886387,0.008040082438047713
cd4_BL,2.0,SDAN_6,sciRED_2,1974,20,20,0.5438843398157627,0.015155909823810362
cd4_BL,2.0,SDAN_6,sciRED_3,1974,20,20,0.4271494370522006,0.011538612969430585
cd4_BL,2.0,SDAN_6,sciRED_4,1974,20,20,0.7209825997952917,0.07290241741585453
cd4_BL,2.0,SDAN_6,sciRED_5,1974,20,20,0.5690378710337768,0.012849632131677849
cd4_BL,2.0,SDAN_6,sciRED_6,1974,20,20,0.4637666325486182,0.009156289328403223
cd4_BL,2.0,SDAN_6,sciRED_7,1974,20,20,0.43167860798362334,0.008675405838950375
cd4_BL,2.0,SDAN_6,sciRED_8,1974,20,20,0.5551432958034801,0.01132093992061907
cd4_BL,2.0,SDAN_6,sciRED_9,1974,20,20,0.5225179119754351,0.010580332365633785
cd4_BL,2.0,SDAN_6,sciRED_10,1974,20,20,0.4525844421699079,0.009359874386620552
cd4_BL,2.0,SDAN_6,sciRED_11,1974,20,20,0.6155834186284544,0.035399141723376513
cd4_BL,2.0,SDAN_6,sciRED_12,1974,20,20,0.41177072671443193,0.012633487979436569
cd4_BL,2.0,SDAN_6,sciRED_13,1974,20,20,0.5332650972364381,0.011130645234391893
cd4_BL,2.0,SDAN_6,sciRED_14,1974,20,20,0.42737973387922207,0.013301914091381416
cd4_BL,2.0,SDAN_6,sciRED_15,1974,20,20,0.4858239508700103,0.015403872965755298
cd4_BL,2.0,SDAN_6,sciRED_16,1974,20,20,0.42540941658137155,0.009112663821677226
cd4_BL,2.0,SDAN_6,sciRED_17,1974,20,20,0.4589815762538383,0.009108151230188884
cd4_BL,2.0,SDAN_6,sciRED_18,1974,20,20,0.6116171954964176,0.013349891037457599
cd4_BL,2.0,SDAN_6,sciRED_19,1974,20,20,0.5482599795291709,0.011901077655381592
cd4_BL,2.0,SDAN_6,sciRED_20,1974,20,20,0.5083162743091095,0.02061737929200675
cd4_BL,2.0,SDAN_6,sciRED_21,1974,20,20,0.5278403275332652,0.016906613285849782
cd4_BL,2.0,SDAN_6,sciRED_22,1974,20,20,0.43193449334698053,0.009669296127629571
cd4_BL,2.0,SDAN_6,sciRED_23,1974,20,20,0.5767911975435005,0.015585676649530575
cd4_BL,2.0,SDAN_6,sciRED_24,1974,20,20,0.5524564994882293,0.010889276020799307
cd4_BL,2.0,SDAN_6,sciRED_25,1974,20,20,0.5622313203684749,0.016530860001162665
cd4_BL,2.0,SDAN_6,sciRED_26,1974,20,20,0.5460849539406346,0.013900796508926803
cd4_BL,2.0,SDAN_6,sciRED_27,1974,20,20,0.35355680655066535,0.007598443982055329
cd4_BL,2.0,SDAN_6,sciRED_28,1974,20,20,0.42172466734902764,0.009757701533799994
cd4_BL,2.0,SDAN_6,sciRED_29,1974,20,20,0.4872313203684749,0.010908472503616396
cd4_BL,2.0,SDAN_6,sciRED_30,1974,20,20,0.4011770726714432,0.008340116574273027
cd4_BL,2.0,SDAN_6,sciRED_31,1974,20,20,0.47523029682702145,0.009394306532040715
cd4_BL,2.0,SDAN_6,sciRED_32,1974,20,20,0.4318577277379734,0.008815634441414057
cd4_BL,2.0,SDAN_6,sciRED_33,1974,20,20,0.5568321392016378,0.013117255629728404
cd4_BL,2.0,SDAN_6,sciRED_34,1974,20,20,0.4500255885363357,0.010043157307220989
cd4_BL,2.0,SDAN_6,sciRED_35,1974,20,20,0.46000511770726715,0.01347107697516197
cd4_BL,2.0,SDAN_6,sciRED_36,1974,20,20,0.48551688843398155,0.011066570386458766
cd4_BL,2.0,SDAN_6,sciRED_37,1974,20,20,0.4591606960081883,0.014285937270759748
