cell_type,sdan_weight,program,factor,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
cd8_BL,2.0,SDAN_6,sciRED_33,1616,18,18,0.6530732860520094,0.020128859938542885
cd8_BL,2.0,SDAN_6,sciRED_34,1616,18,18,0.518773466833542,0.018375765165259777
cd8_BL,2.0,SDAN_6,sciRED_35,1616,18,18,0.5034765679321375,0.01182302853717713
cd8_BL,2.0,SDAN_6,sciRED_36,1616,18,18,0.4424280350438048,0.01965276410354788
cd8_BL,2.0,SDAN_6,sciRED_37,1616,18,18,0.4803573911834238,0.012575006643251334
cd8_BL,2.0,SDAN_6,sciRED_38,1616,18,18,0.42122097065776665,0.010756304893636558
cd8_BL,2.0,SDAN_6,sciRED_39,1616,18,18,0.5167918231122236,0.014109672740894894
cd8_BL,2.0,SDAN_7,sciRED_0,1616,18,17,0.47901261818048047,0.009859483704865377
cd8_BL,2.0,SDAN_7,sciRED_1,1616,18,17,0.6164882463304271,0.014960106864040907
cd8_BL,2.0,SDAN_7,sciRED_2,1616,18,17,0.6738770555126365,0.026487887245655154
cd8_BL,2.0,SDAN_7,sciRED_3,1616,18,17,0.5394180186145753,0.011454837017074934
cd8_BL,2.0,SDAN_7,sciRED_4,1616,18,17,0.6214545855865798,0.015219756086087468
cd8_BL,2.0,SDAN_7,sciRED_5,1616,18,17,0.6867895375786338,0.03552074025460062
cd8_BL,2.0,SDAN_7,sciRED_6,1616,18,17,0.49398521134532614,0.011765030321291317
cd8_BL,2.0,SDAN_7,sciRED_7,1616,18,17,0.4680866718169444,0.009877553660860731
cd8_BL,2.0,SDAN_7,sciRED_8,1616,18,17,0.5959607107383291,0.04852060079990781
cd8_BL,2.0,SDAN_7,sciRED_9,1616,18,17,0.4445057572747673,0.015234255234317507
cd8_BL,2.0,SDAN_7,sciRED_10,1616,18,17,0.578633704889085,0.012934165439370492
cd8_BL,2.0,SDAN_7,sciRED_11,1616,18,17,0.4284295331641099,0.01053878068342362
cd8_BL,2.0,SDAN_7,sciRED_12,1616,18,17,0.4839053820402457,0.013566745795529925
cd8_BL,2.0,SDAN_7,sciRED_13,1616,18,17,0.43365338630761874,0.009814247653573735
cd8_BL,2.0,SDAN_7,sciRED_14,1616,18,17,0.45502703895817237,0.010368723723348482
cd8_BL,2.0,SDAN_7,sciRED_15,1616,18,17,0.46032446749806866,0.010307250960675803
cd8_BL,2.0,SDAN_7,sciRED_16,1616,18,17,0.548798881653975,0.013155759726898347
cd8_BL,2.0,SDAN_7,sciRED_17,1616,18,17,0.6045322444174668,0.016332023284616776
cd8_BL,2.0,SDAN_7,sciRED_18,1616,18,17,0.4923665526248023,0.011992377642046803
cd8_BL,2.0,SDAN_7,sciRED_19,1616,18,17,0.5077438104697789,0.013577679747888824
cd8_BL,2.0,SDAN_7,sciRED_20,1616,18,17,0.48714269948129346,0.010554541751472732
cd8_BL,2.0,SDAN_7,sciRED_21,1616,18,17,0.4625317293896921,0.010415363076487964
cd8_BL,2.0,SDAN_7,sciRED_22,1616,18,17,0.5262848103594159,0.01193018472447258
cd8_BL,2.0,SDAN_7,sciRED_23,1616,18,17,0.5887503218923592,0.020454865468685808
cd8_BL,2.0,SDAN_7,sciRED_24,1616,18,17,0.4110289519184785,0.0087923853756455
cd8_BL,2.0,SDAN_7,sciRED_25,1616,18,17,0.6917558768347865,0.0554880572480216
cd8_BL,2.0,SDAN_7,sciRED_26,1616,18,17,0.5673398815436119,0.014493051799809704
cd8_BL,2.0,SDAN_7,sciRED_27,1616,18,17,0.5533237685318029,0.013812363013999324
cd8_BL,2.0,SDAN_7,sciRED_28,1616,18,17,0.47084574918147376,0.009866602284499358
cd8_BL,2.0,SDAN_7,sciRED_29,1616,18,17,0.4150020233234007,0.009133628437812897
cd8_BL,2.0,SDAN_7,sciRED_30,1616,18,17,0.6234779089872347,0.017102943497673963
cd8_BL,2.0,SDAN_7,sciRED_31,1616,18,17,0.5533973439281904,0.014372355361977973
cd8_BL,2.0,SDAN_7,sciRED_32,1616,18,17,0.4827649633962403,0.015729688200447497
cd8_BL,2.0,SDAN_7,sciRED_33,1616,18,17,0.46690946547474527,0.009744778314295991
cd8_BL,2.0,SDAN_7,sciRED_34,1616,18,17,0.40219990435198466,0.009049976973240559
cd8_BL,2.0,SDAN_7,sciRED_35,1616,18,17,0.5064930287311923,0.010333629065333107
cd8_BL,2.0,SDAN_7,sciRED_36,1616,18,17,0.5513372328293419,0.012236898872889573
cd8_BL,2.0,SDAN_7,sciRED_37,1616,18,17,0.5190008461170584,0.015179174930958963
cd8_BL,2.0,SDAN_7,sciRED_38,1616,18,17,0.4890188720891734,0.010363274533484877
cd8_BL,2.0,SDAN_7,sciRED_39,1616,18,17,0.5486517308612,0.03324721524550733
cd8_BL,2.0,SDAN_8,sciRED_0,1616,19,19,0.682760438980984,0.08632900176205213
cd8_BL,2.0,SDAN_8,sciRED_1,1616,19,19,0.5492535345878785,0.013904749912009849
cd8_BL,2.0,SDAN_8,sciRED_2,1616,19,19,0.40737567148930565,0.009764692789248033
cd8_BL,2.0,SDAN_8,sciRED_3,1616,19,19,0.44079359325050255,0.010737613064946167
cd8_BL,2.0,SDAN_8,sciRED_4,1616,19,19,0.5366970965296773,0.013786189856851193
cd8_BL,2.0,SDAN_8,sciRED_5,1616,19,19,0.44771446462116465,0.010505990563889359
cd8_BL,2.0,SDAN_8,sciRED_6,1616,19,19,0.445704116270639,0.010560183864309073
cd8_BL,2.0,SDAN_8,sciRED_7,1616,19,19,0.7618561117885508,0.07169859226695274
cd8_BL,2.0,SDAN_8,sciRED_8,1616,19,19,0.5744652802952905,0.015174041455774681
cd8_BL,2.0,SDAN_8,sciRED_9,1616,19,19,0.5344560524667963,0.019301975497201015
cd8_BL,2.0,SDAN_8,sciRED_10,1616,19,19,0.4001252348152786,0.011901634178977988
cd8_BL,2.0,SDAN_8,sciRED_11,1616,19,19,0.6040602445374551,0.024507463099254535
cd8_BL,2.0,SDAN_8,sciRED_12,1616,19,19,0.5841215436838809,0.017925160845345442
cd8_BL,2.0,SDAN_8,sciRED_13,1616,19,19,0.7178921003196783,0.03523031358843323
cd8_BL,2.0,SDAN_8,sciRED_14,1616,19,19,0.5950631117555943,0.02172346975988332
cd8_BL,2.0,SDAN_8,sciRED_15,1616,19,19,0.5167254391457667,0.01268567277477805
cd8_BL,2.0,SDAN_8,sciRED_16,1616,19,19,0.5311933559634842,0.013279941579174323
cd8_BL,2.0,SDAN_8,sciRED_17,1616,19,19,0.6587351283656857,0.03623940502081056
cd8_BL,2.0,SDAN_8,sciRED_18,1616,19,19,0.6496720825231519,0.02822000288584373
cd8_BL,2.0,SDAN_8,sciRED_19,1616,19,19,0.5830998912434499,0.02121330731322511
cd8_BL,2.0,SDAN_8,sciRED_20,1616,19,19,0.8040404706192532,0.06677499052025304
cd8_BL,2.0,SDAN_8,sciRED_21,1616,19,19,0.5129024816267344,0.012795545896115663
cd8_BL,2.0,SDAN_8,sciRED_22,1616,19,19,0.519460831163695,0.014039057976546896
cd8_BL,2.0,SDAN_8,sciRED_23,1616,19,19,0.3547440925419372,0.009490731321657904
cd8_BL,2.0,SDAN_8,sciRED_24,1616,19,19,0.5028177833437695,0.014461073137791894
cd8_BL,2.0,SDAN_8,sciRED_25,1616,19,19,0.4406617671291566,0.0110905506872074
cd8_BL,2.0,SDAN_8,sciRED_26,1616,19,19,0.41495567346669743,0.010632912151422685
cd8_BL,2.0,SDAN_8,sciRED_27,1616,19,19,0.4908875193619615,0.012579216681372775
cd8_BL,2.0,SDAN_8,sciRED_28,1616,19,19,0.5135616122334641,0.01419048061825718
cd8_BL,2.0,SDAN_8,sciRED_29,1616,19,19,0.4879543881620143,0.012348075072084352
cd8_BL,2.0,SDAN_8,sciRED_30,1616,19,19,0.3879313185907788,0.009563276446361199
cd8_BL,2.0,SDAN_8,sciRED_31,1616,19,19,0.42652341561480406,0.010172738298267883
cd8_BL,2.0,SDAN_8,sciRED_32,1616,19,19,0.41030880268925285,0.016064092636632176
cd8_BL,2.0,SDAN_8,sciRED_33,1616,19,19,0.48722934449461164,0.014665232871211277
cd8_BL,2.0,SDAN_8,sciRED_34,1616,19,19,0.5744652802952905,0.013978344200079486
cd8_BL,2.0,SDAN_8,sciRED_35,1616,19,19,0.45868898922321455,0.010516530997813214
cd8_BL,2.0,SDAN_8,sciRED_36,1616,19,19,0.4879873446923508,0.014624225249722003
cd8_BL,2.0,SDAN_8,sciRED_37,1616,19,19,0.5607883202056487,0.015034608921514474
cd8_BL,2.0,SDAN_8,sciRED_38,1616,19,19,0.525425963154599,0.013809851239452667
cd8_BL,2.0,SDAN_8,sciRED_39,1616,19,19,0.46409386019839827,0.012525842507186396
cd8_BL,2.0,SDAN_9,sciRED_0,1616,17,15,0.4635019779304601,0.010483573797258151
cd8_BL,2.0,SDAN_9,sciRED_1,1616,17,15,0.4165313345825526,0.008155420872357707
cd8_BL,2.0,SDAN_9,sciRED_2,1616,17,15,0.4649594003747658,0.008741361502488193
cd8_BL,2.0,SDAN_9,sciRED_3,1616,17,15,0.49419113054341035,0.00967085753898872
cd8_BL,2.0,SDAN_9,sciRED_4,1616,17,15,0.5171351238809078,0.0851714212359342
cd8_BL,2.0,SDAN_9,sciRED_5,1616,17,15,0.4062877368311472,0.007896290635638833
cd8_BL,2.0,SDAN_9,sciRED_6,1616,17,15,0.3654382677493233,0.007225336583707764
cd8_BL,2.0,SDAN_9,sciRED_7,1616,17,15,0.4743701853008537,0.011030634119900063
cd8_BL,2.0,SDAN_9,sciRED_8,1616,17,15,0.5095148865292525,0.010561159475012826
cd8_BL,2.0,SDAN_9,sciRED_9,1616,17,15,0.5055173849677286,0.009982643558147495
cd8_BL,2.0,SDAN_9,sciRED_10,1616,17,15,0.3867166354361857,0.0076431674331455856
cd8_BL,2.0,SDAN_9,sciRED_11,1616,17,15,0.4108682073703934,0.008591338496417801
cd8_BL,2.0,SDAN_9,sciRED_12,1616,17,15,0.5718509265042682,0.0135014405253345
cd8_BL,2.0,SDAN_9,sciRED_13,1616,17,15,0.5281282531750989,0.011218709843099181
cd8_BL,2.0,SDAN_9,sciRED_14,1616,17,15,0.48436393920466375,0.009747132710531584
cd8_BL,2.0,SDAN_9,sciRED_15,1616,17,15,0.46283572767020614,0.00864346572576549
cd8_BL,2.0,SDAN_9,sciRED_16,1616,17,15,0.5347491151363731,0.010710621341298916
cd8_BL,2.0,SDAN_9,sciRED_17,1616,17,15,0.4888611284613783,0.010671572637690915
cd8_BL,2.0,SDAN_9,sciRED_18,1616,17,15,0.5267957526545908,0.011179541408408667
cd8_BL,2.0,SDAN_9,sciRED_19,1616,17,15,0.48565479908390585,0.009273898675423005
cd8_BL,2.0,SDAN_9,sciRED_20,1616,17,15,0.6755777638975641,0.01575889843118828
cd8_BL,2.0,SDAN_9,sciRED_21,1616,17,15,0.3967936706225276,0.00771611739277016
cd8_BL,2.0,SDAN_9,sciRED_22,1616,17,15,0.5396627108057463,0.010927116801280907
cd8_BL,2.0,SDAN_9,sciRED_23,1616,17,15,0.5957526545908807,0.014128445693466914
cd8_BL,2.0,SDAN_9,sciRED_24,1616,17,15,0.5540287320424735,0.011201154288307029
cd8_BL,2.0,SDAN_9,sciRED_25,1616,17,15,0.49823027274620024,0.021064544694036798
cd8_BL,2.0,SDAN_9,sciRED_26,1616,17,15,0.33479075577763895,0.006985312233198689
cd8_BL,2.0,SDAN_9,sciRED_27,1616,17,15,0.6020403914220278,0.012263794907025501
cd8_BL,2.0,SDAN_9,sciRED_28,1616,17,15,0.49335831771809285,0.013586130324284337
cd8_BL,2.0,SDAN_9,sciRED_29,1616,17,15,0.5726420986883197,0.01270097034351765
cd8_BL,2.0,SDAN_9,sciRED_30,1616,17,15,0.4206537580678743,0.008178280363580964
cd8_BL,2.0,SDAN_9,sciRED_31,1616,17,15,0.5471163855923381,0.014116622862992803
cd8_BL,2.0,SDAN_9,sciRED_32,1616,17,15,0.42606704143243807,0.008055538481846567
cd8_BL,2.0,SDAN_9,sciRED_33,1616,17,15,0.5235477826358526,0.07627954836011042
cd8_BL,2.0,SDAN_9,sciRED_34,1616,17,15,0.49985425775556935,0.011284154623301332
cd8_BL,2.0,SDAN_9,sciRED_35,1616,17,15,0.5412866958151156,0.010546505812172147
cd8_BL,2.0,SDAN_9,sciRED_36,1616,17,15,0.5271288777847178,0.02100376656291921
cd8_BL,2.0,SDAN_9,sciRED_37,1616,17,15,0.5560691234645013,0.011087900368240412
cd8_BL,2.0,SDAN_9,sciRED_38,1616,17,15,0.5435769310847387,0.011603797875866451
cd8_BL,2.0,SDAN_9,sciRED_39,1616,17,15,0.4853216739537789,0.00908612790997373
cd8_BL,2.0,SDAN_10,sciRED_0,1616,18,18,0.5486024196912808,0.012066142100918918
cd8_BL,2.0,SDAN_10,sciRED_1,1616,18,18,0.3844041162564316,0.00930843060284569
cd8_BL,2.0,SDAN_10,sciRED_2,1616,18,18,0.5852802113753303,0.015868083713770152
cd8_BL,2.0,SDAN_10,sciRED_3,1616,18,18,0.4451397580308719,0.010492060627127705
cd8_BL,2.0,SDAN_10,sciRED_4,1616,18,18,0.5196426088165763,0.01233075541694097
cd8_BL,2.0,SDAN_10,sciRED_5,1616,18,18,0.5018425810040328,0.011927550550018953
cd8_BL,2.0,SDAN_10,sciRED_6,1616,18,18,0.3218954248366013,0.007949041622356347
cd8_BL,2.0,SDAN_10,sciRED_7,1616,18,18,0.40863579474342926,0.009414867656651239
cd8_BL,2.0,SDAN_10,sciRED_8,1616,18,18,0.529376999026561,0.01572042849190685
cd8_BL,2.0,SDAN_10,sciRED_9,1616,18,18,0.530767626199416,0.012620667573679764
cd8_BL,2.0,SDAN_10,sciRED_10,1616,18,18,0.4327979418717842,0.009539837993614894
cd8_BL,2.0,SDAN_10,sciRED_11,1616,18,18,0.49756640244750383,0.010745895418068821
cd8_BL,2.0,SDAN_10,sciRED_12,1616,18,18,0.39208733138645535,0.009078702996002141
cd8_BL,2.0,SDAN_10,sciRED_13,1616,18,18,0.4675636211931581,0.01072325198208212
cd8_BL,2.0,SDAN_10,sciRED_14,1616,18,18,0.539702405785009,0.012286945656821022
cd8_BL,2.0,SDAN_10,sciRED_15,1616,18,18,0.3691072173550271,0.009005728000238454
cd8_BL,2.0,SDAN_10,sciRED_16,1616,18,18,0.704074537616465,0.0374239117230068
cd8_BL,2.0,SDAN_10,sciRED_17,1616,18,18,0.34939507717980806,0.00883831331276881
cd8_BL,2.0,SDAN_10,sciRED_18,1616,18,18,0.511994159365874,0.013058208232955185
cd8_BL,2.0,SDAN_10,sciRED_19,1616,18,18,0.47409956890557636,0.02380956948627018
cd8_BL,2.0,SDAN_10,sciRED_20,1616,18,18,0.44058545403977195,0.010035712583287355
cd8_BL,2.0,SDAN_10,sciRED_21,1616,18,18,0.5377902934223334,0.012372469315950051
cd8_BL,2.0,SDAN_10,sciRED_22,1616,18,18,0.587574746210541,0.016798098456400158
cd8_BL,2.0,SDAN_10,sciRED_23,1616,18,18,0.5995341398970936,0.014442577401879347
cd8_BL,2.0,SDAN_10,sciRED_24,1616,18,18,0.5026769573077459,0.012078386348314747
cd8_BL,2.0,SDAN_10,sciRED_25,1616,18,18,0.45390070921985815,0.009977382213766161
cd8_BL,2.0,SDAN_10,sciRED_26,1616,18,18,0.46262689472952295,0.010549106660632794
cd8_BL,2.0,SDAN_10,sciRED_27,1616,18,18,0.3761298845779447,0.008744261114835842
cd8_BL,2.0,SDAN_10,sciRED_28,1616,18,18,0.47601168126825194,0.013679545200711199
cd8_BL,2.0,SDAN_10,sciRED_29,1616,18,18,0.4368307606730636,0.011277780426657669
cd8_BL,2.0,SDAN_10,sciRED_30,1616,18,18,0.5138715060492283,0.01309783761934911
cd8_BL,2.0,SDAN_10,sciRED_31,1616,18,18,0.5888263106661105,0.01711029607440803
cd8_BL,2.0,SDAN_10,sciRED_32,1616,18,18,0.43401474064803225,0.009901314274959635
cd8_BL,2.0,SDAN_10,sciRED_33,1616,18,18,0.6205673758865249,0.017933972111866217
cd8_BL,2.0,SDAN_10,sciRED_34,1616,18,18,0.5774579335280211,0.017555537516702024
cd8_BL,2.0,SDAN_10,sciRED_35,1616,18,18,0.4499026560979002,0.016835490350722786
cd8_BL,2.0,SDAN_10,sciRED_36,1616,18,18,0.45595188429981914,0.01562651675648285
cd8_BL,2.0,SDAN_10,sciRED_37,1616,18,18,0.49169100264219157,0.010795200869272166
cd8_BL,2.0,SDAN_10,sciRED_38,1616,18,18,0.5643860381031846,0.014253421745226886
cd8_BL,2.0,SDAN_10,sciRED_39,1616,18,18,0.5307676261994159,0.018162813141354147
cd8_BL,2.0,SDAN_11,sciRED_0,1616,18,18,0.456681963565568,0.029273700774396297
cd8_BL,2.0,SDAN_11,sciRED_1,1616,18,18,0.36517869559171184,0.008527729770505359
cd8_BL,2.0,SDAN_11,sciRED_2,1616,18,18,0.41013071895424835,0.00921820436965012
cd8_BL,2.0,SDAN_11,sciRED_3,1616,18,18,0.500834376303713,0.012794447999157308
cd8_BL,2.0,SDAN_11,sciRED_4,1616,18,18,0.5301766096509526,0.015456978125026695
cd8_BL,2.0,SDAN_11,sciRED_5,1616,18,18,0.3302391878737311,0.00822889291187599
cd8_BL,2.0,SDAN_11,sciRED_6,1616,18,18,0.5814559866499791,0.013217932244271488
cd8_BL,2.0,SDAN_11,sciRED_7,1616,18,18,0.4593936865526353,0.011186425630774537
cd8_BL,2.0,SDAN_11,sciRED_8,1616,18,18,0.5313934084272007,0.01248101400602707
cd8_BL,2.0,SDAN_11,sciRED_9,1616,18,18,0.5070921985815602,0.01140995752255759
cd8_BL,2.0,SDAN_11,sciRED_10,1616,18,18,0.5032332081768878,0.011131360741759178
cd8_BL,2.0,SDAN_11,sciRED_11,1616,18,18,0.44253233208176884,0.013162945914913328
cd8_BL,2.0,SDAN_11,sciRED_12,1616,18,18,0.4665206508135169,0.010646230065537034
cd8_BL,2.0,SDAN_11,sciRED_13,1616,18,18,0.5651508830482548,0.014406326693471435
cd8_BL,2.0,SDAN_11,sciRED_14,1616,18,18,0.47090112640801,0.01109007461362706
cd8_BL,2.0,SDAN_11,sciRED_15,1616,18,18,0.452962035878181,0.01158504275622661
cd8_BL,2.0,SDAN_11,sciRED_16,1616,18,18,0.49975664024475036,0.012176263972104416
cd8_BL,2.0,SDAN_11,sciRED_17,1616,18,18,0.4628354888054512,0.010649896724176372
cd8_BL,2.0,SDAN_11,sciRED_18,1616,18,18,0.5136976776526213,0.027106963289944302
cd8_BL,2.0,SDAN_11,sciRED_19,1616,18,18,0.5110207203448754,0.012141738704327668
cd8_BL,2.0,SDAN_11,sciRED_20,1616,18,18,0.5541301627033792,0.019857669508840062
cd8_BL,2.0,SDAN_11,sciRED_21,1616,18,18,0.5289250451953831,0.012791161878109972
cd8_BL,2.0,SDAN_11,sciRED_22,1616,18,18,0.35026421916284245,0.008440624495759158
cd8_BL,2.0,SDAN_11,sciRED_23,1616,18,18,0.43992490613266577,0.010176958154018013
cd8_BL,2.0,SDAN_11,sciRED_24,1616,18,18,0.33698372966207757,0.00936392379367466
cd8_BL,2.0,SDAN_11,sciRED_25,1616,18,18,0.4920734251147267,0.016280079108419457
cd8_BL,2.0,SDAN_11,sciRED_26,1616,18,18,0.5344527882074817,0.01678016288619304
cd8_BL,2.0,SDAN_11,sciRED_27,1616,18,18,0.4390905298289528,0.01128692664732796
cd8_BL,2.0,SDAN_11,sciRED_28,1616,18,18,0.6238701154220554,0.019759434789914862
cd8_BL,2.0,SDAN_11,sciRED_29,1616,18,18,0.5282644972882771,0.012424165341028756
cd8_BL,2.0,SDAN_11,sciRED_30,1616,18,18,0.5752329300514533,0.017171180712638415
cd8_BL,2.0,SDAN_11,sciRED_31,1616,18,18,0.42528855513836733,0.0183386396298598
cd8_BL,2.0,SDAN_11,sciRED_32,1616,18,18,0.5968919482686692,0.019307720180163298
cd8_BL,2.0,SDAN_11,sciRED_33,1616,18,18,0.5414406897510777,0.013370377731619958
cd8_BL,2.0,SDAN_11,sciRED_34,1616,18,18,0.5827075511055486,0.022547392584611393
cd8_BL,2.0,SDAN_11,sciRED_35,1616,18,18,0.48863162286191075,0.011434007562980323
cd8_BL,2.0,SDAN_11,sciRED_36,1616,18,18,0.466068696982339,0.011778324170194063
cd8_BL,2.0,SDAN_11,sciRED_37,1616,18,18,0.552530941454596,0.01421168295582531
cd8_BL,2.0,SDAN_11,sciRED_38,1616,18,18,0.4570643860381032,0.010128871893699754
cd8_BL,2.0,SDAN_11,sciRED_39,1616,18,18,0.521380892782645,0.018813178346025715
cd8_BL,2.0,SDAN_12,sciRED_0,1616,18,18,0.6120150187734669,0.01970665369873941
cd8_BL,2.0,SDAN_12,sciRED_1,1616,18,18,0.48897927965512444,0.011360720605103819
cd8_BL,2.0,SDAN_12,sciRED_2,1616,18,18,0.7899457655402586,0.0327849375952473
cd8_BL,2.0,SDAN_12,sciRED_3,1616,18,18,0.44739952718676124,0.010850433247954832
cd8_BL,2.0,SDAN_12,sciRED_4,1616,18,18,0.316750104297038,0.00857107873495554
cd8_BL,2.0,SDAN_12,sciRED_5,1616,18,18,0.521207064386038,0.01253276142766653
cd8_BL,2.0,SDAN_12,sciRED_6,1616,18,18,0.4079404811570019,0.009158713469565455
cd8_BL,2.0,SDAN_12,sciRED_7,1616,18,18,0.5432137393964678,0.012012715786705753
cd8_BL,2.0,SDAN_12,sciRED_8,1616,18,18,0.5415797524683632,0.031236769012417665
cd8_BL,2.0,SDAN_12,sciRED_9,1616,18,18,0.5101168126825198,0.013046827763793402
cd8_BL,2.0,SDAN_12,sciRED_10,1616,18,18,0.6137533027395355,0.015406282898451137
cd8_BL,2.0,SDAN_12,sciRED_11,1616,18,18,0.6393756083993881,0.021075858580235862
cd8_BL,2.0,SDAN_12,sciRED_12,1616,18,18,0.4781323877068558,0.011016643916565518
cd8_BL,2.0,SDAN_12,sciRED_13,1616,18,18,0.4484772632457238,0.010420810709778402
cd8_BL,2.0,SDAN_12,sciRED_14,1616,18,18,0.40581977471839803,0.013195691972421843
cd8_BL,2.0,SDAN_12,sciRED_15,1616,18,18,0.31817549714921434,0.007903960290680304
cd8_BL,2.0,SDAN_12,sciRED_16,1616,18,18,0.5512098456403838,0.012401359502977882
cd8_BL,2.0,SDAN_12,sciRED_17,1616,18,18,0.4655819774718398,0.011023144391174935
cd8_BL,2.0,SDAN_12,sciRED_18,1616,18,18,0.533375052148519,0.01204592875148923
cd8_BL,2.0,SDAN_12,sciRED_19,1616,18,18,0.48035739118342374,0.011055908086751418
cd8_BL,2.0,SDAN_12,sciRED_20,1616,18,18,0.5584411069392295,0.012974815422289501
cd8_BL,2.0,SDAN_12,sciRED_21,1616,18,18,0.41172994020303155,0.009169053147601672
cd8_BL,2.0,SDAN_12,sciRED_22,1616,18,18,0.4249408983451537,0.00994620675777717
cd8_BL,2.0,SDAN_12,sciRED_23,1616,18,18,0.6095814212209706,0.032781737794089126
cd8_BL,2.0,SDAN_12,sciRED_24,1616,18,18,0.4005701571408706,0.009228395751708439
cd8_BL,2.0,SDAN_12,sciRED_25,1616,18,18,0.481226533166458,0.018706279623303346
cd8_BL,2.0,SDAN_12,sciRED_26,1616,18,18,0.4837991934362398,0.013741567018057038
cd8_BL,2.0,SDAN_12,sciRED_27,1616,18,18,0.5489153108051732,0.01442866847317187
cd8_BL,2.0,SDAN_12,sciRED_28,1616,18,18,0.5897649840077875,0.0221417234820344
cd8_BL,2.0,SDAN_12,sciRED_29,1616,18,18,0.5012863301348909,0.01415059489126047
cd8_BL,2.0,SDAN_12,sciRED_30,1616,18,18,0.5743985537477403,0.014738609258151392
cd8_BL,2.0,SDAN_12,sciRED_31,1616,18,18,0.4650604922820191,0.011120566831742243
cd8_BL,2.0,SDAN_12,sciRED_32,1616,18,18,0.5871575580586845,0.01593207033806297
cd8_BL,2.0,SDAN_12,sciRED_33,1616,18,18,0.5220066750104297,0.02007380803586503
cd8_BL,2.0,SDAN_12,sciRED_34,1616,18,18,0.4644347100542345,0.010641989925981372
cd8_BL,2.0,SDAN_12,sciRED_35,1616,18,18,0.5507926574885273,0.01653950600103698
cd8_BL,2.0,SDAN_12,sciRED_36,1616,18,18,0.44726046446947576,0.013465945389540605
cd8_BL,2.0,SDAN_12,sciRED_37,1616,18,18,0.5365039632874425,0.021193914618722734
cd8_BL,2.0,SDAN_12,sciRED_38,1616,18,18,0.6658322903629538,0.024433260058002282
cd8_BL,2.0,SDAN_12,sciRED_39,1616,18,18,0.5363996662494785,0.026930456792590478
cd8_BL,2.0,SDAN_13,sciRED_0,1616,17,17,0.6242872383474966,0.03821666997903193
cd8_BL,2.0,SDAN_13,sciRED_1,1616,17,17,0.37523452157598497,0.008304098085327075
cd8_BL,2.0,SDAN_13,sciRED_2,1616,17,17,0.38748482507449516,0.00890588454505157
cd8_BL,2.0,SDAN_13,sciRED_3,1616,17,17,0.6424235735570025,0.04514993790977829
cd8_BL,2.0,SDAN_13,sciRED_4,1616,17,17,0.4263694220652614,0.015205404634369795
cd8_BL,2.0,SDAN_13,sciRED_5,1616,17,17,0.5012323878894898,0.010444967402404273
cd8_BL,2.0,SDAN_13,sciRED_6,1616,17,17,0.37869256520619504,0.00827934273312703
cd8_BL,2.0,SDAN_13,sciRED_7,1616,17,17,0.5799948497222529,0.013679650224289512
cd8_BL,2.0,SDAN_13,sciRED_8,1616,17,17,0.49600853474598094,0.011047581491759698
cd8_BL,2.0,SDAN_13,sciRED_9,1616,17,17,0.5151381378067175,0.011536981987324892
cd8_BL,2.0,SDAN_13,sciRED_10,1616,17,17,0.40996210867086047,0.008720473325885492
cd8_BL,2.0,SDAN_13,sciRED_11,1616,17,17,0.4840893205312144,0.0104343062347035
cd8_BL,2.0,SDAN_13,sciRED_12,1616,17,17,0.5676341831291616,0.040713185733353786
cd8_BL,2.0,SDAN_13,sciRED_13,1616,17,17,0.5611963359452599,0.01977700446452159
cd8_BL,2.0,SDAN_13,sciRED_14,1616,17,17,0.46801309642055694,0.010966773702687997
cd8_BL,2.0,SDAN_13,sciRED_15,1616,17,17,0.4353088327263363,0.009416970412773864
cd8_BL,2.0,SDAN_13,sciRED_16,1616,17,17,0.43221866607806353,0.010350521132611302
cd8_BL,2.0,SDAN_13,sciRED_17,1616,17,17,0.5093624691903027,0.014045639788267613
cd8_BL,2.0,SDAN_13,sciRED_18,1616,17,17,0.4850458006842512,0.010333373475602488
cd8_BL,2.0,SDAN_13,sciRED_19,1616,17,17,0.48728985027406835,0.010576887958536504
cd8_BL,2.0,SDAN_13,sciRED_20,1616,17,17,0.4910421954898282,0.012462806097889162
cd8_BL,2.0,SDAN_13,sciRED_21,1616,17,17,0.45900011036309457,0.010059979364976926
cd8_BL,2.0,SDAN_13,sciRED_22,1616,17,17,0.5135562667843874,0.011145685647189658
cd8_BL,2.0,SDAN_13,sciRED_23,1616,17,17,0.5261008718684472,0.012693856768759827
cd8_BL,2.0,SDAN_13,sciRED_24,1616,17,17,0.4917779494537027,0.01429592039009738
cd8_BL,2.0,SDAN_13,sciRED_25,1616,17,17,0.44145237832468825,0.009420817996204998
cd8_BL,2.0,SDAN_13,sciRED_26,1616,17,17,0.35043961299341503,0.007884132648984986
cd8_BL,2.0,SDAN_13,sciRED_27,1616,17,17,0.33760070632380534,0.008442542844043789
cd8_BL,2.0,SDAN_13,sciRED_28,1616,17,17,0.524261486958761,0.01149034574656031
cd8_BL,2.0,SDAN_13,sciRED_29,1616,17,17,0.5760217783173307,0.01259740475451339
cd8_BL,2.0,SDAN_13,sciRED_30,1616,17,17,0.5770886215649487,0.013432956899337975
cd8_BL,2.0,SDAN_13,sciRED_31,1616,17,17,0.5978736710444028,0.01446843668271287
