model,,feature,coef
logreg,0,scNET_0,2.670378091935148
logreg,1,scNET_1,1.770792243783686
logreg,2,scNET_2,-1.4684971399354212
logreg,3,scNET_3,-2.1930285014288433
logreg,4,scNET_4,-1.4699888123195477
logreg,5,scNET_5,-1.7775487486486095
logreg,6,scNET_6,3.1266233839900996
logreg,7,scNET_7,-0.989562838511843
logreg,8,scNET_8,0.09031139279297397
logreg,9,scNET_9,-1.0354234825723199
logreg,10,scNET_10,2.3579770113716743
logreg,11,scNET_11,-2.627227716200083
logreg,12,scNET_12,1.7919513770833533
logreg,13,scNET_13,-1.0472867482704227
logreg,14,scNET_14,1.4602137637004677
logreg,15,scNET_15,1.1179524479084277
logreg,16,scNET_16,-1.6999544002230038
logreg,17,scNET_17,-0.34670456017197965
logreg,18,scNET_18,-0.6310632695667779
logreg,19,scNET_19,-3.308085223326092
logreg,20,scNET_20,1.1224430042355664
logreg,21,scNET_21,-3.889004681717186
logreg,22,scNET_22,1.0975477644491198
logreg,23,scNET_23,0.9886710424760792
logreg,24,scNET_24,0.4614730316396641
logreg,25,scNET_25,-0.26825716161613883
logreg,26,scNET_26,0.7877871988175535
logreg,27,scNET_27,-2.2597882993671523
logreg,28,scNET_28,-0.42662720773651297
logreg,29,scNET_29,-0.4789272787940416
logreg,30,scNET_30,-0.7435214843544754
logreg,31,scNET_31,0.30102449053329594
logreg,32,scNET_32,-1.5476674284974425
logreg,33,scNET_33,0.31045274110537857
logreg,34,scNET_34,0.21942120174549365
logreg,35,scNET_35,-0.6400040842075908
logreg,36,scNET_36,-1.7963422456364817
logreg,37,scNET_37,-3.449809763048988
logreg,38,scNET_38,1.0675488864488436
logreg,39,scNET_39,-0.1954916779862721
logreg,40,scNET_40,-3.131727674056628
logreg,41,scNET_41,-2.090257885584428
logreg,42,scNET_42,1.6176429322875314
logreg,43,scNET_43,2.778900493157278
logreg,44,scNET_44,0.45685701552630464
logreg,45,scNET_45,2.230035386189979
logreg,46,scNET_46,-0.9166543211699003
logreg,47,scNET_47,0.25147016194849536
logreg,48,scNET_48,-0.22517353904179838
logreg,49,scNET_49,1.1811394157783395
logreg,50,scNET_50,-0.37732420848124015
logreg,51,scNET_51,0.4125729042374722
logreg,52,scNET_52,1.4353075571807292
logreg,53,scNET_53,2.8082776176197823
logreg,54,scNET_54,4.170774285628342
logreg,55,scNET_55,-0.9775174804811154
logreg,56,scNET_56,0.8662786034917966
logreg,57,scNET_57,-0.45854205849720714
logreg,58,scNET_58,-0.9488312491646607
logreg,59,scNET_59,-1.1334558823404912
logreg,60,scNET_60,-0.5473079047946399
logreg,61,scNET_61,-1.9907237067195291
logreg,62,scNET_62,-1.39546137813067
logreg,63,scNET_63,2.936602060729097
logreg,64,scNET_64,-2.8787763141237734
logreg,65,scNET_65,0.22206682228045457
logreg,66,scNET_66,0.7648076312880154
logreg,67,scNET_67,1.0262126865189332
logreg,68,scNET_68,-1.3249914872736592
logreg,69,scNET_69,1.7754943768959837
logreg,70,scNET_70,0.8127112032809655
logreg,71,scNET_71,0.1094659468713312
logreg,72,scNET_72,-1.987030427612487
logreg,73,scNET_73,1.8248134881646096
logreg,74,scNET_74,0.24168447460972223
