cell_type,sdan_weight,program,factor,n_sdan_genes,n_spectra_genes,n_genes_overlap,n_program_genes_total,n_program_genes_overlap,auroc,average_precision
Astro,2.0,SDAN_6,Spectra_17,2000,2847,1481,42,37,0.357864789997754,0.018063476127269454
Astro,2.0,SDAN_6,Spectra_18,2000,2847,1481,42,37,0.6142472112001198,0.06730525059628144
Astro,2.0,SDAN_6,Spectra_19,2000,2847,1481,42,37,0.37237029273040356,0.018827675874437608
Astro,2.0,SDAN_6,Spectra_20,2000,2847,1481,42,37,0.36437822864415664,0.01840066380593359
Astro,2.0,SDAN_6,Spectra_21,2000,2847,1481,42,37,0.23309874971924835,0.015380333709677405
Astro,2.0,SDAN_6,Spectra_22,2000,2847,1481,42,37,0.4856067979336677,0.024379250922373003
Astro,2.0,SDAN_6,Spectra_23,2000,2847,1481,42,37,0.29147637942651794,0.01672879063509945
Astro,2.0,SDAN_6,Spectra_24,2000,2847,1481,42,37,0.46286591300441715,0.02252012820539544
Astro,2.0,SDAN_6,Spectra_25,2000,2847,1481,42,37,0.30759152504304854,0.016852773844980996
Astro,2.0,SDAN_6,Spectra_26,2000,2847,1481,42,37,0.32400613910309206,0.017663086000416002
Astro,2.0,SDAN_6,Spectra_27,2000,2847,1481,42,37,0.3777420079359138,0.020167603378118654
Astro,2.0,SDAN_6,Spectra_28,2000,2847,1481,42,37,0.31442314891068357,0.017461077562173667
Astro,2.0,SDAN_6,Spectra_29,2000,2847,1481,42,37,0.39194804222505053,0.02566144019479628
Astro,2.0,SDAN_6,Spectra_30,2000,2847,1481,42,37,0.5234708392603129,0.031081857831027772
Astro,2.0,SDAN_6,Spectra_31,2000,2847,1481,42,37,0.5016845099947593,0.026005820936691904
Astro,2.0,SDAN_6,Spectra_32,2000,2847,1481,42,37,0.5496930448453994,0.030287803189067805
Astro,2.0,SDAN_6,Spectra_33,2000,2847,1481,42,37,0.4462454143894587,0.027156562338272967
Astro,2.0,SDAN_6,Spectra_34,2000,2847,1481,42,37,0.5964101220333907,0.0320739167104501
Astro,2.0,SDAN_6,Spectra_35,2000,2847,1481,42,37,0.45975892790297224,0.02304093389778012
Astro,2.0,SDAN_6,Spectra_36,2000,2847,1481,42,37,0.4268735494497267,0.02298180283188695
Astro,2.0,SDAN_6,Spectra_37,2000,2847,1481,42,37,0.4625477277831848,0.027612168676044973
Astro,2.0,SDAN_6,Spectra_38,2000,2847,1481,42,37,0.38960844501010705,0.02199260467255656
Astro,2.0,SDAN_6,Spectra_39,2000,2847,1481,42,37,0.6309051433705173,0.04965233145003409
Astro,2.0,SDAN_7,Spectra_0,2000,2847,1481,43,36,0.7740484429065744,0.10416226398842801
Astro,2.0,SDAN_7,Spectra_1,2000,2847,1481,43,36,0.47698961937716255,0.024043088580950653
Astro,2.0,SDAN_7,Spectra_2,2000,2847,1481,43,36,0.4224144559784698,0.01967886172525164
Astro,2.0,SDAN_7,Spectra_3,2000,2847,1481,43,36,0.44488658208381393,0.021094904050514764
Astro,2.0,SDAN_7,Spectra_4,2000,2847,1481,43,36,0.47264513648596695,0.022424045543848047
Astro,2.0,SDAN_7,Spectra_5,2000,2847,1481,43,36,0.5865820838139176,0.036681026625180975
Astro,2.0,SDAN_7,Spectra_6,2000,2847,1481,43,36,0.5069011918492887,0.024716993975995853
Astro,2.0,SDAN_7,Spectra_7,2000,2847,1481,43,36,0.5406766628219914,0.029370021673112576
Astro,2.0,SDAN_7,Spectra_8,2000,2847,1481,43,36,0.4984236831987697,0.028930595423134885
Astro,2.0,SDAN_7,Spectra_9,2000,2847,1481,43,36,0.4885236447520184,0.02449262582648673
Astro,2.0,SDAN_7,Spectra_10,2000,2847,1481,43,36,0.5563629373317955,0.03543646829965236
Astro,2.0,SDAN_7,Spectra_11,2000,2847,1481,43,36,0.4459246443675509,0.020917879372185342
Astro,2.0,SDAN_7,Spectra_12,2000,2847,1481,43,36,0.4350442137639369,0.020626073700494157
Astro,2.0,SDAN_7,Spectra_13,2000,2847,1481,43,36,0.49925028835063434,0.02753550887916142
Astro,2.0,SDAN_7,Spectra_14,2000,2847,1481,43,36,0.5550749711649365,0.04162347268349519
Astro,2.0,SDAN_7,Spectra_15,2000,2847,1481,43,36,0.4223567858515956,0.019626938866201253
Astro,2.0,SDAN_7,Spectra_16,2000,2847,1481,43,36,0.4485198000768935,0.021566490066427878
Astro,2.0,SDAN_7,Spectra_17,2000,2847,1481,43,36,0.4750865051903114,0.022419213192023044
Astro,2.0,SDAN_7,Spectra_18,2000,2847,1481,43,36,0.5729911572472126,0.05705381981194947
Astro,2.0,SDAN_7,Spectra_19,2000,2847,1481,43,36,0.5458285274894271,0.02954208592100951
Astro,2.0,SDAN_7,Spectra_20,2000,2847,1481,43,36,0.6699923106497501,0.08462416087914339
Astro,2.0,SDAN_7,Spectra_21,2000,2847,1481,43,36,0.37158785082660517,0.018452232263718202
Astro,2.0,SDAN_7,Spectra_22,2000,2847,1481,43,36,0.5204152249134948,0.0243150840960677
Astro,2.0,SDAN_7,Spectra_23,2000,2847,1481,43,36,0.5652056901191849,0.033728550929440486
Astro,2.0,SDAN_7,Spectra_24,2000,2847,1481,43,36,0.5794694348327566,0.04333781099285545
Astro,2.0,SDAN_7,Spectra_25,2000,2847,1481,43,36,0.5000768935024991,0.028265796949210477
Astro,2.0,SDAN_7,Spectra_26,2000,2847,1481,43,36,0.5483083429450211,0.031092359178123877
Astro,2.0,SDAN_7,Spectra_27,2000,2847,1481,43,36,0.421357170319108,0.01955936590519991
Astro,2.0,SDAN_7,Spectra_28,2000,2847,1481,43,36,0.38344867358708185,0.019578800754821067
Astro,2.0,SDAN_7,Spectra_29,2000,2847,1481,43,36,0.6841983852364475,0.13089022878466663
Astro,2.0,SDAN_7,Spectra_30,2000,2847,1481,43,36,0.5328911956939638,0.04126348125421272
Astro,2.0,SDAN_7,Spectra_31,2000,2847,1481,43,36,0.5058054594386774,0.03176713030492704
Astro,2.0,SDAN_7,Spectra_32,2000,2847,1481,43,36,0.4956170703575548,0.03319203762498303
Astro,2.0,SDAN_7,Spectra_33,2000,2847,1481,43,36,0.4746828143021915,0.04106744646662696
Astro,2.0,SDAN_7,Spectra_34,2000,2847,1481,43,36,0.49473279507881585,0.023350067259486674
Astro,2.0,SDAN_7,Spectra_35,2000,2847,1481,43,36,0.49761630142252977,0.028530435263755087
Astro,2.0,SDAN_7,Spectra_36,2000,2847,1481,43,36,0.4953863898500577,0.03557108033817381
Astro,2.0,SDAN_7,Spectra_37,2000,2847,1481,43,36,0.4925797770088427,0.03084476088612393
Astro,2.0,SDAN_7,Spectra_38,2000,2847,1481,43,36,0.44896193771626297,0.023772176766350905
Astro,2.0,SDAN_7,Spectra_39,2000,2847,1481,43,36,0.5052287581699346,0.030019444402249226
Astro,2.0,SDAN_8,Spectra_0,2000,2847,1481,43,36,0.5849288735101884,0.032548491496038744
Astro,2.0,SDAN_8,Spectra_1,2000,2847,1481,43,36,0.5217800845828527,0.030057766308831474
Astro,2.0,SDAN_8,Spectra_2,2000,2847,1481,43,36,0.5907920030757401,0.030733132485735355
Astro,2.0,SDAN_8,Spectra_3,2000,2847,1481,43,36,0.4402153018069973,0.02269539683627466
Astro,2.0,SDAN_8,Spectra_4,2000,2847,1481,43,36,0.6461168781237985,0.05242943365754745
Astro,2.0,SDAN_8,Spectra_5,2000,2847,1481,43,36,0.469204152249135,0.025069573107308913
Astro,2.0,SDAN_8,Spectra_6,2000,2847,1481,43,36,0.572798923490965,0.033992266245021455
Astro,2.0,SDAN_8,Spectra_7,2000,2847,1481,43,36,0.5924644367550942,0.03671295294274374
Astro,2.0,SDAN_8,Spectra_8,2000,2847,1481,43,36,0.48250672818146867,0.026229685221995702
Astro,2.0,SDAN_8,Spectra_9,2000,2847,1481,43,36,0.5691080353710112,0.033707895792763204
Astro,2.0,SDAN_8,Spectra_10,2000,2847,1481,43,36,0.5186082276047674,0.026735801858913177
Astro,2.0,SDAN_8,Spectra_11,2000,2847,1481,43,36,0.584313725490196,0.0289746034616781
Astro,2.0,SDAN_8,Spectra_12,2000,2847,1481,43,36,0.48769703960015376,0.023340419733680538
Astro,2.0,SDAN_8,Spectra_13,2000,2847,1481,43,36,0.4642252979623222,0.024217256935775772
Astro,2.0,SDAN_8,Spectra_14,2000,2847,1481,43,36,0.5175701653210304,0.028671176436356232
Astro,2.0,SDAN_8,Spectra_15,2000,2847,1481,43,36,0.4096885813148789,0.01920042309553393
Astro,2.0,SDAN_8,Spectra_16,2000,2847,1481,43,36,0.5496539792387543,0.030197229106319542
Astro,2.0,SDAN_8,Spectra_17,2000,2847,1481,43,36,0.5000768935024991,0.02371240111950184
Astro,2.0,SDAN_8,Spectra_18,2000,2847,1481,43,36,0.6451749327181853,0.032136943509845646
Astro,2.0,SDAN_8,Spectra_19,2000,2847,1481,43,36,0.5316993464052288,0.02811407309480185
Astro,2.0,SDAN_8,Spectra_20,2000,2847,1481,43,36,0.512322183775471,0.05069891518968699
Astro,2.0,SDAN_8,Spectra_21,2000,2847,1481,43,36,0.36272587466359096,0.01776964171753595
Astro,2.0,SDAN_8,Spectra_22,2000,2847,1481,43,36,0.5467128027681661,0.02575591158219131
Astro,2.0,SDAN_8,Spectra_23,2000,2847,1481,43,36,0.5439830834294502,0.03553619461487225
Astro,2.0,SDAN_8,Spectra_24,2000,2847,1481,43,36,0.4923106497500961,0.02276316667783364
Astro,2.0,SDAN_8,Spectra_25,2000,2847,1481,43,36,0.5556516724336794,0.027438521040554862
Astro,2.0,SDAN_8,Spectra_26,2000,2847,1481,43,36,0.5256439830834294,0.024514235888324187
Astro,2.0,SDAN_8,Spectra_27,2000,2847,1481,43,36,0.4494809688581315,0.021054962699220824
Astro,2.0,SDAN_8,Spectra_28,2000,2847,1481,43,36,0.35805459438677434,0.017760133415669302
Astro,2.0,SDAN_8,Spectra_29,2000,2847,1481,43,36,0.5280276816608996,0.026895014907298807
Astro,2.0,SDAN_8,Spectra_30,2000,2847,1481,43,36,0.5123798539023452,0.024091317072773885
Astro,2.0,SDAN_8,Spectra_31,2000,2847,1481,43,36,0.5232795078815841,0.023717429499512957
Astro,2.0,SDAN_8,Spectra_32,2000,2847,1481,43,36,0.6635332564398309,0.03770836063607366
Astro,2.0,SDAN_8,Spectra_33,2000,2847,1481,43,36,0.5536716647443292,0.02939369246555472
Astro,2.0,SDAN_8,Spectra_34,2000,2847,1481,43,36,0.5793540945790081,0.027526362320535458
Astro,2.0,SDAN_8,Spectra_35,2000,2847,1481,43,36,0.48427527873894655,0.022202951505257716
Astro,2.0,SDAN_8,Spectra_36,2000,2847,1481,43,36,0.5504421376393696,0.0266102509726299
Astro,2.0,SDAN_8,Spectra_37,2000,2847,1481,43,36,0.5545943867743175,0.029507414685811112
Astro,2.0,SDAN_8,Spectra_38,2000,2847,1481,43,36,0.5346981930026913,0.029347880226704356
Astro,2.0,SDAN_8,Spectra_39,2000,2847,1481,43,36,0.548635140330642,0.02664155304326589
Astro,2.0,SDAN_9,Spectra_0,2000,2847,1481,43,37,0.6090813805495245,0.033677010016783214
Astro,2.0,SDAN_9,Spectra_1,2000,2847,1481,43,37,0.6318035487010556,0.0345268487958691
Astro,2.0,SDAN_9,Spectra_2,2000,2847,1481,43,37,0.6419480422250505,0.033726144217525345
Astro,2.0,SDAN_9,Spectra_3,2000,2847,1481,43,37,0.5507224676199746,0.026348208557512257
Astro,2.0,SDAN_9,Spectra_4,2000,2847,1481,43,37,0.7697087669386838,0.09329420657813578
Astro,2.0,SDAN_9,Spectra_5,2000,2847,1481,43,37,0.6680579471438197,0.03761418606621991
Astro,2.0,SDAN_9,Spectra_6,2000,2847,1481,43,37,0.567960619899678,0.027822817907363566
Astro,2.0,SDAN_9,Spectra_7,2000,2847,1481,43,37,0.7356629482668264,0.05987533377195093
Astro,2.0,SDAN_9,Spectra_8,2000,2847,1481,43,37,0.6105225724339298,0.035044132899644004
Astro,2.0,SDAN_9,Spectra_9,2000,2847,1481,43,37,0.6029048439020739,0.03163854917339193
Astro,2.0,SDAN_9,Spectra_10,2000,2847,1481,43,37,0.6163809238601483,0.035211116931448835
Astro,2.0,SDAN_9,Spectra_11,2000,2847,1481,43,37,0.6602343340570487,0.039743699037960566
Astro,2.0,SDAN_9,Spectra_12,2000,2847,1481,43,37,0.41422100771131243,0.020063087626997503
Astro,2.0,SDAN_9,Spectra_13,2000,2847,1481,43,37,0.6413865388934641,0.04117926612480045
Astro,2.0,SDAN_9,Spectra_14,2000,2847,1481,43,37,0.6628546829377855,0.038279430229954094
Astro,2.0,SDAN_9,Spectra_15,2000,2847,1481,43,37,0.7371228569289511,0.05452160105233259
Astro,2.0,SDAN_9,Spectra_16,2000,2847,1481,43,37,0.5017968106610766,0.024104766330275723
Astro,2.0,SDAN_9,Spectra_17,2000,2847,1481,43,37,0.6486486486486487,0.03488697640673137
Astro,2.0,SDAN_9,Spectra_18,2000,2847,1481,43,37,0.7642247510668564,0.05047665583032022
Astro,2.0,SDAN_9,Spectra_19,2000,2847,1481,43,37,0.5341394025604552,0.030608928384424704
Astro,2.0,SDAN_9,Spectra_20,2000,2847,1481,43,37,0.6425469791120761,0.04241981684494763
Astro,2.0,SDAN_9,Spectra_21,2000,2847,1481,43,37,0.523096503705922,0.024691007164950776
Astro,2.0,SDAN_9,Spectra_22,2000,2847,1481,43,37,0.6793254473309875,0.04171604943746114
Astro,2.0,SDAN_9,Spectra_23,2000,2847,1481,43,37,0.6548813356292581,0.03798983897401489
Astro,2.0,SDAN_9,Spectra_24,2000,2847,1481,43,37,0.7400613910309202,0.069878042752706
Astro,2.0,SDAN_9,Spectra_25,2000,2847,1481,43,37,0.6406191510069628,0.036869036459372576
Astro,2.0,SDAN_9,Spectra_26,2000,2847,1481,43,37,0.605749794115445,0.031531797098669136
Astro,2.0,SDAN_9,Spectra_27,2000,2847,1481,43,37,0.7287564572883133,0.049039359139321365
Astro,2.0,SDAN_9,Spectra_28,2000,2847,1481,43,37,0.3719023732874148,0.018554499303423393
Astro,2.0,SDAN_9,Spectra_29,2000,2847,1481,43,37,0.7215504978662873,0.07969367804056858
Astro,2.0,SDAN_9,Spectra_30,2000,2847,1481,43,37,0.5988994534700907,0.033920131264978
Astro,2.0,SDAN_9,Spectra_31,2000,2847,1481,43,37,0.6771168675600808,0.049818972366828904
Astro,2.0,SDAN_9,Spectra_32,2000,2847,1481,43,37,0.6571460657333233,0.04318538179155068
Astro,2.0,SDAN_9,Spectra_33,2000,2847,1481,43,37,0.5949314965935464,0.035109363673287555
Astro,2.0,SDAN_9,Spectra_34,2000,2847,1481,43,37,0.6659055177060718,0.04126240325079662
Astro,2.0,SDAN_9,Spectra_35,2000,2847,1481,43,37,0.5876319532829228,0.0325038569101201
Astro,2.0,SDAN_9,Spectra_36,2000,2847,1481,43,37,0.5893913303885603,0.040763616993413916
Astro,2.0,SDAN_9,Spectra_37,2000,2847,1481,43,37,0.6062925806693119,0.04898937399908362
Astro,2.0,SDAN_9,Spectra_38,2000,2847,1481,43,37,0.6040652841206858,0.04182685244502017
Astro,2.0,SDAN_9,Spectra_39,2000,2847,1481,43,37,0.6712585161338624,0.04536287054976965
Astro,2.0,SDAN_10,Spectra_0,2000,2847,1481,41,36,0.4965205690119185,0.02774236333299484
Astro,2.0,SDAN_10,Spectra_1,2000,2847,1481,41,36,0.5333910034602076,0.03606699123955462
Astro,2.0,SDAN_10,Spectra_2,2000,2847,1481,41,36,0.5662245290272971,0.031797006748889634
Astro,2.0,SDAN_10,Spectra_3,2000,2847,1481,41,36,0.46897347174163784,0.02188335302019414
Astro,2.0,SDAN_10,Spectra_4,2000,2847,1481,41,36,0.5857939254133026,0.08004174527048169
Astro,2.0,SDAN_10,Spectra_5,2000,2847,1481,41,36,0.5806228373702422,0.029493166771552164
Astro,2.0,SDAN_10,Spectra_6,2000,2847,1481,41,36,0.7849096501345636,0.07858999467312333
Astro,2.0,SDAN_10,Spectra_7,2000,2847,1481,41,36,0.5066320645905421,0.025928465838890996
Astro,2.0,SDAN_10,Spectra_8,2000,2847,1481,41,36,0.5380622837370242,0.03297069114094072
Astro,2.0,SDAN_10,Spectra_9,2000,2847,1481,41,36,0.5634755863129566,0.02868309949861882
Astro,2.0,SDAN_10,Spectra_10,2000,2847,1481,41,36,0.5486351403306421,0.052507832732412205
Astro,2.0,SDAN_10,Spectra_11,2000,2847,1481,41,36,0.5780853517877739,0.03017269047956568
Astro,2.0,SDAN_10,Spectra_12,2000,2847,1481,41,36,0.5178200692041522,0.024925078734259268
Astro,2.0,SDAN_10,Spectra_13,2000,2847,1481,41,36,0.5112072279892349,0.027693653554323842
Astro,2.0,SDAN_10,Spectra_14,2000,2847,1481,41,36,0.5699730872741253,0.028155513363104397
Astro,2.0,SDAN_10,Spectra_15,2000,2847,1481,41,36,0.4867358708189158,0.02240766252430501
Astro,2.0,SDAN_10,Spectra_16,2000,2847,1481,41,36,0.3875624759707805,0.018666604441775526
Astro,2.0,SDAN_10,Spectra_17,2000,2847,1481,41,36,0.779354094579008,0.30799750869549203
Astro,2.0,SDAN_10,Spectra_18,2000,2847,1481,41,36,0.647366397539408,0.053323614657434605
Astro,2.0,SDAN_10,Spectra_19,2000,2847,1481,41,36,0.4654940407535563,0.024149205476216587
Astro,2.0,SDAN_10,Spectra_20,2000,2847,1481,41,36,0.4597078046905036,0.02095731687487674
Astro,2.0,SDAN_10,Spectra_21,2000,2847,1481,41,36,0.3340638216070742,0.017048518909505476
Astro,2.0,SDAN_10,Spectra_22,2000,2847,1481,41,36,0.6268358323721646,0.03397682940693315
Astro,2.0,SDAN_10,Spectra_23,2000,2847,1481,41,36,0.4715301806997309,0.022334702855541868
Astro,2.0,SDAN_10,Spectra_24,2000,2847,1481,41,36,0.4237793156478278,0.020772733226445853
Astro,2.0,SDAN_10,Spectra_25,2000,2847,1481,41,36,0.5672818146866591,0.028756979992922975
Astro,2.0,SDAN_10,Spectra_26,2000,2847,1481,41,36,0.4750288350634371,0.021829103638432275
Astro,2.0,SDAN_10,Spectra_27,2000,2847,1481,41,36,0.5701460976547481,0.028161559583720314
Astro,2.0,SDAN_10,Spectra_28,2000,2847,1481,41,36,0.434717416378316,0.022653399897708808
Astro,2.0,SDAN_10,Spectra_29,2000,2847,1481,41,36,0.5428489042675894,0.033598891730953345
Astro,2.0,SDAN_10,Spectra_30,2000,2847,1481,41,36,0.7081122645136486,0.049476370007783634
Astro,2.0,SDAN_10,Spectra_31,2000,2847,1481,41,36,0.6894079200307575,0.04320402710736022
Astro,2.0,SDAN_10,Spectra_32,2000,2847,1481,41,36,0.6533833141099576,0.05152400724659759
Astro,2.0,SDAN_10,Spectra_33,2000,2847,1481,41,36,0.5060553633217992,0.024980077471612936
Astro,2.0,SDAN_10,Spectra_34,2000,2847,1481,41,36,0.732564398308343,0.04890131707123418
Astro,2.0,SDAN_10,Spectra_35,2000,2847,1481,41,36,0.6442329873125722,0.047993902329382165
Astro,2.0,SDAN_10,Spectra_36,2000,2847,1481,41,36,0.481122645136486,0.02349754827252834
Astro,2.0,SDAN_10,Spectra_37,2000,2847,1481,41,36,0.4399077277970011,0.021182496076693418
Astro,2.0,SDAN_10,Spectra_38,2000,2847,1481,41,36,0.5521722414455978,0.028098695700692896
Astro,2.0,SDAN_10,Spectra_39,2000,2847,1481,41,36,0.5876778162245291,0.045951039905212085
Astro,2.0,SDAN_11,Spectra_0,2000,2847,1481,45,27,0.7440266951958836,0.08708552254494024
Astro,2.0,SDAN_11,Spectra_1,2000,2847,1481,45,27,0.2849100820214988,0.012155946241471944
Astro,2.0,SDAN_11,Spectra_2,2000,2847,1481,45,27,0.3117071679657649,0.012468626885045403
Astro,2.0,SDAN_11,Spectra_3,2000,2847,1481,45,27,0.29092159559834935,0.012624866422418786
Astro,2.0,SDAN_11,Spectra_4,2000,2847,1481,45,27,0.2384991594069998,0.011310248366267948
Astro,2.0,SDAN_11,Spectra_5,2000,2847,1481,45,27,0.2621376534719039,0.011735741344008087
Astro,2.0,SDAN_11,Spectra_6,2000,2847,1481,45,27,0.23320087625452138,0.011316806899826897
Astro,2.0,SDAN_11,Spectra_7,2000,2847,1481,45,27,0.2878139487492995,0.012178214085906407
Astro,2.0,SDAN_11,Spectra_8,2000,2847,1481,45,27,0.36871465688522087,0.014779076656093626
Astro,2.0,SDAN_11,Spectra_9,2000,2847,1481,45,27,0.38702939528249014,0.015335744813367093
Astro,2.0,SDAN_11,Spectra_10,2000,2847,1481,45,27,0.276071119262316,0.011923022570122224
Astro,2.0,SDAN_11,Spectra_11,2000,2847,1481,45,27,0.2609659177747211,0.01169983372097033
Astro,2.0,SDAN_11,Spectra_12,2000,2847,1481,45,27,0.34606959091140654,0.013300517430327927
Astro,2.0,SDAN_11,Spectra_13,2000,2847,1481,45,27,0.28717713587039584,0.012104889302220178
Astro,2.0,SDAN_11,Spectra_14,2000,2847,1481,45,27,0.28088542462682764,0.012005352234486878
Astro,2.0,SDAN_11,Spectra_15,2000,2847,1481,45,27,0.21182943603851445,0.011051638326526312
Astro,2.0,SDAN_11,Spectra_16,2000,2847,1481,45,27,0.3775281471292475,0.014231650900045774
Astro,2.0,SDAN_11,Spectra_17,2000,2847,1481,45,27,0.22359773804065414,0.011252942642357136
Astro,2.0,SDAN_11,Spectra_18,2000,2847,1481,45,27,0.21109073309898618,0.011088952031255463
Astro,2.0,SDAN_11,Spectra_19,2000,2847,1481,45,27,0.3673136685516328,0.014140469996489106
Astro,2.0,SDAN_11,Spectra_20,2000,2847,1481,45,27,0.4809720311783585,0.028086161912031296
Astro,2.0,SDAN_11,Spectra_21,2000,2847,1481,45,27,0.5327321819756483,0.018496843660079886
Astro,2.0,SDAN_11,Spectra_22,2000,2847,1481,45,27,0.26725762901828926,0.011777650959045885
Astro,2.0,SDAN_11,Spectra_23,2000,2847,1481,45,27,0.2311376025268735,0.011548846525947837
Astro,2.0,SDAN_11,Spectra_24,2000,2847,1481,45,27,0.4547608130826838,0.01610197721855788
Astro,2.0,SDAN_11,Spectra_25,2000,2847,1481,45,27,0.17932650669927147,0.010873676129967308
Astro,2.0,SDAN_11,Spectra_26,2000,2847,1481,45,27,0.23686891843700647,0.01294493935403471
Astro,2.0,SDAN_11,Spectra_27,2000,2847,1481,45,27,0.17155738957664682,0.010693610270425697
Astro,2.0,SDAN_11,Spectra_28,2000,2847,1481,45,27,0.3321870701513067,0.01292078215528262
Astro,2.0,SDAN_11,Spectra_29,2000,2847,1481,45,27,0.32811146772632327,0.013250599597872545
Astro,2.0,SDAN_11,Spectra_30,2000,2847,1481,45,27,0.37808854246268275,0.01397745307296884
Astro,2.0,SDAN_11,Spectra_31,2000,2847,1481,45,27,0.25240715268225583,0.011869657656308997
Astro,2.0,SDAN_11,Spectra_32,2000,2847,1481,45,27,0.32041876814916703,0.01987042768187591
Astro,2.0,SDAN_11,Spectra_33,2000,2847,1481,45,27,0.41800397371236436,0.015193055291614913
Astro,2.0,SDAN_11,Spectra_34,2000,2847,1481,45,27,0.25999796219878746,0.01164574633373026
Astro,2.0,SDAN_11,Spectra_35,2000,2847,1481,45,27,0.3942126445565235,0.051144424224694035
Astro,2.0,SDAN_11,Spectra_36,2000,2847,1481,45,27,0.32599724896836313,0.012752791671654495
Astro,2.0,SDAN_11,Spectra_37,2000,2847,1481,45,27,0.4837485353303785,0.037250263467753425
Astro,2.0,SDAN_11,Spectra_38,2000,2847,1481,45,27,0.3801518161903306,0.01552630079537964
Astro,2.0,SDAN_11,Spectra_39,2000,2847,1481,45,27,0.3969891487085435,0.014586382658864246
Astro,2.0,SDAN_12,Spectra_0,2000,2847,1481,42,37,0.6267313019390581,0.04311425404656519
Astro,2.0,SDAN_12,Spectra_1,2000,2847,1481,42,37,0.6326645204761548,0.03616325750681805
Astro,2.0,SDAN_12,Spectra_2,2000,2847,1481,42,37,0.7078498165755783,0.05960534330938541
Astro,2.0,SDAN_12,Spectra_3,2000,2847,1481,42,37,0.6312046118140301,0.03619357799786026
Astro,2.0,SDAN_12,Spectra_4,2000,2847,1481,42,37,0.7079059669087369,0.05321359731764164
Astro,2.0,SDAN_12,Spectra_5,2000,2847,1481,42,37,0.6303249232612114,0.036365029144276376
Astro,2.0,SDAN_12,Spectra_6,2000,2847,1481,42,37,0.677397619225874,0.04169625552202398
Astro,2.0,SDAN_12,Spectra_7,2000,2847,1481,42,37,0.5653215542412219,0.029320576565083335
Astro,2.0,SDAN_12,Spectra_8,2000,2847,1481,42,37,0.6494721868683088,0.050026305612904935
Astro,2.0,SDAN_12,Spectra_9,2000,2847,1481,42,37,0.6440068877742009,0.03851666042486077
Astro,2.0,SDAN_12,Spectra_10,2000,2847,1481,42,37,0.5903271692745378,0.03236539744727868
Astro,2.0,SDAN_12,Spectra_11,2000,2847,1481,42,37,0.6479374110953059,0.04622156234950897
Astro,2.0,SDAN_12,Spectra_12,2000,2847,1481,42,37,0.6503705921988471,0.042560649539628126
Astro,2.0,SDAN_12,Spectra_13,2000,2847,1481,42,37,0.5777494946470016,0.036525019749789944
Astro,2.0,SDAN_12,Spectra_14,2000,2847,1481,42,37,0.663659504379726,0.037681080581380665
Astro,2.0,SDAN_12,Spectra_15,2000,2847,1481,42,37,0.6989406303810737,0.044178819586842416
Astro,2.0,SDAN_12,Spectra_16,2000,2847,1481,42,37,0.8034925507224676,0.18642421420656333
Astro,2.0,SDAN_12,Spectra_17,2000,2847,1481,42,37,0.7169461705472787,0.054259167033651336
Astro,2.0,SDAN_12,Spectra_18,2000,2847,1481,42,37,0.7795912255746049,0.05553628529054512
Astro,2.0,SDAN_12,Spectra_19,2000,2847,1481,42,37,0.6617503930523321,0.04072533405024126
Astro,2.0,SDAN_12,Spectra_20,2000,2847,1481,42,37,0.621191135734072,0.036106669627809854
Astro,2.0,SDAN_12,Spectra_21,2000,2847,1481,42,37,0.44706895260911883,0.021581631717006326
Astro,2.0,SDAN_12,Spectra_22,2000,2847,1481,42,37,0.7210638616455791,0.05706645208462569
Astro,2.0,SDAN_12,Spectra_23,2000,2847,1481,42,37,0.6458036984352774,0.036164284540441176
Astro,2.0,SDAN_12,Spectra_24,2000,2847,1481,42,37,0.6673279928127573,0.04936659073107329
Astro,2.0,SDAN_12,Spectra_25,2000,2847,1481,42,37,0.6457475481021187,0.04234023018889477
Astro,2.0,SDAN_12,Spectra_26,2000,2847,1481,42,37,0.5895597813880363,0.03196030500721045
Astro,2.0,SDAN_12,Spectra_27,2000,2847,1481,42,37,0.6210788350677547,0.03242191593315916
Astro,2.0,SDAN_12,Spectra_28,2000,2847,1481,42,37,0.5301152953507524,0.025855537836237643
Astro,2.0,SDAN_12,Spectra_29,2000,2847,1481,42,37,0.6400576476753762,0.03828171492959616
Astro,2.0,SDAN_12,Spectra_30,2000,2847,1481,42,37,0.61216964887325,0.03505658516223188
Astro,2.0,SDAN_12,Spectra_31,2000,2847,1481,42,37,0.6108969079883207,0.03140049229369089
Astro,2.0,SDAN_12,Spectra_32,2000,2847,1481,42,37,0.6809350902148685,0.03824444795716998
Astro,2.0,SDAN_12,Spectra_33,2000,2847,1481,42,37,0.5459496893014899,0.02986974129055366
Astro,2.0,SDAN_12,Spectra_34,2000,2847,1481,42,37,0.7327431309425769,0.05245918929105235
Astro,2.0,SDAN_12,Spectra_35,2000,2847,1481,42,37,0.6907239649621921,0.04688812060743904
Astro,2.0,SDAN_12,Spectra_36,2000,2847,1481,42,37,0.6324399191435204,0.06611719068261235
Astro,2.0,SDAN_12,Spectra_37,2000,2847,1481,42,37,0.5263906565845624,0.0280583347393576
Astro,2.0,SDAN_12,Spectra_38,2000,2847,1481,42,37,0.6633600359362132,0.04695926058999867
Astro,2.0,SDAN_12,Spectra_39,2000,2847,1481,42,37,0.6572396496219212,0.037842736904862694
