term	set_size	overlap	pval	padj
GO_BP::GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	189	37	0.0007112802907844872	0.025298222879693032
GO_BP::GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	59	16	0.0007211818450840926	0.025351104934877383
Reactome::REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	59	16	0.0007211818450840926	0.025351104934877383
Immune::GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_DN	76	19	0.0007234054282717843	0.025351104934877383
GO_BP::GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	82	20	0.0007445353267379712	0.025964307565120758
Immune::GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP	131	28	0.0007506214856564014	0.026049480587172883
GO_BP::GOBP_T_CELL_MEDIATED_CYTOTOXICITY	38	12	0.0007558327796626682	0.026103616144002004
Immune::GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_DN	183	36	0.0007600257346287373	0.026122230657984823
Reactome::REACTOME_SIGNALING_BY_GPCR	210	40	0.0007790257759331048	0.026584957561053946
Immune::GSE2706_UNSTIM_VS_2H_LPS_DC_DN	125	27	0.0007809261558009971	0.026584957561053946
Immune::GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN	164	33	0.0008248336284899457	0.027739375237896654
Immune::GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN	151	31	0.0008264773990309117	0.027739375237896654
Immune::GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY3_POST_IMMUNIZATION_DN	151	31	0.0008264773990309117	0.027739375237896654
Immune::GSE3982_CTRL_VS_LPS_48H_DC_DN	132	28	0.0008510813135661272	0.02829944330550811
Immune::GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_DN	132	28	0.0008510813135661272	0.02829944330550811
Reactome::REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	24	9	0.0008631731375447077	0.028568633149569977
GO_BP::GOBP_PEPTIDE_METABOLIC_PROCESS	654	101	0.0008727757306117615	0.028704125966837035
Immune::GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_DN	158	32	0.0008752971689425757	0.028704125966837035
Immune::GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	139	29	0.0009176162034208422	0.029914863580801986
Reactome::REACTOME_SARS_COV_2_HOST_INTERACTIONS	165	33	0.0009205860942476482	0.029914863580801986
GO_BP::GOBP_TYPE_2_IMMUNE_RESPONSE	29	10	0.0009618163253668823	0.031113234887094304
Immune::GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	159	32	0.0009785525042745025	0.03151203537413702
GO_BP::GOBP_RESPONSE_TO_TYPE_II_INTERFERON	78	19	0.0010165850261835854	0.032310230064978504
GO_BP::GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	20	8	0.0010229540417880237	0.032310230064978504
GO_BP::GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	96	22	0.0010234236461854156	0.032310230064978504
Immune::GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_24H_ACT_CD4_TCELL_DN	96	22	0.0010234236461854156	0.032310230064978504
Immune::GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	166	33	0.0010259368058120185	0.032310230064978504
GO_BP::GOBP_T_CELL_DIFFERENTIATION	220	41	0.0010547656378355832	0.033072454144239406
GO_BP::GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	50	14	0.0010839001930835017	0.03383756541639281
GO_BP::GOBP_CYTOKINE_PRODUCTION	442	72	0.0011447951810021387	0.035583220647757784
Immune::GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP	154	31	0.0011611607260660988	0.035935662470331343
GO_BP::GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	406	67	0.0011925081300901896	0.0366071902031141
Immune::GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	122	26	0.0011931004780144894	0.0366071902031141
GO_BP::GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	91	21	0.0011998896561785856	0.03665816731632781
Immune::GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_UP	85	20	0.0012054048844390981	0.036669955399383454
GO_BP::GOBP_LYMPHOCYTE_ACTIVATION	532	84	0.0012127150832358495	0.036736017500224954
Immune::GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN	135	28	0.001226030367623499	0.0368272735215983
Immune::GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_UP	135	28	0.001226030367623499	0.0368272735215983
Immune::GSE25087_TREG_VS_TCONV_ADULT_DN	116	25	0.0012428772972751289	0.037177112126443077
Immune::HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_7YR_UP	451	73	0.0012672081606207135	0.03762574375643662
Immune::GSE28408_LY6G_POS_VS_NEG_DC_DN	168	33	0.001268653715217027	0.03762574375643662
Immune::GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_UP	129	27	0.0012894540803366865	0.03762574375643662
Immune::GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_DN	129	27	0.0012894540803366865	0.03762574375643662
Immune::GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN	129	27	0.0012894540803366865	0.03762574375643662
Immune::GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_UP	129	27	0.0012894540803366865	0.03762574375643662
Immune::KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_UP	155	31	0.0012963253067404185	0.037672478121492894
Immune::GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_DN	98	22	0.0013650007593203524	0.03950765355619919
Immune::GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN	149	30	0.001378164837113463	0.03956827478122147
Immune::GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN	149	30	0.001378164837113463	0.03956827478122147
Immune::GSE10325_BCELL_VS_LUPUS_BCELL_UP	74	18	0.0013892881411643975	0.03956980446686963
Immune::GSE37605_TREG_VS_TCONV_NOD_FOXP3_FUSION_GFP_UP	74	18	0.0013892881411643975	0.03956980446686963
GO_BP::GOBP_REGULATION_OF_CELL_DEVELOPMENT	431	70	0.0014443213979238832	0.04097402251491206
Immune::GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP	130	27	0.001454277944981157	0.04100366301696505
Immune::GSE6269_FLU_VS_E_COLI_INF_PBMC_DN	57	15	0.0014624517923404043	0.04100366301696505
Immune::GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN	143	29	0.0014625729569626644	0.04100366301696505
Immune::GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN	183	35	0.0014973064560178436	0.0415556665694064
GO_BP::GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	581	90	0.0015006649896508462	0.0415556665694064
Immune::GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP	163	32	0.0015055137280005958	0.0415556665694064
Immune::GSE13485_DAY1_VS_DAY7_YF17D_VACCINE_PBMC_DN	163	32	0.0015055137280005958	0.0415556665694064
GO_BP::GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	150	30	0.001538833994986909	0.042312016269851586
GO_BP::GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	63	16	0.0015502501736322733	0.04246259958351388
Immune::GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP	170	33	0.001559923755007431	0.04256448444484017
Immune::GSE24634_TEFF_VS_TCONV_DAY10_IN_CULTURE_DN	118	25	0.0016023733670522307	0.04342645255457511
GO_BP::GOBP_INNATE_IMMUNE_RESPONSE	537	84	0.0016036625366355898	0.04342645255457511
Immune::GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	131	27	0.0016369579873058507	0.044075843549633544
GO_BP::GOBP_T_CELL_MEDIATED_IMMUNITY	81	19	0.0016438277375249472	0.044075843549633544
GO_BP::GOBP_RESPONSE_TO_CYTOKINE	515	81	0.0016503108556037112	0.044075843549633544
GO_BP::GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS	9	5	0.001652304667967798	0.044075843549633544
GO_BP::GOBP_LYMPHOCYTE_CHEMOTAXIS	26	9	0.0016692663422567088	0.04413794467491748
Immune::GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN	164	32	0.0016705270854577216	0.04413794467491748
Immune::GSE45739_UNSTIM_VS_ACD3_ACD28_STIM_WT_CD4_TCELL_UP	112	24	0.00167315470791756	0.04413794467491748
Immune::GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP	198	37	0.0017194952040984269	0.044873897606491145
Immune::GSE24081_CONTROLLER_VS_PROGRESSOR_HIV_SPECIFIC_CD8_TCELL_DN	125	26	0.0017254203452402128	0.044873897606491145
Immune::GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP	125	26	0.0017254203452402128	0.044873897606491145
Immune::GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_DN	171	33	0.0017261605597685083	0.044873897606491145
Immune::GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN	178	34	0.0017752320006155782	0.04598236801594482
Immune::GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_UP	158	31	0.0017870124754042857	0.046120405006011694
GO_BP::GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	261	46	0.0018081033260643044	0.04649687294256731
Immune::GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP	145	29	0.001827202336560994	0.04665239108598052
Immune::GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN	145	29	0.001827202336560994	0.04665239108598052
Immune::GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_DN	132	27	0.001839040560553209	0.04678754792667221
Immune::GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN	165	32	0.0018509640156736812	0.04689894327396241
GO_BP::GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	450	72	0.0018661363659863938	0.04689894327396241
GO_BP::GOBP_TRNA_5_END_PROCESSING	13	6	0.0018696599290920807	0.04689894327396241
Reactome::REACTOME_COMPLEMENT_CASCADE	13	6	0.0018696599290920807	0.04689894327396241
Immune::GSE15330_HSC_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN	113	24	0.001899337421897561	0.04723014992335493
Immune::GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_DN	70	17	0.0019005784468331115	0.04723014992335493
GO_BP::GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	172	33	0.0019075166858880175	0.04723014992335493
Immune::GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP	152	30	0.0019092898766050605	0.04723014992335493
GO_BP::GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	276	48	0.0019348293519105188	0.047696879437269996
Immune::HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP	126	26	0.0019431480190601614	0.047737337416704786
GO_BP::GOBP_RESPONSE_TO_BACTERIUM	305	52	0.0020049011358654104	0.04908574732980075
Immune::GSE18281_SUBCAPSULAR_VS_CENTRAL_CORTICAL_REGION_OF_THYMUS_DN	146	29	0.002037154837127822	0.049705187476541984
Immune::GSE29618_MONOCYTE_VS_MDC_UP	120	25	0.002047643785270209	0.04979117490100927
Reactome::REACTOME_MITOTIC_SPINDLE_CHECKPOINT	101	22	0.002058144553003251	0.049876865794644884
