,sciRED_0,sciRED_1,sciRED_2,sciRED_3,sciRED_4,sciRED_5,sciRED_6,sciRED_7,sciRED_8,sciRED_9,sciRED_10,sciRED_11,sciRED_12,sciRED_13,sciRED_14,sciRED_15,sciRED_16,sciRED_17,sciRED_18,sciRED_19,sciRED_20,sciRED_21,sciRED_22,sciRED_23,sciRED_24,sciRED_25,sciRED_26,sciRED_27,sciRED_28,sciRED_29,sciRED_30,sciRED_31,sciRED_32,sciRED_33,sciRED_34,sciRED_35,sciRED_36,sciRED_37,sciRED_38,sciRED_39
SYT7,0.027302241140144397,-0.000839718246429388,-0.003144716414352176,-0.0028881575058578046,0.0038986379577251565,-0.014329012990153472,-0.0026486952580432477,0.008804060617713674,0.013282999257754372,-0.011272448847947819,-0.004509825952724688,0.013938206327037036,-0.018841626524279047,0.0031128025863864897,-0.004336683416331483,0.005135747539854356,0.007606143083541961,0.02051946129811215,0.004741449320795383,0.005470423715387729,-0.010285596731340092,0.0007401684690530308,-0.02488425733631065,0.011370966658733274,0.016558249269745542,0.0017968431127958115,-0.0040466954312043885,-0.019414170006866842,0.012228687798412763,0.003689737828593502,0.004055094131047303,-0.017366090529265913,-0.019138359138738684,-0.0006625591256474398,0.005116954432442745,-0.013089637683811722,-0.003988620287308685,0.01684908297101012,0.0044826564952524135,-0.03799035864848286
CALCOCO1,0.0024781546377614354,-0.0003124863675095735,-0.004733732701023478,-0.0005745159697798754,0.026911507095090652,0.0026530158839520525,0.005087101648443811,-0.0031016645889903323,-0.009132129851900301,-0.005609462996619626,-0.007241018469149888,0.016931688760845994,-0.019926088691446003,0.009566152547900955,0.0021116739021844275,-0.0021330609261417848,0.006718476409869592,-0.002787095501108197,0.005222902816396967,-0.012497373210527575,-0.015319136939904427,-0.005835287882479841,-0.022488056318284814,0.001453287657745625,0.00031762068587489704,-0.019099203817066757,-0.03038033070574489,0.014587317202438785,-0.02687254849221671,-0.02294093478744878,-0.029179281194708126,0.02821371969322573,0.007069435343682444,0.011428404582658933,-0.018719210718955045,0.0019897451311414573,0.051623712979300095,0.00946944757340505,-9.889223075741886e-05,0.025730842254791723
NUB1,-0.006150648791784163,0.0023546695350329994,0.012418853194332473,0.00817264549582181,0.01576663139158198,0.015983357016171956,0.001618980347752919,-0.005795471822101056,-0.011121103215720407,0.0012132149359170095,0.0036024187272900095,0.0058010638003574795,-0.01832910675101989,0.005615385651901692,0.004425430879345358,-0.0033888899652455944,0.009675290994234887,-0.01271197722953253,-0.004025494292290703,0.018143940346774218,-0.016148948358279302,-0.00048261255884593746,-0.0038642222897290125,0.002338200410825594,-0.029488211210137942,-0.015216691681350515,0.008870424194436404,0.024780195860881985,-0.008640848771201737,-0.025702115997494238,-0.006817584270698763,-0.0064324023567432385,-0.00644502571757053,-0.012238127253513125,-0.026682217117181987,0.01069598765764671,0.016636366136035953,-0.015282815397499054,0.014184841629649106,0.016497052032258083
CLK1,-0.006850318708454266,-0.00981617911730818,0.014046089953902639,-0.023272338353794317,0.01888740299165441,0.0005162438360403377,-0.008509820656181244,0.010648280946446936,-0.009327073474089542,0.013267325430667738,0.00460036864502094,0.024864701386754992,-0.048723168358596906,0.007768542550547074,0.00782216351971088,-0.004563735799310746,0.03453887693085834,-0.005015578575017165,-0.02235832079294257,-0.00749492844964963,0.009855612326881995,0.001257144086640368,-0.013417760048328255,0.09433425186051446,-0.002366280091288012,0.022885517718840964,0.0030661730924537917,-0.003320740013293968,0.018431626726913865,-0.010113397734309531,-0.015086782302760688,0.020860002287343932,-0.013937143257930981,-0.048256718110885125,0.03590645490965724,0.02965676570112961,0.010825807300140457,0.004339411203215133,0.014702648455481991,0.008010132928039386
MAMLD1,0.0031519688653273412,-0.0005768206611052999,-0.000838913543594196,-0.0013864652314547127,0.011361961425711876,0.01890356802842118,0.0037539596258978343,0.01696220781480998,0.004221445823642993,-0.011429354193454127,0.008049501478567023,0.02250123431739914,0.018345378366908985,0.023012371353550328,-0.019356945494596253,0.00271488208041556,-0.0009045960283680725,-0.010635491279187597,-0.0017510827226216493,0.017788890407998727,-0.009496193723110216,-0.006816557716306909,0.03521112893424279,-0.00916987272193851,0.148546974237028,0.013290851366927139,0.0029208517817266018,-0.02681460207522126,-0.012202813331448157,-0.016444581868513466,-0.02019786593743837,0.023085447274813344,0.00960248837973337,0.029990837731982297,0.008689930721487276,-0.0009671423088714725,0.02491848679963606,0.01233338718812058,0.012025481662910406,0.00862657168422178
CNTN1,0.06638272618757898,-0.004630167084549742,0.0012375135100094932,0.0008372939417298069,0.0009681256405801111,0.0076906092961185205,0.006720023234348237,0.00039114466978172716,-0.00014862230496811462,-0.002762485554623454,-0.0020620425163485404,-0.014186681620056594,0.0024677698612754315,-0.00743909089988658,-0.007400675628787966,-0.012073587079557637,0.00027430941272965544,-0.002717074439765655,-0.021039029255290862,-0.010090770251215584,0.009153196144078862,0.006710242342709271,-0.007843805819918701,-0.003510694126347565,-0.004828212949344561,-0.039606555881321774,-0.0016333575063101138,-0.007760376122982199,-0.012903218592834352,-0.010823580898925976,0.009754391859981797,-0.009505950908986427,0.0002977954920350282,0.03029178239392564,-0.014499397169666563,-0.02091961414714583,-0.009643996961421033,-0.011914616829887592,-0.02712395129545715,-0.01664024543623892
ATP1A2,-0.016560391706901077,0.0019520635744816879,0.002038592497851701,0.008334116666249971,0.025828972717106304,0.004990106147576191,0.004923055576314162,0.015323994385924616,0.0064939350254651475,-0.006217946774016551,-0.010097337906362516,-0.0029520525823956414,-0.004535003911350226,-0.011600771076949661,-0.00530362093140645,0.003339526193519626,-0.005172900938068488,-0.012551501505152645,0.011503522589137703,-0.015073236148221602,5.1311030680312536e-05,0.0020018813850251694,-0.0018916186436906607,-0.0025409108648530533,0.001100591855560627,0.001141891460542272,0.006728396851296311,0.0038083335288218207,-0.138914837929338,-0.017419380199035005,0.011513761606560305,-0.009660366238034705,-0.009008129950893277,0.01707029749669581,0.014653585445296463,0.00956448156377299,0.001599641364925167,0.032582744074210634,0.036062657054880674,-0.008578549314478405
HGF,-0.00596132142531522,0.04407058555629208,0.0151951040465863,0.0023866854034627232,0.019308949195313424,-0.011055054668289743,-0.0016340790382197152,-0.006217216738845605,-0.0014487098758264607,-0.007025936815623416,-0.004444347066489312,0.015183750730075182,-0.012185328214598147,-0.015165710904582633,0.012138380530581088,-0.015306478091517238,0.0152450304405251,-0.014729353723804267,-0.003277550990043586,-0.010494693842396567,0.02671052024169934,0.007269179221294985,-0.03491672469290818,-0.007618960052360281,-0.0019149669962906614,0.05772909540844681,0.02144348712407093,-0.01442045584103325,-0.0048337770865784484,0.006559401411397855,-0.02635672887855284,0.07198053431086152,0.016961484062437433,0.001007342762994184,0.0075227972138327695,-0.03388938822454243,-0.007526301272633648,0.0227911252936505,0.015535302210611078,0.014861287354811232
NRXN3,0.10084222164766711,0.005706432638346442,-0.011175552996313504,-0.022397943884363905,0.006134659839321254,0.003838569327748816,-0.005299546492371605,0.0015823543026861767,0.002245428946741584,0.0016010034483564634,-0.002066088465748825,-0.008100618456284833,0.01524941384690702,0.009338508078277815,0.0033543621288763003,-0.002132435971242141,-0.008752798095032628,0.0028237618620874706,0.007317260797541863,0.0031712752232098632,-0.011567954698278296,0.01257113698215172,-0.002665361599872604,-0.0020161050920898017,-0.0075974118536402,0.002449243999333591,-0.013636229981080319,-0.014888821519238928,0.03535418536464292,0.020851996723751556,0.03876966623725621,0.0033328782355909956,-0.0021181304470515,-0.0066302730103446296,-0.0066342570532329555,0.012593593240648899,0.005049939250067984,0.006992684833603661,-0.011439446680428785,-0.012030134732811632
VIM,-0.006026090983656384,0.06618573665159552,0.016010924543255103,0.031565414766838266,-0.004216111919781379,0.052303340968520934,-0.0033908973327568485,0.04055146854721797,0.018933796395731756,-0.013417795915272113,0.02607464613846439,-0.007638358891810281,0.005122621384013364,-0.005459033750832013,0.07588323719296443,-0.01970173181947836,-0.02315497422635949,0.03348257525590156,-0.00879921882381656,-0.010599399592481622,-0.011669550823549571,0.006001931988095187,-0.03481669160242597,0.020178641591196835,0.03462948551583453,0.011737465470081396,0.02025858860284556,-0.010460826824336673,0.0050651832701753535,-0.022043940851930847,-0.028828935844424277,0.01282914877110165,0.014900965638071181,0.006640871264101144,0.022487451950117247,0.01806268432834602,0.013107718251706377,0.010614070344541766,0.02119522074723184,0.031401771635019865
RNASET2,-0.019787701890155704,-0.06172673605809249,-0.005023768427751571,0.03621855284404838,0.0761746735978313,-0.06149514178367319,0.013479549407314235,0.07307679970905806,-0.02948594866287485,-0.058059047875979417,0.03755540236260299,0.02413936150847091,0.0028595494128838776,0.06472330091661878,-0.022755833846790755,0.0024278118529173914,-0.003718952949105457,-0.013223387339063858,0.026567984075853864,-0.02748612151135866,0.008096391625071805,0.016554790602692566,-0.03547886899034803,0.0004213736550525791,-0.012987531805962156,-0.02383132032528305,0.005032312961122675,-0.010750501010038037,0.014260119359023764,-0.03882173346163843,-0.00769378793803314,-0.01660133270832952,0.016576691278981086,-0.018569543496414424,-0.0480321835846911,0.013684663611520412,-0.01808696411467675,-0.014669188284863304,-0.011214661465439984,0.047740504636249056
CD44,-0.032790301029920255,0.05102901620073387,-0.0007324255000113953,-0.009615291588395893,-0.012045316019076383,0.10086427509838994,0.001059422296493286,0.0005715132058507654,0.008738155714251005,0.004586692783165382,-0.018088743487141522,0.009286503664178051,-0.0025633399074311957,-0.02125865190618232,0.10994824087303538,-0.0024998593089736827,0.004706416915675912,0.011754279262897932,0.0013537473006783338,-0.009329080382379284,-0.017726931772840668,-0.007047272665741647,0.004768874065549633,0.002689089768942227,0.05008895756712583,-0.001234318545665385,-0.008771498091870012,0.0006601048465014864,-0.018492166200089873,-0.02057308110624643,0.023314252532651267,0.04405544017527746,0.00741278447039248,-0.012009365225112794,-0.016303789588201882,0.00219300721378354,-0.012255112430363974,0.03844173222131576,-0.026210965628739258,-0.008778213081712307
PRKCH,-0.017998942290568015,0.009182982499016753,0.013149356786578432,-0.015010451155597116,0.0008050972255486904,0.10317958427344609,0.008030079580934091,0.012304941883916594,-0.016618943528925872,-0.017198272513127492,0.05391557708126452,-0.0039006589663743508,-0.013228264913797564,-0.009585206324992962,-0.0383958206361404,-0.018416439399857973,-0.005658645469775803,-0.055544834073050886,-0.022099889523910496,-0.016624348627879353,0.011854373779719514,0.0061226041296309364,0.04938829352748379,-0.03108334269017315,0.013300516997939627,0.016957994142115188,-0.0011609713800859302,0.026244787360815387,0.01082721444689612,0.03806148413076176,-0.02269421053317063,0.005653093305181038,-0.03877152715495633,-0.019488106007384643,-0.04804015833819737,-0.009185582344671192,-0.023937957262878194,0.0037681891809886164,0.018624053810544477,-0.0011187563078261422
IFNGR1,-0.018465205129149714,-0.03352687543145948,0.005372946575978884,0.04291613992503774,0.01875561354867824,-0.03387859307113132,0.01268095067119226,0.010582305754482494,-0.0351873733019318,-0.042605111458947464,0.022412823203165733,0.012493094064538628,-0.03370277397040836,-0.017392665448824333,0.029393477734165965,-0.028223133723482677,0.09172117090145679,-0.012372277289426081,-0.05122332950350607,-0.01535697643527235,0.032153052682502965,0.07094671344793559,-0.012997001131277943,0.00941556635419391,-0.003004232757525565,-0.008354852045975776,0.012702212023191316,0.010913138923004172,0.03228479251025366,-0.040747617108199075,-0.019260207272869503,-0.026451056894153946,-0.009615360025695135,0.002194375739854925,-0.015149520844800974,0.002947182213630855,-0.010182271424136125,0.005839417601897506,-0.018781261767374473,0.01355798994634873
LRRC7,0.08236812490753838,0.006063448990953652,0.001298192333171221,0.000465805192671937,-0.00035825143567957507,0.0023868450471957376,0.008073508709831829,0.005343137174404765,-0.016888355880594414,0.005252827570821056,0.0017496249549108951,0.009173294078763028,-8.771771613268337e-05,0.0015734519539138336,-0.013737210232411009,-0.005434906094829476,-0.005177931207664556,0.0011396733735149832,0.009634551755910504,0.0023812424652831896,0.001914346805843009,0.014184605606411322,-0.003888065937407242,-0.0031875296447658914,-0.0029345911269858483,0.0048659440897292185,0.00226565527824882,0.019547597533813008,-0.001313757865367076,-0.005750277166656984,0.00414681886201452,0.005248259078661914,-0.00434307691873739,-0.0024708836934181602,0.008739582639422821,0.00712920638355799,0.016597488943421886,-0.023210008099034247,0.030566794097266904,0.028648009193929416
VCAN,0.0037664511784480693,-0.0231836892537926,-0.0027183041497829885,-0.013832913970262409,0.02003898098073249,-0.05741085439425695,0.00908859510431217,-0.014649486577256928,0.007984223192472299,-0.00084628574303111,0.01696567236423683,-0.004466343117299018,-0.016379832004338138,0.0034958881038590745,0.33156883384504,-0.0013478434530571634,0.03137196795886036,-0.028377368071284527,-0.00013613985533828378,0.003219761151070074,-0.0055056371776988425,0.0015461660794652621,0.001617514163758891,-0.00419296004527943,-0.006040184634463291,0.0033855285549892968,-0.0022899139316686357,0.004197370092592526,-0.03485749749257474,-0.01417444942286204,0.012883325091020198,0.0013786744361380895,0.0052025297649673586,0.016742304598180126,-0.014226018983818423,0.0014193602996056594,0.0033337743334836295,-0.020179647761500944,-0.01105594064225299,-0.0157036097434693
MSR1,-0.021268430886321032,0.0037175101221371674,0.02849225964618633,-0.0006073251953657649,0.008122011879495078,-0.03241922839645823,0.00988196465793264,-0.03276729825071033,-0.0073983880158946655,0.06303914507286111,-0.0018615025075211392,-0.0165751608805478,-0.00878052227637292,-0.02920151672245487,-0.0049290231462570935,0.01718629113331751,-0.01486765196518283,-0.002556762000186002,-0.01005102749996666,-0.03229798880639627,0.05322942141641688,0.0017074546008430682,-0.05486018578545868,-0.04891907686200463,0.07686645025450742,-0.0504231913585538,0.008267694741717043,0.01505612852988695,0.02965326320808777,0.04249508235731288,-0.0012288239088615162,0.08335400020164581,-0.028952250885977623,-0.03976204573220467,0.027402779215794027,-0.002450557733210795,0.009142311266530482,0.029469992751863884,0.032323360072470185,-0.009881603042170872
ZFYVE16,-0.00726521165765533,0.004774572160957531,-0.012513391251730198,-0.015659352328245023,0.006636988221379209,-0.016952432973947634,0.0049306116383115725,-0.006664764753954634,-0.007207213551916084,-0.004733244937020628,-0.013891899577487408,0.028207480947522953,-0.012948853824392774,-0.002408414382792521,0.0052516207807899356,-0.008571515457055751,0.015411594397616456,-0.015371019427671138,-0.010262193591076581,0.028210744154338784,0.01206020189134391,-0.0057376373629866,0.021233755473752152,0.006621231468557558,0.01516414739822407,0.021835436515799046,0.016708309574247807,-0.030811391198918903,0.02941244174773877,-0.020604880365781446,0.021111755546027563,0.00843657343027558,-0.01705190502593596,-0.01532904937529498,0.006547753403675705,-0.018979429283266815,0.05763492026151573,-0.009201599616659705,-0.004736400435538209,-0.021004208803822158
JADE2,-0.01674109545756395,0.009411698097205417,0.006790691852308962,-0.00937437744393726,0.033589205313230085,0.025756546104614007,-0.0018624377210118609,-0.0015472549898351868,-0.016119625410794185,-0.021672924189224427,0.015808144955378717,0.006036934057767212,-0.009808557355984585,-0.02165098666031865,-0.01302396001287078,0.009371307006674472,-0.012820019424967686,0.0029494112983289014,-0.013104941108095765,0.0004922040381781106,-0.0030454368050769035,-0.025602401455150765,0.012084579520319001,0.014850119128336238,-0.018992550039565504,0.0058041159533138926,-0.019413055206613353,0.012142163776177333,0.01648797374738479,-0.004911549910743421,0.02748621720671117,-0.0036524679776747055,-0.02239808305189446,0.007212143480396567,-0.056083091208142935,-0.014323334164988561,0.023385211869702854,0.007357234953434819,0.019773123313808573,0.011278214354137785
GPM6B,0.013198171946925729,-0.006601389291397427,-0.014794809087812149,0.002264170627036772,-0.011016385223881825,-0.0019826638596472817,0.0044053824383238705,-0.0025196413241992503,-0.012534002178241632,0.004071873492243156,0.002853781566716155,-0.012092252115218532,-0.00023610183022968563,0.01922142812520258,0.02598288409056718,-0.0038343302907789404,0.011780712204410319,0.0032764572458226157,-0.027678909159848785,-0.01644033322280372,-0.006241570946968301,0.0062841897400438985,0.011739963869721733,-0.01528797416900919,-0.025199375612916623,-0.002106943548014591,-0.011246314593186322,-0.007423625440441172,-0.0684070367049288,-0.0012694337330099094,0.07746249346247486,-0.005997926779867829,-0.01804942519296941,-0.008265541884447558,0.011764708518328358,-0.015080902134477665,-0.02205553730996077,0.004828208590807299,0.01729398981771566,-0.020112197953382677
PREX2,-0.02057276528203076,0.009738127754766835,0.019099748561920052,0.012495279334435528,0.0018985909824525955,-0.008351455491768146,0.004311109803271794,0.001485936749071883,-0.0070617712210708184,0.005967346283056363,0.014996906614204969,-0.01253194783056601,0.018212978711765526,-0.0021277732287545786,0.01987284332828033,-0.008126953303816527,0.008990227273705199,0.0035042441393010634,-0.00014425875334446122,-0.0010690483097845886,0.011336539489083534,0.002074842564113222,-0.01572922564045751,0.0024113914550740303,0.001522124961953983,0.022729550115550754,0.0023613654209108338,-0.020113056387411392,-0.12357190979190465,-0.01295618872886446,0.04408548642000217,-0.005471630054360593,-0.007520422511654422,-0.01571861884332597,0.035070853899912956,-0.007833176028625781,-0.025405672768514905,0.03172986845604012,-0.014748056294933871,-0.0024929237782473795
FAM184B,0.0009322634013411774,2.46398310772482e-05,-0.02043415997561794,0.013989263635675042,-0.0074981408886956894,-0.004190758325392908,0.0048045482980745065,0.004383026915197785,0.009974315257897557,0.00017249028151454033,-0.0077428649832564185,0.0014610715748417551,0.0032388131902952146,0.011928870457155951,0.005387298922631223,-0.0019051584217325227,-0.014088331399565245,0.008494511097140774,-0.012785420479258684,0.00273926290718964,0.0004944399892017571,0.003962679484330244,-0.003570064337508562,-0.010676264698862264,-0.02920189259718741,-0.03125043436311959,0.018941966627810437,0.06767043639928327,0.00020321111843634877,0.007463522292519348,0.03417036865601389,-0.02619817162559459,-0.007650914092354613,-0.004112186412566408,-0.000983037155719034,0.045557894185788796,-0.0008944056219985592,-0.022726508212252784,0.014824828239659426,0.0038996569013397715
CELF2,0.0016204608539369197,-0.010821134212601325,0.032592299843213865,-0.045976834125391164,0.027073242523135272,0.015130615414746107,0.010111001856199219,0.028685264199336043,-0.0008208947786319588,0.03131394635883789,0.03903869872936377,-0.015126302008647173,0.03067849264734079,-0.02757684019564603,-0.006191544385179499,-0.008478087999942291,0.0024552644205565713,-0.026286486928942816,0.0010453715188540945,-0.017862181324858877,0.0835946423315634,-0.05126608542704911,-0.07239038317641903,-0.04233371889535716,-0.047106359592810024,0.003534020206812774,0.01112860650695137,-0.02277584176199305,0.017541238338072414,0.021087360294583114,-0.014878618516562402,-0.032999166612042816,-0.003636810645502708,0.022512593842180847,-0.04997988004318816,0.011272552772505894,-0.007870739841248708,0.023573115872799845,-0.03439804623970546,0.005562687476489588
COL9A2,-0.004128413341869014,-0.013063614519374316,0.00035467013340154574,0.00046420759249300974,0.015720597749137383,-0.01701313283020616,-0.0005201793815759352,-0.003281938882157579,-0.006212378820150151,-0.006052707605187637,0.01168383719279029,0.02130252089184873,0.006589626095580792,0.006503545516590188,-0.01917037174306367,0.004708885055636932,0.027192697054951167,0.030633564263077215,-0.011471369637170591,-0.007867654961154527,0.03840946724254215,0.006753533988497071,0.03741405981582755,0.016259348630113295,-0.02811018740784732,0.01614313168600344,-0.03776908402170196,-0.01369827266070168,-0.0001164751648112957,-0.0022776313623395555,0.01007035904320511,-0.0031619555507703323,-0.009570550458470755,-0.021559486483263047,-0.017493515375005944,-0.035327202782156335,0.020183598090872387,0.005924397840507373,0.01090291243682526,0.021005101511247737
